date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2021-11-13,69,4,11,0
2021-11-14,57,2,4,0
2021-11-15,14,0,22,0
2021-11-16,16,0,23,0
2021-11-17,28,0,16,0
2021-11-18,30,0,14,2
2021-11-19,17,1,35,2
2021-11-20,34,2,20,4
2021-11-21,49,5,6,1
2021-11-22,15,4,14,0
2021-11-23,14,2,18,2
2021-11-24,22,3,20,1
2021-11-25,22,3,11,3
2021-11-26,10,5,45,3
2021-11-27,47,6,23,3
2021-11-28,59,5,4,0
2021-11-29,20,0,18,0
2021-11-30,17,0,21,3
2021-12-01,22,1,17,1
2021-12-02,20,2,18,0
2021-12-03,18,1,46,3
2021-12-04,47,2,29,2
2021-12-05,68,3,3,0
2021-12-06,16,0,18,0
2021-12-07,23,0,14,6
2021-12-08,21,4,12,0
2021-12-09,17,1,15,2
2021-12-10,20,1,34,0
2021-12-11,41,1,22,2
2021-12-12,52,3,5,0
2021-12-13,20,0,12,0
2021-12-14,15,0,18,2
2021-12-15,22,0,6,1
2021-12-16,15,0,10,1
2021-12-17,13,1,18,3
2021-12-18,19,2,15,0
2021-12-19,32,1,10,0
2021-12-20,28,0,7,2
2021-12-21,23,2,10,1
2021-12-22,24,3,20,1
2021-12-23,35,4,14,0
2021-12-24,43,4,20,6
2021-12-25,59,9,18,1
2021-12-26,65,9,6,0
2021-12-27,54,4,4,1
2021-12-28,39,2,10,0
2021-12-29,37,2,3,1
2021-12-30,29,1,13,0
2021-12-31,32,0,12,1
2022-01-01,42,1,3,0
2022-01-02,23,1,2,0
2022-01-03,12,1,7,1
2022-01-04,10,1,5,0
2022-01-05,13,1,2,0
2022-01-06,9,1,3,0
2022-01-07,6,1,19,2
2022-01-08,21,2,9,2
2022-01-09,27,3,0,1
2022-01-10,9,3,10,2
2022-01-11,7,1,7,1
2022-01-12,10,1,4,1
2022-01-13,5,2,7,1
2022-01-14,7,0,19,3
2022-01-15,21,3,6,2
2022-01-16,22,4,2,0
2022-01-17,7,1,9,0
2022-01-18,9,0,3,1
2022-01-19,7,1,6,1
2022-01-20,6,2,9,0
2022-01-21,11,0,32,4
2022-01-22,36,3,12,1
2022-01-23,46,4,1,0
2022-01-24,19,2,7,0
2022-01-25,10,0,8,1
2022-01-26,9,1,6,2
2022-01-27,6,1,12,1
2022-01-28,10,1,33,3
2022-01-29,35,4,18,1
2022-01-30,48,4,3,0
2022-01-31,17,3,7,0
2022-02-01,11,2,9,0
2022-02-02,17,1,14,0
2022-02-03,16,1,6,3
2022-02-04,9,2,34,3
2022-02-05,34,5,23,2
2022-02-06,49,5,0,1
2022-02-07,8,1,5,0
2022-02-08,4,0,6,0
2022-02-09,6,0,13,1
2022-02-10,13,1,8,1
2022-02-11,11,2,21,2
2022-02-12,29,3,24,1
2022-02-13,43,3,3,0
2022-02-14,13,2,10,1
2022-02-15,12,2,12,0
2022-02-16,17,0,8,0
2022-02-17,17,0,10,1
2022-02-18,16,1,20,7
2022-02-19,27,8,41,1
2022-02-20,60,9,7,0
2022-02-21,42,4,12,2
2022-02-22,44,3,21,1
2022-02-23,53,4,15,1
2022-02-24,55,4,19,1
2022-02-25,57,3,33,3
2022-02-26,77,6,40,4
2022-02-27,83,8,9,0
2022-02-28,54,3,12,0
2022-03-01,43,3,17,0
2022-03-02,49,3,14,1
2022-03-03,51,3,21,3
2022-03-04,54,4,27,3
2022-03-05,62,7,16,1
2022-03-06,49,4,2,0
2022-03-07,23,3,14,1
2022-03-08,20,1,17,1
2022-03-09,19,0,13,2
2022-03-10,18,1,22,1
2022-03-11,24,1,49,4
2022-03-12,62,4,14,1
2022-03-13,68,5,2,0
2022-03-14,25,2,11,1
2022-03-15,14,1,15,2
2022-03-16,19,2,17,1
2022-03-17,20,3,14,0
2022-03-18,21,3,45,2
2022-03-19,53,3,28,1
2022-03-20,74,4,5,1
2022-03-21,28,4,10,0
2022-03-22,20,1,17,1
2022-03-23,30,1,14,0
2022-03-24,27,0,24,5
2022-03-25,34,4,45,0
2022-03-26,60,2,23,0
2022-03-27,74,2,4,0
2022-03-28,30,1,16,1
2022-03-29,21,1,17,2
2022-03-30,22,2,10,1
2022-03-31,20,3,16,1
2022-04-01,20,1,57,5
2022-04-02,66,4,24,1
2022-04-03,84,4,4,0
2022-04-04,37,2,13,0
2022-04-05,22,0,23,0
2022-04-06,28,0,26,0
2022-04-07,40,0,16,1
2022-04-08,28,1,32,1
2022-04-09,41,2,17,2
2022-04-10,48,4,7,0
2022-04-11,25,3,22,1
2022-04-12,25,4,23,2
2022-04-13,29,5,13,1
2022-04-14,23,3,17,0
2022-04-15,26,1,53,2
2022-04-16,70,3,42,1
2022-04-17,103,4,6,0
2022-04-18,98,4,3,1
2022-04-19,35,2,10,1
2022-04-20,29,3,12,0
2022-04-21,28,3,7,0
2022-04-22,20,1,26,4
2022-04-23,36,5,13,2
2022-04-24,38,5,3,0
2022-04-25,20,1,15,0
2022-04-26,30,0,20,1
2022-04-27,35,1,14,1
2022-04-28,35,2,19,0
2022-04-29,39,1,51,1
2022-04-30,75,2,26,2
2022-05-01,89,4,12,0
2022-05-02,56,4,10,0
2022-05-03,38,3,15,1
2022-05-04,36,3,16,0
2022-05-05,38,1,23,1
2022-05-06,43,2,41,1
2022-05-07,71,1,24,0
2022-05-08,81,1,6,0
2022-05-09,25,1,25,0
2022-05-10,28,0,14,0
2022-05-11,26,0,22,0
2022-05-12,20,0,19,0
2022-05-13,18,0,53,2
2022-05-14,60,2,28,2
2022-05-15,83,4,3,0
2022-05-16,28,1,22,1
2022-05-17,23,0,15,0
2022-05-18,25,0,10,0
2022-05-19,15,0,18,1
2022-05-20,20,0,56,5
2022-05-21,63,5,39,0
2022-05-22,97,5,1,0
2022-05-23,26,4,9,0
2022-05-24,16,0,13,0
2022-05-25,19,0,41,3
2022-05-26,52,3,50,2
2022-05-27,95,5,21,0
2022-05-28,111,5,8,1
2022-05-29,101,6,5,1
2022-05-30,37,4,18,0
2022-05-31,21,1,17,0
2022-06-01,26,0,15,0
2022-06-02,25,0,18,0
2022-06-03,26,0,68,5
2022-06-04,81,4,30,2
2022-06-05,104,5,4,0
2022-06-06,85,3,2,0
2022-06-07,18,0,27,0
2022-06-08,32,0,15,1
2022-06-09,28,1,23,0
2022-06-10,27,0,53,2
2022-06-11,59,2,26,0
2022-06-12,79,2,4,0
2022-06-13,39,0,20,2
2022-06-14,23,1,14,3
2022-06-15,20,2,24,1
2022-06-16,27,2,35,0
2022-06-17,39,0,53,4
2022-06-18,76,3,18,4
2022-06-19,82,7,7,0
2022-06-20,38,4,20,1
2022-06-21,25,1,19,0
2022-06-22,30,0,32,1
2022-06-23,41,1,21,1
2022-06-24,35,2,56,4
2022-06-25,65,5,28,1
2022-06-26,81,6,7,0
2022-06-27,36,3,21,0
2022-06-28,29,2,20,1
2022-06-29,27,3,23,1
2022-06-30,31,2,22,1
2022-07-01,26,2,46,2
2022-07-02,59,3,28,2
2022-07-03,79,5,6,0
2022-07-04,34,4,13,3
2022-07-05,24,4,20,0
2022-07-06,32,3,8,3
2022-07-07,24,4,14,0
2022-07-08,19,4,34,3
2022-07-09,41,5,19,4
2022-07-10,49,8,2,0
2022-07-11,20,3,9,1
2022-07-12,17,2,10,0
2022-07-13,21,2,35,2
2022-07-14,48,4,43,2
2022-07-15,86,5,19,2
2022-07-16,93,6,17,1
2022-07-17,94,5,6,0
2022-07-18,42,2,11,0
2022-07-19,23,1,10,1
2022-07-20,21,0,19,0
2022-07-21,24,0,15,2
2022-07-22,28,2,34,1
2022-07-23,50,1,23,0
2022-07-24,67,1,10,1
2022-07-25,39,2,6,0
2022-07-26,23,1,9,1
2022-07-27,25,2,13,0
2022-07-28,22,2,13,0
2022-07-29,26,1,38,1
2022-07-30,55,2,18,1
2022-07-31,62,3,3,1
2022-08-01,28,2,7,0
2022-08-02,18,1,4,0
2022-08-03,18,1,6,0
2022-08-04,19,0,9,0
2022-08-05,21,0,23,1
2022-08-06,41,1,16,3
2022-08-07,51,2,3,0
2022-08-08,30,1,9,0
2022-08-09,24,1,10,0
2022-08-10,29,1,3,0
2022-08-11,27,1,9,0
2022-08-12,32,1,27,1
2022-08-13,53,2,19,2
2022-08-14,67,4,7,0
2022-08-15,64,3,5,0
2022-08-16,40,1,9,0
2022-08-17,36,1,11,1
2022-08-18,38,2,8,0
2022-08-19,41,1,28,1
2022-08-20,58,1,14,0
2022-08-21,54,1,1,0
2022-08-22,27,0,9,0
2022-08-23,20,0,5,0
2022-08-24,16,0,10,0
2022-08-25,22,0,9,0
2022-08-26,22,0,35,3
2022-08-27,54,3,11,2
2022-08-28,59,4,4,0
2022-08-29,29,3,7,0
2022-08-30,14,1,8,0
2022-08-31,16,0,16,0
2022-09-01,22,0,13,0
2022-09-02,24,0,28,1
2022-09-03,45,0,17,0
2022-09-04,55,0,6,0
2022-09-05,28,0,14,0
2022-09-06,22,0,15,1
2022-09-07,26,0,14,0
2022-09-08,26,0,17,0
2022-09-09,24,0,57,1
2022-09-10,64,1,24,1
2022-09-11,86,2,2,1
2022-09-12,20,1,12,3
2022-09-13,17,3,23,0
2022-09-14,30,2,21,0
2022-09-15,31,1,23,0
2022-09-16,33,1,38,6
2022-09-17,55,6,25,1
2022-09-18,74,6,9,1
2022-09-19,41,2,27,0
2022-09-20,37,0,15,2
2022-09-21,23,2,17,0
2022-09-22,21,2,33,1
2022-09-23,37,2,44,4
2022-09-24,58,6,20,2
2022-09-25,75,8,7,1
2022-09-26,25,6,26,2
2022-09-27,29,2,23,0
2022-09-28,31,0,20,5
2022-09-29,31,5,14,3
2022-09-30,23,7,58,1
2022-10-01,65,3,35,3
2022-10-02,88,5,4,0
2022-10-03,33,2,13,0
2022-10-04,21,1,20,0
2022-10-05,26,0,18,1
2022-10-06,31,1,18,0
2022-10-07,26,0,67,5
2022-10-08,81,4,25,0
2022-10-09,97,3,3,1
2022-10-10,43,2,18,1
2022-10-11,20,1,21,2
2022-10-12,28,3,20,1
2022-10-13,33,3,28,1
2022-10-14,38,4,46,3
2022-10-15,68,5,19,1
2022-10-16,77,5,6,0
2022-10-17,34,2,18,2
2022-10-18,25,2,6,2
2022-10-19,18,2,26,1
2022-10-20,36,2,21,2
2022-10-21,36,2,47,2
2022-10-22,56,3,31,3
2022-10-23,79,5,7,2
2022-10-24,37,6,20,2
2022-10-25,23,3,18,0
2022-10-26,26,3,15,0
2022-10-27,16,3,23,2
2022-10-28,26,4,44,2
2022-10-29,60,2,36,0
2022-10-30,91,2,11,0
2022-10-31,75,2,8,1
2022-11-01,67,2,7,0
2022-11-02,44,1,10,0
2022-11-03,33,1,12,2
2022-11-04,33,2,20,0
2022-11-05,41,2,24,0
2022-11-06,53,1,2,0
2022-11-07,15,1,20,2
2022-11-08,19,1,24,2
2022-11-09,24,0,9,1
2022-11-10,11,1,37,3
2022-11-11,37,3,58,3
2022-11-12,94,6,23,0
2022-11-13,107,5,2,0
2022-11-14,36,2,25,6
2022-11-15,22,2,18,0
2022-11-16,25,2,24,0
2022-11-17,26,2,19,0
2022-11-18,27,2,49,5
2022-11-19,60,6,21,1
2022-11-20,74,7,3,0
2022-11-21,31,1,12,1
2022-11-22,16,1,19,1
2022-11-23,17,2,16,0
2022-11-24,17,0,26,3
2022-11-25,17,2,47,2
2022-11-26,52,3,21,1
2022-11-27,68,2,3,0
2022-11-28,30,1,19,1
2022-11-29,20,1,17,1
2022-11-30,23,2,14,0
2022-12-01,18,1,20,5
2022-12-02,18,5,12,19
2022-12-03,24,18,8,11
2022-12-04,30,28,1,0
2022-12-05,8,7,21,1
2022-12-06,19,1,13,2
2022-12-07,17,1,20,5
2022-12-08,17,3,12,6
2022-12-09,18,8,41,1
2022-12-10,45,5,17,1
2022-12-11,55,4,5,0
2022-12-12,27,3,17,0
2022-12-13,25,1,23,0
2022-12-14,33,0,7,3
2022-12-15,21,3,18,1
2022-12-16,19,2,20,7
2022-12-17,25,7,10,3
2022-12-18,31,10,8,1
2022-12-19,28,6,14,1
2022-12-20,25,4,10,0
2022-12-21,22,3,23,0
2022-12-22,38,3,16,5
2022-12-23,38,7,9,12
2022-12-24,40,18,4,12
2022-12-25,41,30,4,4
2022-12-26,41,30,13,0
2022-12-27,47,27,8,1
2022-12-28,38,20,10,1
2022-12-29,30,17,16,2
2022-12-30,35,12,24,1
2022-12-31,55,11,9,0
2023-01-01,57,7,1,0
2023-01-02,29,4,5,1
2023-01-03,17,3,6,1
2023-01-04,13,0,8,0
2023-01-05,14,0,12,0
2023-01-06,14,0,25,1
2023-01-07,30,0,12,0
2023-01-08,33,0,6,2
2023-01-09,26,0,18,0
2023-01-10,22,0,13,1
2023-01-11,18,0,15,1
2023-01-12,19,1,17,0
2023-01-13,22,1,33,1
2023-01-14,46,1,23,0
2023-01-15,59,1,3,0
2023-01-16,27,1,15,1
2023-01-17,19,1,18,5
2023-01-18,27,6,18,1
2023-01-19,20,4,1,3
2023-01-20,17,3,36,2
2023-01-21,41,4,20,1
2023-01-22,58,4,5,0
2023-01-23,23,3,29,1
2023-01-24,25,0,25,1
2023-01-25,35,1,19,1
2023-01-26,32,1,23,1
2023-01-27,33,2,46,3
2023-01-28,65,5,19,0
2023-01-29,74,4,0,0
2023-01-30,29,2,18,1
2023-01-31,23,1,5,2
2023-02-01,22,1,16,1
2023-02-02,24,1,28,1
2023-02-03,34,1,26,3
2023-02-04,41,3,17,0
2023-02-05,45,3,6,0
2023-02-06,24,2,10,2
2023-02-07,18,2,2,1
2023-02-08,16,3,17,4
2023-02-09,21,4,16,1
2023-02-10,28,4,31,1
2023-02-11,42,3,16,1
2023-02-12,55,4,7,0
2023-02-13,32,3,10,0
2023-02-14,20,1,10,0
2023-02-15,20,1,9,1
2023-02-16,18,1,7,6
2023-02-17,20,5,30,1
2023-02-18,40,6,28,1
2023-02-19,59,5,3,0
2023-02-20,35,4,17,0
2023-02-21,38,1,19,0
2023-02-22,46,1,15,3
2023-02-23,48,2,13,2
2023-02-24,47,2,38,0
2023-02-25,77,2,45,0
2023-02-26,94,1,17,1
2023-02-27,73,0,19,0
2023-02-28,68,0,12,0
2023-03-01,69,0,22,0
2023-03-02,75,0,19,2
2023-03-03,68,1,34,2
2023-03-04,82,3,16,0
2023-03-05,61,2,4,0
2023-03-06,27,2,9,0
2023-03-07,17,1,0,0
2023-03-08,14,0,2,6
2023-03-09,14,5,2,4
2023-03-10,13,7,16,13
2023-03-11,25,14,2,8
2023-03-12,19,21,1,3
2023-03-13,10,10,4,3
2023-03-14,7,8,10,4
2023-03-15,10,5,9,5
2023-03-16,9,6,8,2
2023-03-17,8,3,36,3
2023-03-18,37,5,18,2
2023-03-19,45,5,3,0
2023-03-20,27,4,13,3
2023-03-21,22,3,16,2
2023-03-22,25,4,16,5
2023-03-23,27,6,3,8
2023-03-24,26,6,41,9
2023-03-25,47,14,16,2
2023-03-26,48,14,0,1
2023-03-27,20,7,10,3
2023-03-28,14,3,8,3
2023-03-29,17,4,15,0
2023-03-30,24,3,15,1
2023-03-31,26,3,41,4
2023-04-01,54,4,10,2
2023-04-02,56,6,1,0
2023-04-03,21,2,11,0
2023-04-04,18,0,20,0
2023-04-05,22,0,28,1
2023-04-06,28,1,12,3
2023-04-07,26,3,47,4
2023-04-08,60,6,36,2
2023-04-09,92,8,6,0
2023-04-10,86,7,5,0
2023-04-11,38,5,13,1
2023-04-12,22,2,12,2
2023-04-13,21,2,14,0
2023-04-14,25,1,21,4
2023-04-15,38,4,11,0
2023-04-16,40,4,5,0
2023-04-17,27,2,13,0
2023-04-18,24,0,14,2
2023-04-19,26,2,13,1
2023-04-20,27,2,12,3
2023-04-21,31,3,30,0
2023-04-22,47,1,27,1
2023-04-23,58,2,5,0
2023-04-24,35,2,26,2
2023-04-25,44,3,16,0
2023-04-26,39,2,16,1
2023-04-27,45,3,18,0
2023-04-28,48,2,34,3
2023-04-29,69,4,22,1
2023-04-30,78,3,12,0
2023-05-01,62,1,4,0
2023-05-02,40,0,17,0
2023-05-03,31,0,8,1
2023-05-04,29,0,15,2
2023-05-05,33,2,33,2
2023-05-06,56,3,36,2
2023-05-07,81,5,4,0
2023-05-08,66,4,3,0
2023-05-09,21,2,14,0
2023-05-10,16,1,14,2
2023-05-11,17,1,24,2
2023-05-12,31,1,30,1
2023-05-13,49,2,19,0
2023-05-14,61,2,7,2
2023-05-15,34,3,17,0
2023-05-16,28,1,9,0
2023-05-17,29,1,47,1
2023-05-18,61,1,38,2
2023-05-19,94,3,14,1
2023-05-20,103,4,4,0
2023-05-21,89,2,2,0
2023-05-22,34,1,21,1
2023-05-23,28,1,22,1
2023-05-24,36,1,20,0
2023-05-25,39,1,22,1
2023-05-26,33,1,50,2
2023-05-27,73,3,26,2
2023-05-28,88,4,4,1
2023-05-29,76,4,5,0
2023-05-30,28,1,19,0
2023-05-31,20,0,22,1
2023-06-01,29,0,26,2
2023-06-02,30,2,46,1
2023-06-03,55,3,23,0
2023-06-04,68,3,5,0
2023-06-05,37,2,16,2
2023-06-06,21,1,17,4
2023-06-07,30,3,20,2
2023-06-08,27,2,38,0
2023-06-09,48,1,38,2
2023-06-10,60,3,20,1
2023-06-11,72,4,6,0
2023-06-12,30,1,20,1
2023-06-13,24,2,29,0
2023-06-14,31,1,21,2
2023-06-15,32,2,20,2
2023-06-16,33,2,60,3
2023-06-17,80,4,32,2
2023-06-18,100,5,1,0
2023-06-19,42,2,34,1
2023-06-20,35,1,13,1
