date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2021-12-25,29,3,1,1
2021-12-26,29,3,3,0
2021-12-27,23,3,6,1
2021-12-28,23,3,6,2
2021-12-29,23,5,6,1
2021-12-30,21,6,9,2
2021-12-31,25,8,2,0
2022-01-01,24,8,1,0
2022-01-02,18,3,0,0
2022-01-03,7,0,9,1
2022-01-04,13,1,6,4
2022-01-05,13,3,8,2
2022-01-06,13,3,4,1
2022-01-07,13,0,9,1
2022-01-08,15,1,3,1
2022-01-09,15,2,3,1
2022-01-10,9,2,7,3
2022-01-11,10,5,12,1
2022-01-12,17,4,7,3
2022-01-13,16,6,9,1
2022-01-14,18,4,11,1
2022-01-15,19,2,6,2
2022-01-16,24,3,3,1
2022-01-17,17,2,13,2
2022-01-18,22,3,5,3
2022-01-19,21,5,10,2
2022-01-20,20,5,8,1
2022-01-21,17,2,8,3
2022-01-22,15,5,2,0
2022-01-23,13,4,3,0
2022-01-24,9,1,9,3
2022-01-25,11,2,14,3
2022-01-26,17,5,12,4
2022-01-27,23,5,9,3
2022-01-28,23,6,10,0
2022-01-29,25,3,7,0
2022-01-30,25,0,7,1
2022-01-31,18,1,9,0
2022-02-01,19,0,12,4
2022-02-02,25,4,7,2
2022-02-03,23,5,2,2
2022-02-04,14,4,9,2
2022-02-05,16,3,14,1
2022-02-06,24,3,4,0
2022-02-07,18,2,13,1
2022-02-08,23,1,5,3
2022-02-09,23,4,5,0
2022-02-10,18,3,10,1
2022-02-11,18,2,10,1
2022-02-12,24,3,5,0
2022-02-13,18,2,8,3
2022-02-14,19,4,10,1
2022-02-15,19,3,7,2
2022-02-16,20,4,9,0
2022-02-17,24,4,6,0
2022-02-18,15,3,13,2
2022-02-19,19,3,4,0
2022-02-20,21,3,3,0
2022-02-21,14,2,17,1
2022-02-22,22,1,9,3
2022-02-23,19,1,9,0
2022-02-24,15,1,10,1
2022-02-25,16,2,9,2
2022-02-26,17,4,12,0
2022-02-27,23,4,9,0
2022-02-28,16,2,14,2
2022-03-01,25,3,5,1
2022-03-02,19,3,10,4
2022-03-03,21,4,11,0
2022-03-04,21,3,10,1
2022-03-05,24,2,5,0
2022-03-06,21,2,2,1
2022-03-07,14,3,15,1
2022-03-08,20,2,5,2
2022-03-09,19,3,6,1
2022-03-10,20,3,9,0
2022-03-11,20,2,9,0
2022-03-12,20,1,7,1
2022-03-13,20,2,8,1
2022-03-14,17,2,5,1
2022-03-15,14,2,11,4
2022-03-16,14,5,12,3
2022-03-17,20,7,8,0
2022-03-18,17,1,15,2
2022-03-19,20,3,6,0
2022-03-20,23,2,4,1
2022-03-21,15,3,11,2
2022-03-22,18,4,7,2
2022-03-23,19,4,7,1
2022-03-24,16,3,8,1
2022-03-25,15,2,10,1
2022-03-26,20,1,6,0
2022-03-27,22,1,6,0
2022-03-28,17,0,9,2
2022-03-29,17,1,10,3
2022-03-30,19,4,9,0
2022-03-31,17,3,10,2
2022-04-01,17,2,13,3
2022-04-02,21,3,5,1
2022-04-03,21,3,6,0
2022-04-04,16,3,13,3
2022-04-05,18,4,9,1
2022-04-06,12,4,12,2
2022-04-07,19,4,7,1
2022-04-08,12,4,12,0
2022-04-09,14,2,7,0
2022-04-10,17,2,7,0
2022-04-11,19,1,10,0
2022-04-12,22,1,6,0
2022-04-13,25,1,4,0
2022-04-14,26,1,2,1
2022-04-15,17,2,9,1
2022-04-16,18,2,5,0
2022-04-17,21,1,3,0
2022-04-18,21,0,5,0
2022-04-19,18,0,9,0
2022-04-20,21,0,7,1
2022-04-21,21,1,8,0
2022-04-22,23,0,7,1
2022-04-23,19,0,7,1
2022-04-24,15,1,2,1
2022-04-25,9,0,20,1
2022-04-26,21,1,8,0
2022-04-27,19,1,7,2
2022-04-28,18,3,7,1
2022-04-29,15,1,16,0
2022-04-30,26,1,3,0
2022-05-01,24,1,1,0
2022-05-02,9,0,16,1
2022-05-03,17,1,10,1
2022-05-04,22,1,5,0
2022-05-05,20,1,10,0
2022-05-06,18,0,9,0
2022-05-07,23,0,8,0
2022-05-08,28,0,2,1
2022-05-09,14,0,15,3
2022-05-10,22,3,7,0
2022-05-11,24,2,6,1
2022-05-12,19,1,11,0
2022-05-13,21,0,11,1
2022-05-14,23,1,6,0
2022-05-15,21,0,6,0
2022-05-16,19,0,13,2
2022-05-17,20,2,6,0
2022-05-18,20,0,6,0
2022-05-19,22,0,4,2
2022-05-20,18,2,13,0
2022-05-21,17,1,6,0
2022-05-22,20,1,4,0
2022-05-23,14,1,16,2
2022-05-24,22,1,4,0
2022-05-25,10,1,17,1
2022-05-26,23,2,6,1
2022-05-27,26,3,3,0
2022-05-28,24,3,4,0
2022-05-29,21,2,1,0
2022-05-30,14,1,11,1
2022-05-31,17,0,11,1
2022-06-01,18,1,7,0
2022-06-02,18,1,6,2
2022-06-03,17,2,12,1
2022-06-04,21,1,5,1
2022-06-05,20,2,4,3
2022-06-06,19,5,9,0
2022-06-07,17,3,10,2
2022-06-08,20,2,8,1
2022-06-09,20,1,8,2
2022-06-10,18,3,8,1
2022-06-11,13,4,8,0
2022-06-12,19,4,8,2
2022-06-13,15,5,13,3
2022-06-14,24,3,5,0
2022-06-15,22,2,5,0
2022-06-16,18,1,9,3
2022-06-17,20,4,7,0
2022-06-18,13,2,9,2
2022-06-19,18,3,7,1
2022-06-20,11,4,15,1
2022-06-21,19,3,7,0
2022-06-22,19,3,11,0
2022-06-23,21,3,5,4
2022-06-24,16,6,14,1
2022-06-25,17,3,6,0
2022-06-26,20,2,5,0
2022-06-27,12,0,11,1
2022-06-28,14,1,10,2
2022-06-29,17,3,6,1
2022-06-30,15,4,11,0
2022-07-01,16,1,14,0
2022-07-02,20,1,4,0
2022-07-03,22,1,5,0
2022-07-04,19,1,14,1
2022-07-05,21,1,8,1
2022-07-06,19,2,3,3
2022-07-07,17,3,8,1
2022-07-08,15,3,16,0
2022-07-09,21,2,3,1
2022-07-10,20,2,5,0
2022-07-11,19,2,12,0
2022-07-12,25,1,3,0
2022-07-13,19,1,8,1
2022-07-14,20,2,4,0
2022-07-15,21,2,4,0
2022-07-16,17,2,5,1
2022-07-17,19,2,7,0
2022-07-18,17,2,7,4
2022-07-19,16,5,11,2
2022-07-20,22,3,4,1
2022-07-21,16,2,5,0
2022-07-22,17,0,9,0
2022-07-23,16,0,7,0
2022-07-24,22,0,7,0
2022-07-25,22,0,9,2
2022-07-26,19,1,7,0
2022-07-27,19,1,2,0
2022-07-28,19,1,10,1
2022-07-29,22,1,8,0
2022-07-30,25,0,5,0
2022-07-31,26,0,3,0
2022-08-01,17,0,11,0
2022-08-02,20,0,4,0
2022-08-03,19,0,3,0
2022-08-04,15,0,6,1
2022-08-05,15,1,12,0
2022-08-06,18,1,4,0
2022-08-07,21,1,5,0
2022-08-08,19,1,11,1
2022-08-09,22,2,7,1
2022-08-10,25,3,3,1
2022-08-11,22,2,5,0
2022-08-12,17,1,8,0
2022-08-13,21,0,4,0
2022-08-14,21,0,5,0
2022-08-15,19,0,5,0
2022-08-16,15,0,10,1
2022-08-17,22,1,4,1
2022-08-18,25,2,2,0
2022-08-19,21,1,6,0
2022-08-20,24,1,2,1
2022-08-21,18,1,5,0
2022-08-22,16,1,14,1
2022-08-23,22,2,5,1
2022-08-24,23,2,6,0
2022-08-25,24,2,6,1
2022-08-26,22,2,12,1
2022-08-27,23,2,6,0
2022-08-28,27,1,3,0
2022-08-29,16,1,12,2
2022-08-30,18,3,12,6
2022-08-31,20,9,7,0
2022-09-01,16,5,6,0
2022-09-02,13,2,17,0
2022-09-03,20,1,7,0
2022-09-04,22,1,5,0
2022-09-05,15,1,13,0
2022-09-06,18,1,11,0
2022-09-07,19,0,10,1
2022-09-08,19,1,11,1
2022-09-09,21,2,9,0
2022-09-10,17,1,5,2
2022-09-11,16,1,8,1
2022-09-12,18,2,18,2
2022-09-13,23,3,13,3
2022-09-14,26,3,9,1
2022-09-15,25,3,10,1
2022-09-16,20,3,14,0
2022-09-17,27,0,3,1
2022-09-18,19,1,6,0
2022-09-19,16,1,15,2
2022-09-20,18,1,13,1
2022-09-21,18,2,13,0
2022-09-22,25,1,9,3
2022-09-23,22,2,14,0
2022-09-24,23,0,11,2
2022-09-25,28,2,6,0
2022-09-26,16,1,21,2
2022-09-27,27,3,12,2
2022-09-28,26,4,9,0
2022-09-29,25,2,9,1
2022-09-30,22,2,24,3
2022-10-01,30,4,9,0
2022-10-02,28,3,10,0
2022-10-03,18,2,28,3
2022-10-04,37,4,18,3
2022-10-05,33,4,19,2
2022-10-06,33,5,16,1
2022-10-07,29,4,31,1
2022-10-08,45,3,12,2
2022-10-09,46,3,2,0
2022-10-10,23,3,22,2
2022-10-11,25,3,14,1
2022-10-12,28,3,13,1
2022-10-13,27,4,18,0
2022-10-14,25,1,20,2
2022-10-15,30,2,11,0
2022-10-16,38,1,8,3
2022-10-17,23,4,15,6
2022-10-18,25,8,7,4
2022-10-19,21,7,15,3
2022-10-20,20,4,10,1
2022-10-21,17,2,13,0
2022-10-22,18,1,8,1
2022-10-23,23,2,9,0
2022-10-24,27,2,19,2
2022-10-25,35,3,15,2
2022-10-26,35,4,14,1
2022-10-27,35,3,13,4
2022-10-28,32,4,21,3
2022-10-29,41,5,11,2
2022-10-30,47,7,9,1
2022-10-31,47,8,13,2
2022-11-01,47,8,5,1
2022-11-02,35,5,17,0
2022-11-03,38,4,15,1
2022-11-04,37,3,16,2
2022-11-05,40,3,7,0
2022-11-06,30,3,6,2
2022-11-07,21,3,27,3
2022-11-08,28,4,15,2
2022-11-09,30,6,16,1
2022-11-10,27,4,19,0
2022-11-11,36,0,7,0
2022-11-12,41,0,4,0
2022-11-13,32,0,8,1
2022-11-14,25,1,29,5
2022-11-15,33,5,18,3
2022-11-16,36,6,29,2
2022-11-17,46,6,18,1
2022-11-18,39,3,27,1
2022-11-19,38,2,12,0
2022-11-20,44,1,11,1
2022-11-21,30,1,24,4
2022-11-22,38,5,14,2
2022-11-23,30,3,20,1
2022-11-24,34,3,20,2
2022-11-25,33,4,24,3
2022-11-26,42,2,10,2
2022-11-27,36,4,13,0
2022-11-28,26,4,23,2
2022-11-29,34,4,12,1
2022-11-30,31,4,12,3
2022-12-01,21,6,17,5
2022-12-02,27,8,13,29
2022-12-03,24,31,7,0
2022-12-04,26,30,1,4
2022-12-05,13,12,23,4
2022-12-06,22,8,15,2
2022-12-07,21,6,15,4
2022-12-08,25,7,14,6
2022-12-09,23,10,19,3
2022-12-10,30,5,5,2
2022-12-11,24,4,9,2
2022-12-12,17,3,17,3
2022-12-13,20,5,13,0
2022-12-14,21,5,17,5
2022-12-15,26,10,17,5
2022-12-16,24,8,21,0
2022-12-17,28,2,3,0
2022-12-18,28,1,3,0
2022-12-19,14,1,17,2
2022-12-20,22,3,12,0
2022-12-21,21,2,5,3
2022-12-22,17,5,10,1
2022-12-23,16,4,13,2
2022-12-24,26,3,8,1
2022-12-25,33,3,0,1
2022-12-26,30,4,8,1
2022-12-27,27,5,10,1
2022-12-28,29,5,1,0
2022-12-29,20,3,12,1
2022-12-30,26,4,8,2
2022-12-31,26,6,7,4
2023-01-01,28,8,0,0
2023-01-02,19,6,6,0
2023-01-03,11,2,13,1
2023-01-04,16,3,6,2
2023-01-05,14,2,8,1
2023-01-06,11,3,13,1
2023-01-07,18,4,12,0
2023-01-08,26,3,9,1
2023-01-09,15,3,19,3
2023-01-10,23,5,15,2
2023-01-11,24,5,14,0
2023-01-12,24,2,12,0
2023-01-13,21,0,14,0
2023-01-14,23,0,5,0
2023-01-15,24,0,9,1
2023-01-16,20,1,18,1
2023-01-17,24,1,12,5
2023-01-18,25,5,15,10
2023-01-19,26,12,1,9
2023-01-20,17,8,22,4
2023-01-21,30,8,9,0
2023-01-22,32,4,2,0
2023-01-23,2,0,1,0
2023-01-24,1,0,0,0
2023-01-25,1,0,2,0
2023-01-26,2,0,12,0
2023-01-27,10,0,21,3
2023-01-28,23,1,10,1
2023-01-29,30,1,4,0
2023-01-30,13,0,19,3
2023-01-31,19,3,9,13
2023-02-01,23,14,15,4
2023-02-02,25,11,8,0
2023-02-03,17,1,17,1
2023-02-04,21,1,11,0
2023-02-05,28,0,6,0
2023-02-06,15,0,18,4
2023-02-07,17,4,7,6
2023-02-08,21,9,13,1
2023-02-09,22,7,11,1
2023-02-10,17,2,17,6
2023-02-11,22,7,10,1
2023-02-12,31,7,1,1
2023-02-13,13,4,17,0
2023-02-14,21,2,11,1
2023-02-15,24,3,9,2
2023-02-16,18,2,6,4
2023-02-17,18,3,17,3
2023-02-18,29,5,4,0
2023-02-19,28,5,6,0
2023-02-20,17,3,10,0
2023-02-21,19,0,14,0
2023-02-22,25,0,8,0
2023-02-23,26,0,7,2
2023-02-24,17,2,16,2
2023-02-25,26,3,6,0
2023-02-26,26,3,3,1
2023-02-27,13,3,21,3
2023-02-28,25,4,10,3
2023-03-01,22,1,14,3
2023-03-02,22,2,12,3
2023-03-03,17,5,18,3
2023-03-04,25,8,7,1
2023-03-05,27,5,1,2
2023-03-06,13,6,21,5
2023-03-07,17,6,1,9
2023-03-08,17,11,8,7
2023-03-09,17,16,10,8
2023-03-10,19,15,15,9
2023-03-11,22,17,2,7
2023-03-12,21,21,2,2
2023-03-13,12,7,14,9
2023-03-14,19,13,9,4
2023-03-15,18,11,8,11
2023-03-16,19,17,10,1
2023-03-17,18,11,16,3
2023-03-18,25,8,4,1
2023-03-19,25,5,5,3
2023-03-20,19,4,19,5
2023-03-21,20,6,14,4
2023-03-22,22,8,9,7
2023-03-23,15,14,5,3
2023-03-24,13,7,19,5
2023-03-25,25,11,7,1
2023-03-26,26,10,6,3
2023-03-27,19,7,13,7
2023-03-28,18,9,7,2
2023-03-29,19,4,12,5
2023-03-30,21,5,9,1
2023-03-31,18,1,15,3
2023-04-01,20,3,10,0
2023-04-02,24,2,5,0
2023-04-03,16,1,14,5
2023-04-04,15,4,15,3
2023-04-05,18,7,11,6
2023-04-06,14,9,10,3
2023-04-07,18,6,17,2
2023-04-08,25,6,8,0
2023-04-09,30,5,1,0
2023-04-10,24,4,1,3
2023-04-11,11,5,23,2
2023-04-12,26,6,7,0
2023-04-13,23,4,6,0
2023-04-14,13,4,21,1
2023-04-15,25,1,3,0
2023-04-16,25,0,6,3
2023-04-17,21,3,13,1
2023-04-18,23,3,7,1
2023-04-19,23,2,7,1
2023-04-20,20,2,10,2
2023-04-21,23,1,10,0
2023-04-22,27,1,7,1
2023-04-23,27,2,5,1
2023-04-24,19,3,13,3
2023-04-25,23,3,9,1
2023-04-26,26,3,6,2
2023-04-27,24,4,6,2
2023-04-28,20,3,10,5
2023-04-29,24,6,8,3
2023-04-30,28,8,4,0
2023-05-01,21,6,0,0
2023-05-02,6,1,15,0
2023-05-03,17,0,10,1
2023-05-04,18,1,14,1
2023-05-05,20,1,13,0
2023-05-06,26,1,5,1
2023-05-07,28,2,3,0
2023-05-08,24,1,2,0
2023-05-09,13,0,17,1
2023-05-10,21,0,9,2
2023-05-11,21,1,13,1
2023-05-12,18,1,13,1
2023-05-13,23,2,9,0
2023-05-14,28,2,4,0
2023-05-15,14,1,18,2
2023-05-16,25,3,7,1
2023-05-17,14,1,11,2
2023-05-18,15,2,15,0
2023-05-19,27,2,4,0
2023-05-20,28,2,3,0
2023-05-21,24,2,2,0
2023-05-22,9,0,16,0
2023-05-23,16,0,15,1
2023-05-24,23,1,8,1
2023-05-25,19,1,13,2
2023-05-26,16,1,16,1
2023-05-27,25,2,6,0
2023-05-28,29,2,2,0
2023-05-29,21,2,6,3
2023-05-30,13,3,13,1
2023-05-31,18,3,16,2
2023-06-01,23,3,11,2
2023-06-02,19,3,15,2
2023-06-03,23,3,8,0
2023-06-04,28,2,5,0
2023-06-05,16,1,19,0
2023-06-06,23,0,12,2
2023-06-07,23,2,9,1
2023-06-08,19,2,13,1
2023-06-09,21,0,13,1
2023-06-10,22,1,9,1
2023-06-11,29,2,3,2
2023-06-12,19,3,19,1
2023-06-13,20,3,12,2
2023-06-14,17,4,16,3
2023-06-15,22,6,8,2
2023-06-16,18,5,14,3
2023-06-17,20,6,11,0
2023-06-18,27,5,6,0
2023-06-19,18,2,12,4
2023-06-20,20,5,11,1
