date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2021-09-08,18,1,4,0
2021-09-09,15,1,4,1
2021-09-10,14,1,20,4
2021-09-11,25,5,6,0
2021-09-12,31,5,5,0
2021-09-13,15,2,5,0
2021-09-14,12,0,5,0
2021-09-15,11,0,16,0
2021-09-16,26,0,10,0
2021-09-17,34,0,64,2
2021-09-18,88,2,18,0
2021-09-19,93,2,8,1
2021-09-20,46,3,31,1
2021-09-21,45,3,16,1
2021-09-22,51,3,22,1
2021-09-23,54,4,26,2
2021-09-24,60,5,88,5
2021-09-25,124,10,24,1
2021-09-26,130,9,12,0
2021-09-27,49,2,16,1
2021-09-28,31,3,11,1
2021-09-29,32,3,5,0
2021-09-30,27,0,6,1
2021-10-01,26,1,32,0
2021-10-02,45,1,4,1
2021-10-03,46,2,2,0
2021-10-04,24,2,7,1
2021-10-05,15,3,7,0
2021-10-06,18,2,8,0
2021-10-07,20,2,8,0
2021-10-08,20,2,36,1
2021-10-09,49,3,8,2
2021-10-10,52,5,5,0
2021-10-11,26,4,11,0
2021-10-12,25,3,3,1
2021-10-13,21,4,14,0
2021-10-14,30,2,11,0
2021-10-15,31,1,39,1
2021-10-16,57,2,5,1
2021-10-17,56,3,5,1
2021-10-18,34,4,17,2
2021-10-19,32,5,6,0
2021-10-20,28,2,8,0
2021-10-21,27,2,10,0
2021-10-22,27,1,28,0
2021-10-23,46,1,14,1
2021-10-24,58,2,14,0
2021-10-25,50,2,12,0
2021-10-26,48,1,13,0
2021-10-27,53,0,16,0
2021-10-28,60,0,13,1
2021-10-29,59,1,29,1
2021-10-30,74,2,8,3
2021-10-31,71,4,7,0
2021-11-01,64,3,8,1
2021-11-02,43,4,15,1
2021-11-03,47,3,8,0
2021-11-04,41,2,3,1
2021-11-05,35,1,29,1
2021-11-06,51,2,1,0
2021-11-07,42,2,3,0
2021-11-08,15,1,6,2
2021-11-09,13,3,14,0
2021-11-10,20,2,32,2
2021-11-11,44,3,49,1
2021-11-12,89,4,40,5
2021-11-13,124,8,4,0
2021-11-14,124,7,10,2
2021-11-15,47,4,23,0
2021-11-16,43,2,13,0
2021-11-17,43,2,11,1
2021-11-18,46,3,11,0
2021-11-19,43,3,34,2
2021-11-20,57,3,11,0
2021-11-21,61,2,15,0
2021-11-22,46,1,13,1
2021-11-23,38,2,14,0
2021-11-24,43,0,14,1
2021-11-25,38,1,6,0
2021-11-26,37,1,39,1
2021-11-27,56,2,12,0
2021-11-28,62,1,6,0
2021-11-29,31,0,10,1
2021-11-30,25,1,4,0
2021-12-01,24,0,8,0
2021-12-02,26,0,12,0
2021-12-03,33,0,40,4
2021-12-04,62,4,14,0
2021-12-05,65,4,3,0
2021-12-06,43,2,13,0
2021-12-07,37,1,10,0
2021-12-08,34,0,10,1
2021-12-09,33,1,15,1
2021-12-10,36,2,23,4
2021-12-11,50,6,9,1
2021-12-12,50,7,2,0
2021-12-13,25,2,19,2
2021-12-14,29,1,4,2
2021-12-15,27,2,5,0
2021-12-16,21,1,8,0
2021-12-17,19,0,11,5
2021-12-18,23,5,17,1
2021-12-19,33,6,8,2
2021-12-20,33,5,14,5
2021-12-21,39,9,19,1
2021-12-22,52,9,18,2
2021-12-23,61,11,28,2
2021-12-24,75,12,33,7
2021-12-25,105,17,17,2
2021-12-26,114,19,4,1
2021-12-27,88,11,21,1
2021-12-28,76,10,7,1
2021-12-29,64,11,18,0
2021-12-30,68,10,11,2
2021-12-31,64,7,14,0
2022-01-01,65,5,5,0
2022-01-02,49,4,1,0
2022-01-03,23,4,11,1
2022-01-04,24,2,4,0
2022-01-05,23,1,2,1
2022-01-06,17,2,8,2
2022-01-07,21,4,10,1
2022-01-08,24,5,7,1
2022-01-09,28,4,3,1
2022-01-10,19,2,7,0
2022-01-11,21,1,3,0
2022-01-12,18,1,3,1
2022-01-13,18,2,4,0
2022-01-14,15,1,12,1
2022-01-15,21,2,4,0
2022-01-16,21,2,0,1
2022-01-17,7,1,4,0
2022-01-18,6,1,5,1
2022-01-19,10,1,4,2
2022-01-20,12,3,3,0
2022-01-21,13,3,22,1
2022-01-22,31,3,9,0
2022-01-23,38,1,3,0
2022-01-24,26,1,5,2
2022-01-25,21,2,3,0
2022-01-26,15,2,7,1
2022-01-27,18,3,4,0
2022-01-28,18,3,23,1
2022-01-29,31,2,6,0
2022-01-30,36,2,2,0
2022-01-31,16,0,3,1
2022-02-01,9,1,7,0
2022-02-02,16,1,3,0
2022-02-03,18,1,5,0
2022-02-04,18,1,32,2
2022-02-05,43,3,5,0
2022-02-06,46,3,1,0
2022-02-07,20,2,12,2
2022-02-08,20,1,6,0
2022-02-09,20,1,4,0
2022-02-10,16,1,6,1
2022-02-11,19,1,26,3
2022-02-12,37,4,5,0
2022-02-13,40,3,3,0
2022-02-14,17,1,8,0
2022-02-15,16,0,5,0
2022-02-16,18,0,5,0
2022-02-17,19,0,8,0
2022-02-18,25,0,35,1
2022-02-19,54,1,22,0
2022-02-20,74,1,4,0
2022-02-21,59,0,17,1
2022-02-22,55,1,10,0
2022-02-23,53,0,9,0
2022-02-24,49,0,24,2
2022-02-25,62,2,25,0
2022-02-26,75,2,21,1
2022-02-27,93,3,10,0
2022-02-28,70,2,26,1
2022-03-01,71,3,7,1
2022-03-02,64,2,5,0
2022-03-03,55,2,10,0
2022-03-04,48,0,25,0
2022-03-05,54,0,5,0
2022-03-06,49,0,3,0
2022-03-07,29,0,14,3
2022-03-08,30,3,5,1
2022-03-09,31,4,9,0
2022-03-10,28,1,4,0
2022-03-11,28,1,49,5
2022-03-12,69,6,15,1
2022-03-13,78,5,3,1
2022-03-14,30,2,16,1
2022-03-15,29,2,7,1
2022-03-16,29,2,9,0
2022-03-17,27,1,14,0
2022-03-18,35,1,55,3
2022-03-19,85,3,12,2
2022-03-20,86,4,4,0
2022-03-21,40,3,12,0
2022-03-22,28,1,11,0
2022-03-23,31,0,13,1
2022-03-24,39,1,15,0
2022-03-25,47,1,49,3
2022-03-26,84,4,11,1
2022-03-27,85,5,5,0
2022-03-28,54,1,14,1
2022-03-29,37,2,7,2
2022-03-30,27,3,6,0
2022-03-31,30,2,11,0
2022-04-01,29,0,42,4
2022-04-02,65,4,3,2
2022-04-03,65,6,8,1
2022-04-04,49,6,10,0
2022-04-05,30,3,9,0
2022-04-06,25,2,9,0
2022-04-07,25,1,11,0
2022-04-08,26,1,35,2
2022-04-09,52,3,9,2
2022-04-10,57,5,8,0
2022-04-11,41,3,19,0
2022-04-12,38,3,11,0
2022-04-13,38,2,11,1
2022-04-14,35,3,19,0
2022-04-15,42,3,48,3
2022-04-16,85,5,12,0
2022-04-17,93,5,3,0
2022-04-18,83,3,1,0
2022-04-19,34,2,5,0
2022-04-20,24,1,11,0
2022-04-21,27,0,9,0
2022-04-22,31,0,19,1
2022-04-23,43,1,11,0
2022-04-24,53,1,6,0
2022-04-25,39,1,21,4
2022-04-26,43,5,19,0
2022-04-27,55,3,12,0
2022-04-28,61,3,17,1
2022-04-29,66,4,41,1
2022-04-30,92,1,15,0
2022-05-01,93,1,10,0
2022-05-02,71,0,23,1
2022-05-03,64,1,24,0
2022-05-04,78,1,14,0
2022-05-05,80,1,13,1
2022-05-06,83,2,25,0
2022-05-07,81,2,5,1
2022-05-08,63,3,4,0
2022-05-09,32,2,13,0
2022-05-10,29,0,17,1
2022-05-11,38,1,12,1
2022-05-12,39,2,19,2
2022-05-13,47,4,36,0
2022-05-14,72,2,13,0
2022-05-15,76,2,5,1
2022-05-16,47,2,17,0
2022-05-17,37,2,12,0
2022-05-18,39,2,13,1
2022-05-19,45,2,20,0
2022-05-20,46,2,39,1
2022-05-21,71,3,4,0
2022-05-22,67,3,7,1
2022-05-23,41,3,9,0
2022-05-24,24,1,11,1
2022-05-25,25,2,29,0
2022-05-26,47,2,21,0
2022-05-27,63,2,31,0
2022-05-28,88,2,7,0
2022-05-29,84,1,0,2
2022-05-30,44,2,11,1
2022-05-31,29,3,6,1
2022-06-01,24,3,5,0
2022-06-02,23,3,27,0
2022-06-03,39,3,44,4
2022-06-04,73,7,7,0
2022-06-05,75,5,8,0
2022-06-06,70,3,5,0
2022-06-07,35,1,11,0
2022-06-08,29,0,17,1
2022-06-09,39,1,22,1
2022-06-10,47,2,53,1
2022-06-11,84,3,8,0
2022-06-12,80,3,10,0
2022-06-13,55,1,17,2
2022-06-14,42,2,13,1
2022-06-15,38,3,13,0
2022-06-16,39,1,21,1
2022-06-17,51,1,39,1
2022-06-18,76,2,9,1
2022-06-19,80,2,6,1
2022-06-20,53,1,13,1
2022-06-21,40,2,10,1
2022-06-22,41,2,13,1
2022-06-23,46,3,19,1
2022-06-24,50,4,76,3
2022-06-25,115,7,9,2
2022-06-26,86,6,6,0
2022-06-27,49,6,21,1
2022-06-28,44,5,6,1
2022-06-29,35,5,14,1
2022-06-30,37,5,15,1
2022-07-01,42,3,40,0
2022-07-02,71,3,12,2
2022-07-03,71,5,2,0
2022-07-04,42,2,11,0
2022-07-05,29,0,12,1
2022-07-06,33,1,8,4
2022-07-07,33,4,18,0
2022-07-08,38,2,28,2
2022-07-09,55,3,15,0
2022-07-10,67,3,6,0
2022-07-11,48,2,13,0
2022-07-12,38,2,6,3
2022-07-13,37,4,15,1
2022-07-14,45,3,17,0
2022-07-15,56,3,22,0
2022-07-16,66,3,7,0
2022-07-17,67,3,4,0
2022-07-18,37,2,4,0
2022-07-19,20,0,14,1
2022-07-20,30,0,6,2
2022-07-21,28,2,9,0
2022-07-22,32,2,9,0
2022-07-23,35,2,11,0
2022-07-24,38,2,3,0
2022-07-25,22,0,6,0
2022-07-26,20,0,3,0
2022-07-27,19,0,5,0
2022-07-28,19,0,11,0
2022-07-29,27,0,18,0
2022-07-30,36,0,7,0
2022-07-31,39,0,3,1
2022-08-01,26,1,4,1
2022-08-02,20,2,11,1
2022-08-03,24,2,5,0
2022-08-04,23,2,11,0
2022-08-05,30,2,21,0
2022-08-06,47,1,8,0
2022-08-07,46,0,6,0
2022-08-08,41,0,10,1
2022-08-09,42,1,8,1
2022-08-10,43,2,6,0
2022-08-11,42,2,10,0
2022-08-12,43,1,9,0
2022-08-13,47,1,7,1
2022-08-14,43,2,6,0
2022-08-15,44,0,7,0
2022-08-16,35,0,11,0
2022-08-17,35,0,5,2
2022-08-18,33,2,9,1
2022-08-19,38,2,10,0
2022-08-20,35,2,7,0
2022-08-21,35,2,5,1
2022-08-22,26,3,5,0
2022-08-23,23,2,8,1
2022-08-24,26,1,9,0
2022-08-25,27,0,15,0
2022-08-26,35,0,19,0
2022-08-27,42,0,5,0
2022-08-28,43,0,2,1
2022-08-29,22,1,6,0
2022-08-30,17,1,8,0
2022-08-31,17,1,2,0
2022-09-01,11,1,6,0
2022-09-02,13,1,42,0
2022-09-03,52,0,7,3
2022-09-04,54,3,1,0
2022-09-05,32,3,9,2
2022-09-06,23,5,7,0
2022-09-07,25,4,11,1
2022-09-08,30,3,6,1
2022-09-09,29,4,24,2
2022-09-10,42,3,6,0
2022-09-11,46,3,1,0
2022-09-12,25,2,19,0
2022-09-13,27,1,7,0
2022-09-14,30,1,5,1
2022-09-15,30,2,15,0
2022-09-16,34,2,40,1
2022-09-17,59,3,7,0
2022-09-18,61,3,3,0
2022-09-19,37,2,15,0
2022-09-20,30,0,8,0
2022-09-21,29,0,8,2
2022-09-22,30,2,13,0
2022-09-23,33,2,38,3
2022-09-24,66,3,7,4
2022-09-25,60,7,4,1
2022-09-26,39,5,15,4
2022-09-27,32,6,6,2
2022-09-28,26,7,8,1
2022-09-29,23,6,15,3
2022-09-30,33,9,34,2
2022-10-01,59,8,7,2
2022-10-02,62,8,5,0
2022-10-03,37,5,13,1
2022-10-04,31,4,8,1
2022-10-05,29,5,7,0
2022-10-06,25,5,10,1
2022-10-07,27,6,46,2
2022-10-08,62,7,7,0
2022-10-09,66,5,4,0
2022-10-10,40,2,15,0
2022-10-11,31,2,8,2
2022-10-12,32,2,7,0
2022-10-13,29,2,17,0
2022-10-14,34,1,40,1
2022-10-15,64,2,6,0
2022-10-16,66,1,3,1
2022-10-17,38,2,12,4
2022-10-18,24,4,8,3
2022-10-19,29,5,7,1
2022-10-20,25,4,15,1
2022-10-21,33,3,22,0
2022-10-22,48,2,9,0
2022-10-23,52,0,8,2
2022-10-24,43,2,14,0
2022-10-25,43,2,13,0
2022-10-26,51,2,13,0
2022-10-27,52,1,14,3
2022-10-28,59,3,45,4
2022-10-29,95,7,20,0
2022-10-30,109,7,15,1
2022-10-31,92,4,25,1
2022-11-01,95,5,6,0
2022-11-02,77,4,8,0
2022-11-03,62,3,6,2
2022-11-04,57,4,27,1
2022-11-05,74,5,11,0
2022-11-06,62,3,3,0
2022-11-07,33,1,19,1
2022-11-08,40,1,9,1
2022-11-09,41,1,21,0
2022-11-10,52,1,50,2
2022-11-11,91,2,65,8
2022-11-12,148,10,7,0
2022-11-13,146,10,3,1
2022-11-14,80,5,23,1
2022-11-15,55,3,11,1
2022-11-16,50,4,12,0
2022-11-17,49,3,25,0
2022-11-18,62,1,50,2
2022-11-19,96,2,7,0
2022-11-20,94,2,13,1
2022-11-21,61,3,24,3
2022-11-22,60,4,8,1
2022-11-23,52,4,22,0
2022-11-24,58,2,20,1
2022-11-25,63,2,56,3
2022-11-26,99,5,8,0
2022-11-27,93,4,9,0
2022-11-28,45,2,18,0
2022-11-29,34,0,12,1
2022-11-30,38,1,19,1
2022-12-01,44,1,16,8
2022-12-02,49,9,23,23
2022-12-03,62,29,3,5
2022-12-04,52,31,1,2
2022-12-05,34,12,20,2
2022-12-06,39,9,24,0
2022-12-07,51,7,8,1
2022-12-08,51,7,10,5
2022-12-09,46,10,42,3
2022-12-10,72,9,11,1
2022-12-11,69,8,4,0
2022-12-12,41,5,20,1
2022-12-13,35,4,10,0
2022-12-14,33,4,13,0
2022-12-15,36,3,13,2
2022-12-16,40,3,26,1
2022-12-17,54,4,14,1
2022-12-18,61,5,7,0
2022-12-19,43,3,15,0
2022-12-20,44,2,10,0
2022-12-21,46,2,27,2
2022-12-22,67,3,38,3
2022-12-23,99,6,14,23
2022-12-24,110,28,11,15
2022-12-25,115,43,1,2
2022-12-26,99,40,5,3
2022-12-27,80,29,14,0
2022-12-28,61,25,7,3
2022-12-29,42,21,7,1
2022-12-30,41,20,11,0
2022-12-31,43,14,6,1
2023-01-01,46,11,5,0
2023-01-02,36,9,4,1
2023-01-03,21,4,5,0
2023-01-04,15,1,5,0
2023-01-05,17,1,13,0
2023-01-06,24,0,21,1
2023-01-07,39,1,5,2
2023-01-08,41,3,4,0
2023-01-09,25,2,19,1
2023-01-10,34,3,5,1
2023-01-11,32,4,19,2
2023-01-12,46,6,9,0
2023-01-13,39,4,38,1
2023-01-14,59,3,9,0
2023-01-15,60,3,3,0
2023-01-16,33,2,16,0
2023-01-17,27,2,14,2
2023-01-18,34,4,13,1
2023-01-19,37,4,0,4
2023-01-20,29,6,36,7
2023-01-21,51,13,19,0
2023-01-22,68,13,8,0
2023-01-23,40,9,21,1
2023-01-24,47,4,17,0
2023-01-25,54,4,11,1
2023-01-26,45,3,22,0
2023-01-27,51,2,29,2
2023-01-28,61,4,17,0
2023-01-29,73,4,7,0
2023-01-30,47,3,20,4
2023-01-31,39,6,1,3
2023-02-01,34,8,8,2
2023-02-02,31,10,16,2
2023-02-03,35,10,28,0
2023-02-04,46,5,4,0
2023-02-05,41,5,2,0
2023-02-06,15,4,19,2
2023-02-07,21,4,0,0
2023-02-08,19,2,3,4
2023-02-09,18,4,9,1
2023-02-10,20,4,30,0
2023-02-11,40,3,11,2
2023-02-12,46,5,7,0
2023-02-13,36,3,11,0
2023-02-14,29,2,14,0
2023-02-15,32,2,6,0
2023-02-16,24,2,6,3
2023-02-17,21,4,25,1
2023-02-18,39,5,15,0
2023-02-19,51,4,6,0
2023-02-20,43,4,19,1
2023-02-21,42,3,12,0
2023-02-22,45,1,15,0
2023-02-23,46,0,19,1
2023-02-24,59,1,30,1
2023-02-25,75,2,13,0
2023-02-26,78,2,0,1
2023-02-27,55,3,29,2
2023-02-28,63,4,19,1
2023-03-01,66,4,11,2
2023-03-02,63,5,21,0
2023-03-03,73,5,30,0
2023-03-04,84,3,4,0
2023-03-05,71,3,4,1
2023-03-06,40,1,10,3
2023-03-07,22,4,0,3
2023-03-08,21,6,2,4
2023-03-09,17,6,2,6
2023-03-10,14,8,7,12
2023-03-11,15,18,0,4
2023-03-12,15,20,1,0
2023-03-13,8,12,3,7
2023-03-14,7,12,2,4
2023-03-15,7,12,4,7
2023-03-16,9,15,2,8
2023-03-17,8,19,21,17
2023-03-18,25,29,4,7
2023-03-19,29,34,3,4
2023-03-20,16,27,8,1
2023-03-21,12,16,9,1
2023-03-22,20,13,11,8
2023-03-23,23,15,6,5
2023-03-24,25,14,23,12
2023-03-25,38,22,8,3
2023-03-26,45,23,4,1
2023-03-27,22,9,10,7
2023-03-28,23,13,2,9
2023-03-29,16,18,15,1
2023-03-30,26,15,12,1
2023-03-31,25,11,47,10
2023-04-01,69,14,10,2
2023-04-02,72,16,7,0
2023-04-03,50,9,18,0
2023-04-04,44,5,9,2
2023-04-05,37,4,15,1
2023-04-06,33,5,8,5
2023-04-07,31,7,46,2
2023-04-08,63,9,12,0
2023-04-09,70,8,5,1
2023-04-10,68,7,3,1
2023-04-11,32,7,13,0
2023-04-12,26,3,11,8
2023-04-13,31,9,7,4
2023-04-14,31,8,45,5
2023-04-15,63,10,8,1
2023-04-16,66,11,4,0
2023-04-17,34,10,11,0
2023-04-18,30,6,16,1
2023-04-19,39,5,10,2
2023-04-20,35,4,8,1
2023-04-21,31,5,30,0
2023-04-22,46,4,12,0
2023-04-23,52,3,5,0
2023-04-24,41,3,30,0
2023-04-25,54,3,16,0
2023-04-26,62,2,20,1
2023-04-27,74,1,19,0
2023-04-28,82,1,30,5
2023-04-29,92,6,14,0
2023-04-30,96,5,4,0
2023-05-01,85,5,3,2
2023-05-02,51,5,17,1
2023-05-03,53,3,17,1
2023-05-04,60,4,21,0
2023-05-05,61,2,51,1
2023-05-06,103,1,9,1
2023-05-07,99,2,6,0
2023-05-08,78,2,10,0
2023-05-09,37,2,22,0
2023-05-10,46,1,25,1
2023-05-11,56,2,16,0
2023-05-12,54,2,53,3
2023-05-13,85,4,16,1
2023-05-14,90,4,6,0
2023-05-15,48,1,13,0
2023-05-16,41,1,6,0
2023-05-17,22,0,38,1
2023-05-18,53,1,30,3
2023-05-19,76,4,19,0
2023-05-20,94,3,2,0
2023-05-21,85,3,3,0
2023-05-22,43,1,22,0
2023-05-23,39,1,17,1
2023-05-24,39,2,17,2
2023-05-25,43,3,22,0
2023-05-26,46,3,46,4
2023-05-27,79,6,10,1
2023-05-28,84,7,6,1
2023-05-29,63,6,4,0
2023-05-30,29,4,16,1
2023-05-31,32,4,23,1
2023-06-01,43,3,22,0
2023-06-02,48,2,59,4
2023-06-03,92,6,11,0
2023-06-04,91,5,7,0
2023-06-05,51,3,8,2
2023-06-06,25,4,11,1
2023-06-07,30,2,18,1
2023-06-08,38,3,24,0
2023-06-09,46,2,52,2
2023-06-10,85,4,9,3
2023-06-11,86,6,9,2
2023-06-12,42,5,21,1
2023-06-13,45,4,19,1
2023-06-14,49,4,18,0
2023-06-15,52,4,26,2
2023-06-16,61,3,43,2
2023-06-17,74,5,11,2
2023-06-18,78,5,9,1
2023-06-19,46,5,14,1
2023-06-20,35,4,15,1
