date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2021-11-28,30,2,8,1
2021-11-29,21,1,17,1
2021-11-30,26,2,21,0
2021-12-01,31,2,17,8
2021-12-02,36,8,18,3
2021-12-03,29,6,18,1
2021-12-04,33,3,9,0
2021-12-05,37,2,4,0
2021-12-06,19,0,12,2
2021-12-07,20,2,19,2
2021-12-08,27,3,18,3
2021-12-09,30,5,10,2
2021-12-10,18,3,12,3
2021-12-11,17,1,7,0
2021-12-12,22,1,2,0
2021-12-13,7,0,3,0
2021-12-14,8,0,0,1
2021-12-15,6,1,3,1
2021-12-16,6,2,8,3
2021-12-17,8,4,7,0
2021-12-18,8,2,2,0
2021-12-19,8,1,1,0
2021-12-20,7,0,12,0
2021-12-21,11,0,5,1
2021-12-22,13,1,5,1
2021-12-23,14,1,14,3
2021-12-24,26,4,17,0
2021-12-25,43,4,2,0
2021-12-26,38,4,2,1
2021-12-27,18,3,3,2
2021-12-28,9,3,3,0
2021-12-29,8,2,4,0
2021-12-30,8,2,0,0
2021-12-31,6,0,4,2
2022-01-01,8,2,0,0
2022-01-02,8,1,3,1
2022-01-03,5,0,4,2
2022-01-04,5,2,7,2
2022-01-05,9,4,5,1
2022-01-06,10,3,5,0
2022-01-07,10,2,6,0
2022-01-08,11,1,5,0
2022-01-09,11,0,3,0
2022-01-10,8,0,4,1
2022-01-11,9,0,9,1
2022-01-12,14,1,7,1
2022-01-13,15,1,3,0
2022-01-14,11,1,8,0
2022-01-15,11,0,3,0
2022-01-16,10,0,4,0
2022-01-17,9,0,9,0
2022-01-18,13,0,11,2
2022-01-19,17,2,3,0
2022-01-20,12,1,14,0
2022-01-21,18,0,7,0
2022-01-22,13,0,1,0
2022-01-23,12,0,3,0
2022-01-24,7,0,0,1
2022-01-25,6,1,17,0
2022-01-26,17,1,10,0
2022-01-27,15,0,8,0
2022-01-28,15,0,9,1
2022-01-29,19,1,5,1
2022-01-30,19,2,4,0
2022-01-31,11,0,10,1
2022-02-01,12,1,10,1
2022-02-02,12,1,7,0
2022-02-03,15,0,5,1
2022-02-04,10,1,8,0
2022-02-05,16,1,3,1
2022-02-06,15,1,2,0
2022-02-07,11,1,16,1
2022-02-08,21,2,7,0
2022-02-09,22,2,8,0
2022-02-10,19,1,7,0
2022-02-11,16,1,8,1
2022-02-12,16,1,10,1
2022-02-13,25,2,6,0
2022-02-14,17,1,12,0
2022-02-15,22,1,9,0
2022-02-16,23,1,10,0
2022-02-17,26,1,9,0
2022-02-18,22,1,0,1
2022-02-19,16,1,11,1
2022-02-20,21,1,5,0
2022-02-21,20,1,11,0
2022-02-22,21,0,11,0
2022-02-23,26,0,9,2
2022-02-24,27,2,13,1
2022-02-25,26,2,6,2
2022-02-26,22,1,8,0
2022-02-27,20,1,1,0
2022-02-28,13,1,9,1
2022-03-01,16,0,9,0
2022-03-02,20,0,14,1
2022-03-03,26,1,7,1
2022-03-04,20,1,12,2
2022-03-05,20,2,4,0
2022-03-06,23,2,2,0
2022-03-07,13,1,11,0
2022-03-08,20,0,18,2
2022-03-09,34,1,21,0
2022-03-10,40,1,15,0
2022-03-11,34,1,16,0
2022-03-12,27,1,6,0
2022-03-13,28,0,3,0
2022-03-14,15,0,10,0
2022-03-15,19,0,19,1
2022-03-16,33,1,18,2
2022-03-17,35,3,12,1
2022-03-18,25,1,15,0
2022-03-19,26,1,9,0
2022-03-20,27,1,4,0
2022-03-21,13,0,15,0
2022-03-22,24,0,21,1
2022-03-23,37,1,21,1
2022-03-24,33,2,9,0
2022-03-25,24,1,15,1
2022-03-26,23,1,5,0
2022-03-27,22,1,2,0
2022-03-28,15,1,23,1
2022-03-29,29,2,19,1
2022-03-30,32,3,22,0
2022-03-31,43,1,12,0
2022-04-01,33,1,12,0
2022-04-02,29,0,5,0
2022-04-03,25,0,6,0
2022-04-04,17,0,14,1
2022-04-05,27,1,20,1
2022-04-06,32,1,21,3
2022-04-07,30,4,15,1
2022-04-08,24,3,16,0
2022-04-09,24,0,5,1
2022-04-10,24,0,6,1
2022-04-11,18,1,13,2
2022-04-12,24,3,21,3
2022-04-13,32,5,17,1
2022-04-14,36,4,7,0
2022-04-15,27,3,9,1
2022-04-16,20,3,15,0
2022-04-17,31,1,3,0
2022-04-18,27,1,3,0
2022-04-19,18,0,13,1
2022-04-20,23,1,14,2
2022-04-21,26,3,11,2
2022-04-22,24,4,11,0
2022-04-23,17,1,9,0
2022-04-24,20,1,2,1
2022-04-25,14,2,12,0
2022-04-26,19,2,18,0
2022-04-27,31,2,8,3
2022-04-28,26,5,9,1
2022-04-29,23,3,4,0
2022-04-30,16,2,4,0
2022-05-01,15,0,7,0
2022-05-02,15,0,18,2
2022-05-03,26,2,19,1
2022-05-04,32,1,15,3
2022-05-05,33,1,6,0
2022-05-06,20,0,12,1
2022-05-07,21,1,10,0
2022-05-08,23,1,5,0
2022-05-09,17,1,30,3
2022-05-10,39,3,26,2
2022-05-11,44,5,22,1
2022-05-12,46,4,16,0
2022-05-13,31,2,8,2
2022-05-14,21,2,5,0
2022-05-15,21,1,5,1
2022-05-16,19,2,25,1
2022-05-17,33,1,25,2
2022-05-18,48,2,23,2
2022-05-19,46,3,25,1
2022-05-20,44,1,9,0
2022-05-21,29,1,3,0
2022-05-22,26,1,3,0
2022-05-23,17,1,10,1
2022-05-24,20,1,7,0
2022-05-25,18,0,11,0
2022-05-26,20,0,14,1
2022-05-27,31,1,5,0
2022-05-28,31,1,9,1
2022-05-29,34,1,0,0
2022-05-30,18,0,20,1
2022-05-31,33,1,28,1
2022-06-01,49,2,19,1
2022-06-02,45,3,11,3
2022-06-03,38,3,6,1
2022-06-04,28,3,14,1
2022-06-05,34,3,2,0
2022-06-06,26,2,2,0
2022-06-07,16,1,27,1
2022-06-08,36,2,12,0
2022-06-09,29,1,22,2
2022-06-10,34,1,19,0
2022-06-11,31,1,9,1
2022-06-12,34,2,4,1
2022-06-13,23,2,24,2
2022-06-14,34,4,31,2
2022-06-15,51,3,25,0
2022-06-16,54,1,8,0
2022-06-17,36,0,13,1
2022-06-18,34,1,8,0
2022-06-19,32,1,6,0
2022-06-20,25,0,32,0
2022-06-21,40,0,23,3
2022-06-22,41,2,24,2
2022-06-23,41,2,21,1
2022-06-24,38,1,29,2
2022-06-25,50,2,8,0
2022-06-26,46,2,6,2
2022-06-27,33,2,15,1
2022-06-28,36,3,24,1
2022-06-29,48,2,18,0
2022-06-30,44,2,7,1
2022-07-01,25,2,8,1
2022-07-02,18,3,4,1
2022-07-03,21,3,8,0
2022-07-04,24,1,21,1
2022-07-05,35,0,28,2
2022-07-06,46,2,11,2
2022-07-07,38,2,19,1
2022-07-08,29,1,16,1
2022-07-09,34,0,6,0
2022-07-10,32,0,8,0
2022-07-11,26,0,24,2
2022-07-12,41,2,13,2
2022-07-13,35,2,54,2
2022-07-14,62,3,61,1
2022-07-15,75,2,36,5
2022-07-16,58,2,70,3
2022-07-17,79,5,49,2
2022-07-18,57,3,14,2
2022-07-19,30,3,24,3
2022-07-20,44,3,18,2
2022-07-21,41,4,12,1
2022-07-22,33,4,10,1
2022-07-23,23,3,10,0
2022-07-24,31,3,6,0
2022-07-25,27,3,12,1
2022-07-26,32,2,23,0
2022-07-27,41,2,9,1
2022-07-28,33,1,5,2
2022-07-29,20,2,8,0
2022-07-30,17,2,10,1
2022-07-31,22,2,4,0
2022-08-01,13,1,14,0
2022-08-02,21,0,11,0
2022-08-03,22,0,13,1
2022-08-04,23,0,7,0
2022-08-05,21,0,7,1
2022-08-06,19,1,7,0
2022-08-07,23,1,10,0
2022-08-08,27,1,14,0
2022-08-09,31,1,8,2
2022-08-10,33,3,10,1
2022-08-11,29,3,3,0
2022-08-12,21,2,12,1
2022-08-13,25,2,10,0
2022-08-14,25,2,6,0
2022-08-15,25,2,5,1
2022-08-16,25,3,11,0
2022-08-17,30,3,9,0
2022-08-18,31,3,10,0
2022-08-19,35,3,8,1
2022-08-20,29,3,7,0
2022-08-21,28,3,8,0
2022-08-22,30,1,15,0
2022-08-23,34,1,12,2
2022-08-24,35,3,14,0
2022-08-25,40,3,5,0
2022-08-26,18,3,4,0
2022-08-27,13,2,3,0
2022-08-28,14,2,9,0
2022-08-29,20,2,15,1
2022-08-30,27,3,23,1
2022-08-31,35,2,9,1
2022-09-01,26,3,7,0
2022-09-02,16,2,5,0
2022-09-03,16,1,8,0
2022-09-04,19,1,6,1
2022-09-05,21,2,20,1
2022-09-06,31,3,22,1
2022-09-07,40,3,24,4
2022-09-08,44,5,7,1
2022-09-09,25,2,10,0
2022-09-10,21,1,3,1
2022-09-11,21,2,6,0
2022-09-12,19,2,24,0
2022-09-13,39,2,27,0
2022-09-14,49,2,18,2
2022-09-15,45,4,13,1
2022-09-16,37,4,14,1
2022-09-17,35,3,8,0
2022-09-18,34,1,9,0
2022-09-19,26,1,25,1
2022-09-20,45,2,36,2
2022-09-21,62,4,25,3
2022-09-22,58,4,19,0
2022-09-23,44,3,13,1
2022-09-24,37,4,8,0
2022-09-25,36,4,4,1
2022-09-26,24,3,38,1
2022-09-27,51,3,25,2
2022-09-28,49,4,24,2
2022-09-29,47,4,15,6
2022-09-30,44,7,22,1
2022-10-01,44,4,14,1
2022-10-02,45,2,2,1
2022-10-03,26,3,32,1
2022-10-04,45,2,23,2
2022-10-05,53,3,17,1
2022-10-06,40,3,22,0
2022-10-07,34,1,16,4
2022-10-08,34,4,6,0
2022-10-09,34,3,5,0
2022-10-10,27,1,33,0
2022-10-11,50,0,38,0
2022-10-12,57,0,22,3
2022-10-13,62,2,24,1
2022-10-14,54,0,21,2
2022-10-15,46,1,9,0
2022-10-16,37,1,8,1
2022-10-17,29,1,27,8
2022-10-18,35,7,14,7
2022-10-19,36,9,23,7
2022-10-20,43,8,18,1
2022-10-21,41,4,15,3
2022-10-22,28,4,17,1
2022-10-23,36,5,3,0
2022-10-24,21,3,22,1
2022-10-25,32,3,20,1
2022-10-26,35,3,18,1
2022-10-27,36,4,9,1
2022-10-28,25,3,12,1
2022-10-29,21,3,7,0
2022-10-30,22,2,4,0
2022-10-31,22,2,5,0
2022-11-01,21,2,4,0
2022-11-02,21,2,22,1
2022-11-03,34,2,8,1
2022-11-04,28,2,9,2
2022-11-05,29,4,9,1
2022-11-06,34,5,8,1
2022-11-07,22,5,35,4
2022-11-08,47,8,32,7
2022-11-09,61,12,24,1
2022-11-10,44,7,16,1
2022-11-11,36,3,18,0
2022-11-12,48,3,5,0
2022-11-13,44,3,3,1
2022-11-14,23,4,19,0
2022-11-15,32,2,41,1
2022-11-16,58,3,33,2
2022-11-17,62,3,25,2
2022-11-18,45,4,18,1
2022-11-19,30,1,10,0
2022-11-20,32,1,4,1
2022-11-21,22,1,22,2
2022-11-22,36,2,25,1
2022-11-23,47,2,29,1
2022-11-24,62,3,22,3
2022-11-25,57,4,33,2
2022-11-26,47,2,13,0
2022-11-27,54,2,15,2
2022-11-28,33,3,18,1
2022-11-29,35,3,43,3
2022-11-30,54,1,26,1
2022-12-01,52,2,17,5
2022-12-02,37,6,14,12
2022-12-03,33,14,5,5
2022-12-04,33,15,2,2
2022-12-05,22,8,29,1
2022-12-06,41,7,31,2
2022-12-07,49,9,25,2
2022-12-08,51,7,30,4
2022-12-09,49,7,17,1
2022-12-10,37,3,11,0
2022-12-11,44,3,11,0
2022-12-12,31,3,40,1
2022-12-13,48,4,39,5
2022-12-14,65,6,38,5
2022-12-15,70,8,22,0
2022-12-16,56,5,19,5
2022-12-17,39,9,17,2
2022-12-18,44,6,3,1
2022-12-19,25,4,20,1
2022-12-20,36,3,11,0
2022-12-21,34,3,17,0
2022-12-22,34,3,13,1
2022-12-23,32,4,11,5
2022-12-24,39,8,6,3
2022-12-25,43,10,4,0
2022-12-26,40,8,1,0
2022-12-27,28,5,7,0
2022-12-28,26,5,4,0
2022-12-29,21,4,5,0
2022-12-30,17,4,8,0
2022-12-31,22,3,4,1
2023-01-01,26,4,1,0
2023-01-02,20,2,10,0
2023-01-03,21,1,23,1
2023-01-04,35,1,18,0
2023-01-05,43,1,20,0
2023-01-06,38,0,8,0
2023-01-07,21,0,6,1
2023-01-08,20,1,4,0
2023-01-09,17,0,23,0
2023-01-10,33,0,43,0
2023-01-11,57,0,35,1
2023-01-12,61,1,16,1
2023-01-13,38,2,16,3
2023-01-14,25,5,6,0
2023-01-15,26,5,8,1
2023-01-16,21,2,52,4
2023-01-17,62,4,43,4
2023-01-18,68,8,21,9
2023-01-19,48,12,2,9
2023-01-20,39,12,18,3
2023-01-21,37,7,14,0
2023-01-22,44,5,8,1
2023-01-23,32,4,39,3
2023-01-24,52,6,50,3
2023-01-25,70,8,25,3
2023-01-26,66,7,16,2
2023-01-27,43,5,14,2
2023-01-28,33,4,9,1
2023-01-29,34,3,3,1
2023-01-30,22,3,15,5
2023-01-31,26,5,1,8
2023-02-01,24,6,34,4
2023-02-02,45,7,18,2
2023-02-03,33,1,17,0
2023-02-04,26,1,13,1
2023-02-05,37,2,8,2
2023-02-06,31,4,18,4
2023-02-07,42,7,0,9
2023-02-08,36,12,15,6
2023-02-09,37,10,14,3
2023-02-10,37,6,16,0
2023-02-11,36,3,7,1
2023-02-12,39,4,9,0
2023-02-13,37,3,21,2
2023-02-14,49,5,33,2
2023-02-15,64,5,22,2
2023-02-16,46,5,5,6
2023-02-17,40,5,9,2
2023-02-18,33,4,6,1
2023-02-19,30,5,10,0
2023-02-20,25,4,18,1
2023-02-21,28,3,32,5
2023-02-22,41,7,15,1
2023-02-23,36,4,15,0
2023-02-24,27,2,15,2
2023-02-25,25,3,7,0
2023-02-26,23,3,5,0
2023-02-27,21,3,20,0
2023-02-28,35,2,26,0
2023-03-01,44,2,27,2
2023-03-02,48,2,21,2
2023-03-03,37,2,14,2
2023-03-04,30,4,4,2
2023-03-05,31,6,6,1
2023-03-06,22,7,17,2
2023-03-07,36,9,1,4
2023-03-08,34,12,3,13
2023-03-09,29,20,1,4
2023-03-10,19,16,4,4
2023-03-11,12,7,2,3
2023-03-12,14,9,8,4
2023-03-13,17,10,18,14
2023-03-14,29,21,19,13
2023-03-15,33,28,5,4
2023-03-16,31,21,12,5
2023-03-17,31,19,17,8
2023-03-18,30,21,8,0
2023-03-19,29,17,3,0
2023-03-20,17,11,27,10
2023-03-21,33,15,33,10
2023-03-22,47,20,15,11
2023-03-23,37,20,2,6
2023-03-24,32,9,12,6
2023-03-25,28,12,2,2
2023-03-26,26,11,3,2
2023-03-27,19,8,12,5
2023-03-28,25,8,5,4
2023-03-29,26,6,8,10
2023-03-30,28,10,11,2
2023-03-31,26,8,14,7
2023-04-01,26,11,3,1
2023-04-02,20,9,4,2
2023-04-03,18,6,19,6
2023-04-04,28,6,19,9
2023-04-05,33,10,12,14
2023-04-06,30,16,2,6
2023-04-07,15,12,17,0
2023-04-08,20,4,15,4
2023-04-09,31,8,3,0
2023-04-10,29,8,3,2
2023-04-11,19,8,14,2
2023-04-12,27,8,27,6
2023-04-13,38,12,6,0
2023-04-14,35,7,14,0
2023-04-15,26,4,8,0
2023-04-16,29,3,6,0
2023-04-17,24,0,25,2
2023-04-18,41,2,23,3
2023-04-19,51,4,12,0
2023-04-20,38,2,10,6
2023-04-21,29,5,13,2
2023-04-22,31,4,5,0
2023-04-23,28,2,8,0
2023-04-24,24,0,26,1
2023-04-25,40,1,26,2
2023-04-26,45,2,16,0
2023-04-27,40,1,6,1
2023-04-28,26,0,11,0
2023-04-29,20,0,8,0
2023-04-30,25,0,6,0
2023-05-01,26,0,4,1
2023-05-02,21,1,36,3
2023-05-03,46,2,23,1
2023-05-04,55,2,9,3
2023-05-05,36,2,8,2
2023-05-06,21,2,18,2
2023-05-07,34,3,8,2
2023-05-08,35,3,10,2
2023-05-09,29,4,50,2
2023-05-10,70,5,29,3
2023-05-11,77,5,12,1
2023-05-12,57,4,12,2
2023-05-13,40,4,7,0
2023-05-14,39,3,6,1
2023-05-15,29,4,25,4
2023-05-16,45,5,23,3
2023-05-17,32,4,14,0
2023-05-18,26,2,12,0
2023-05-19,33,1,3,0
2023-05-20,31,1,6,0
2023-05-21,29,1,9,0
2023-05-22,28,1,29,1
2023-05-23,45,2,32,1
2023-05-24,61,2,21,2
2023-05-25,50,3,15,1
2023-05-26,42,1,17,1
2023-05-27,34,2,10,0
2023-05-28,38,2,4,2
2023-05-29,34,4,4,0
2023-05-30,23,4,30,4
2023-05-31,42,7,31,4
2023-06-01,56,8,20,2
2023-06-02,49,8,13,5
2023-06-03,36,8,6,0
2023-06-04,29,6,12,0
2023-06-05,32,5,29,0
2023-06-06,51,4,19,5
2023-06-07,54,4,37,2
2023-06-08,65,4,22,1
2023-06-09,55,2,17,0
2023-06-10,50,1,9,0
2023-06-11,44,1,9,0
2023-06-12,37,1,31,3
2023-06-13,52,4,31,0
2023-06-14,61,3,29,2
2023-06-15,63,3,25,1
2023-06-16,47,3,32,1
2023-06-17,58,2,24,1
2023-06-18,70,3,13,1
2023-06-19,42,4,24,2
2023-06-20,51,2,12,2
