date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2022-01-29,20,3,4,1
2022-01-30,22,4,3,0
2022-01-31,12,1,10,0
2022-02-01,16,0,6,2
2022-02-02,17,2,10,1
2022-02-03,24,3,11,1
2022-02-04,25,4,15,1
2022-02-05,30,3,13,2
2022-02-06,36,4,8,0
2022-02-07,33,4,11,0
2022-02-08,34,4,11,1
2022-02-09,33,3,12,1
2022-02-10,33,3,9,0
2022-02-11,30,3,18,1
2022-02-12,34,3,17,2
2022-02-13,39,4,6,1
2022-02-14,31,3,14,1
2022-02-15,35,3,11,0
2022-02-16,34,2,12,0
2022-02-17,34,1,8,0
2022-02-18,28,1,18,0
2022-02-19,31,1,5,0
2022-02-20,26,0,3,0
2022-02-21,15,0,8,0
2022-02-22,13,0,11,0
2022-02-23,20,0,7,0
2022-02-24,23,0,10,1
2022-02-25,19,1,19,2
2022-02-26,30,2,4,0
2022-02-27,30,2,1,0
2022-02-28,18,2,14,1
2022-03-01,21,1,6,0
2022-03-02,18,1,6,0
2022-03-03,15,0,7,0
2022-03-04,14,0,14,1
2022-03-05,21,1,9,0
2022-03-06,22,1,4,1
2022-03-07,19,2,17,1
2022-03-08,27,3,20,1
2022-03-09,42,3,11,2
2022-03-10,33,1,11,0
2022-03-11,32,1,26,0
2022-03-12,42,0,6,0
2022-03-13,40,0,13,0
2022-03-14,40,0,13,1
2022-03-15,34,0,16,3
2022-03-16,39,2,22,2
2022-03-17,44,3,24,1
2022-03-18,46,2,15,1
2022-03-19,47,3,9,0
2022-03-20,43,2,7,1
2022-03-21,24,2,19,0
2022-03-22,29,1,21,1
2022-03-23,44,2,21,5
2022-03-24,47,7,17,3
2022-03-25,44,6,26,5
2022-03-26,50,7,9,0
2022-03-27,47,5,8,2
2022-03-28,39,5,14,2
2022-03-29,37,3,23,0
2022-03-30,45,3,23,0
2022-03-31,49,1,15,0
2022-04-01,38,0,23,2
2022-04-02,38,2,11,0
2022-04-03,39,2,9,0
2022-04-04,32,0,25,1
2022-04-05,41,1,24,2
2022-04-06,53,2,24,1
2022-04-07,46,3,17,2
2022-04-08,43,3,30,1
2022-04-09,48,4,22,1
2022-04-10,62,5,18,1
2022-04-11,58,3,29,2
2022-04-12,70,4,29,1
2022-04-13,81,4,25,1
2022-04-14,81,4,16,0
2022-04-15,61,2,37,2
2022-04-16,78,3,57,4
2022-04-17,127,7,30,0
2022-04-18,139,7,11,0
2022-04-19,102,3,22,3
2022-04-20,96,5,27,1
2022-04-21,101,6,11,1
2022-04-22,79,6,12,0
2022-04-23,55,4,3,1
2022-04-24,32,2,7,0
2022-04-25,15,0,14,2
2022-04-26,22,2,8,0
2022-04-27,24,2,12,0
2022-04-28,27,2,14,0
2022-04-29,25,1,22,1
2022-04-30,34,2,4,0
2022-05-01,36,2,9,1
2022-05-02,29,2,18,0
2022-05-03,33,2,16,0
2022-05-04,42,2,18,1
2022-05-05,44,2,8,1
2022-05-06,31,3,23,1
2022-05-07,37,3,12,1
2022-05-08,45,4,11,2
2022-05-09,31,3,25,1
2022-05-10,33,3,26,1
2022-05-11,45,3,36,0
2022-05-12,54,1,19,2
2022-05-13,46,3,29,1
2022-05-14,52,2,12,1
2022-05-15,52,3,14,1
2022-05-16,41,2,36,2
2022-05-17,57,4,31,3
2022-05-18,69,6,25,1
2022-05-19,73,6,18,3
2022-05-20,60,8,33,2
2022-05-21,59,8,8,0
2022-05-22,55,4,3,0
2022-05-23,25,4,15,0
2022-05-24,24,1,20,0
2022-05-25,31,0,17,1
2022-05-26,40,1,27,1
2022-05-27,62,2,21,0
2022-05-28,74,2,10,0
2022-05-29,73,2,0,0
2022-05-30,31,1,15,1
2022-05-31,26,2,29,1
2022-06-01,42,2,19,0
2022-06-02,40,1,14,0
2022-06-03,30,1,46,0
2022-06-04,66,1,15,1
2022-06-05,75,1,4,2
2022-06-06,65,3,7,0
2022-06-07,26,2,29,1
2022-06-08,48,2,34,0
2022-06-09,64,1,27,2
2022-06-10,55,2,25,0
2022-06-11,46,1,17,2
2022-06-12,52,3,12,0
2022-06-13,42,1,44,2
2022-06-14,61,3,42,2
2022-06-15,74,2,32,3
2022-06-16,68,3,17,1
2022-06-17,52,2,34,1
2022-06-18,58,3,9,0
2022-06-19,56,2,11,0
2022-06-20,36,2,23,1
2022-06-21,40,3,25,3
2022-06-22,47,4,34,2
2022-06-23,58,6,31,1
2022-06-24,59,2,27,4
2022-06-25,53,4,6,0
2022-06-26,43,3,17,0
2022-06-27,37,1,25,2
2022-06-28,42,2,32,1
2022-06-29,61,2,28,2
2022-06-30,56,3,12,1
2022-07-01,37,1,12,1
2022-07-02,24,2,8,0
2022-07-03,27,2,11,0
2022-07-04,27,2,21,2
2022-07-05,38,4,22,2
2022-07-06,42,6,14,7
2022-07-07,43,9,18,0
2022-07-08,38,5,26,1
2022-07-09,46,2,10,0
2022-07-10,41,1,7,0
2022-07-11,27,0,14,0
2022-07-12,29,0,9,0
2022-07-13,31,0,18,1
2022-07-14,36,1,11,0
2022-07-15,46,1,9,0
2022-07-16,46,1,8,0
2022-07-17,46,1,6,0
2022-07-18,35,0,14,0
2022-07-19,30,0,21,2
2022-07-20,39,1,17,1
2022-07-21,43,0,4,0
2022-07-22,26,0,8,0
2022-07-23,20,0,5,0
2022-07-24,20,0,5,0
2022-07-25,19,0,12,0
2022-07-26,21,0,4,0
2022-07-27,17,0,11,1
2022-07-28,22,0,7,1
2022-07-29,14,1,15,0
2022-07-30,24,1,5,0
2022-07-31,26,1,3,0
2022-08-01,15,0,11,2
2022-08-02,22,2,5,0
2022-08-03,22,2,3,1
2022-08-04,22,2,5,0
2022-08-05,20,2,8,0
2022-08-06,26,2,3,0
2022-08-07,22,2,1,0
2022-08-08,19,1,8,0
2022-08-09,22,1,6,1
2022-08-10,25,2,4,1
2022-08-11,25,2,5,0
2022-08-12,21,2,16,1
2022-08-13,31,3,4,1
2022-08-14,33,4,4,0
2022-08-15,34,3,2,0
2022-08-16,26,2,4,0
2022-08-17,25,1,6,0
2022-08-18,24,1,7,1
2022-08-19,24,2,13,0
2022-08-20,26,1,4,0
2022-08-21,21,0,2,1
2022-08-22,15,1,3,0
2022-08-23,14,1,16,1
2022-08-24,23,2,11,1
2022-08-25,27,2,10,0
2022-08-26,23,2,15,2
2022-08-27,30,2,5,0
2022-08-28,27,1,3,0
2022-08-29,22,0,16,1
2022-08-30,26,1,13,0
2022-08-31,27,0,9,1
2022-09-01,22,1,10,1
2022-09-02,25,2,24,0
2022-09-03,41,2,3,1
2022-09-04,39,3,4,0
2022-09-05,29,3,34,2
2022-09-06,46,4,21,1
2022-09-07,51,4,21,0
2022-09-08,57,4,14,0
2022-09-09,40,2,18,0
2022-09-10,34,0,8,1
2022-09-11,40,1,9,0
2022-09-12,30,1,52,1
2022-09-13,63,2,37,1
2022-09-14,73,2,21,4
2022-09-15,71,6,22,0
2022-09-16,60,5,16,0
2022-09-17,48,4,11,1
2022-09-18,44,4,9,0
2022-09-19,37,3,44,1
2022-09-20,63,3,39,4
2022-09-21,81,6,25,6
2022-09-22,77,8,30,0
2022-09-23,67,2,23,0
2022-09-24,53,1,10,0
2022-09-25,50,0,13,1
2022-09-26,42,1,46,2
2022-09-27,70,3,52,0
2022-09-28,87,2,35,1
2022-09-29,87,3,18,4
2022-09-30,60,3,23,1
2022-10-01,48,4,9,0
2022-10-02,41,4,9,0
2022-10-03,31,3,38,3
2022-10-04,58,4,26,0
2022-10-05,67,3,22,1
2022-10-06,62,4,21,2
2022-10-07,51,3,20,1
2022-10-08,42,2,10,1
2022-10-09,42,2,6,0
2022-10-10,28,2,38,3
2022-10-11,50,3,32,3
2022-10-12,66,5,29,3
2022-10-13,66,6,29,1
2022-10-14,57,3,20,0
2022-10-15,42,1,12,1
2022-10-16,43,2,10,1
2022-10-17,35,3,45,6
2022-10-18,66,7,27,7
2022-10-19,74,8,40,3
2022-10-20,88,7,16,1
2022-10-21,52,6,27,1
2022-10-22,44,4,12,1
2022-10-23,52,5,11,0
2022-10-24,48,3,36,5
2022-10-25,66,8,32,1
2022-10-26,77,8,22,5
2022-10-27,71,9,14,1
2022-10-28,62,8,15,1
2022-10-29,55,5,22,0
2022-10-30,66,3,14,0
2022-10-31,66,3,12,0
2022-11-01,59,3,14,0
2022-11-02,55,2,30,2
2022-11-03,69,1,14,2
2022-11-04,59,2,14,0
2022-11-05,47,1,6,0
2022-11-06,34,1,8,0
2022-11-07,26,1,49,0
2022-11-08,62,1,40,3
2022-11-09,79,2,17,3
2022-11-10,58,4,34,4
2022-11-11,56,3,25,3
2022-11-12,71,6,8,0
2022-11-13,68,6,4,1
2022-11-14,37,3,46,2
2022-11-15,57,4,53,2
2022-11-16,91,3,32,2
2022-11-17,96,4,29,3
2022-11-18,68,6,36,0
2022-11-19,68,3,13,0
2022-11-20,64,1,16,0
2022-11-21,38,0,54,3
2022-11-22,74,2,56,1
2022-11-23,108,3,44,6
2022-11-24,108,9,30,3
2022-11-25,80,6,58,3
2022-11-26,90,7,43,2
2022-11-27,119,7,37,4
2022-11-28,98,7,98,3
2022-11-29,158,8,64,4
2022-11-30,152,9,62,5
2022-12-01,140,10,64,13
2022-12-02,132,20,41,57
2022-12-03,121,67,10,18
2022-12-04,115,76,9,9
2022-12-05,72,35,63,2
2022-12-06,91,13,67,10
2022-12-07,122,14,44,10
2022-12-08,119,18,70,16
2022-12-09,139,30,89,4
2022-12-10,165,28,41,5
2022-12-11,173,22,16,0
2022-12-12,101,13,84,6
2022-12-13,130,12,69,7
2022-12-14,142,15,56,5
2022-12-15,128,15,53,5
2022-12-16,116,12,48,3
2022-12-17,95,9,43,2
2022-12-18,124,8,28,1
2022-12-19,107,7,47,2
2022-12-20,121,9,38,3
2022-12-21,132,10,46,5
2022-12-22,148,13,49,7
2022-12-23,170,20,48,25
2022-12-24,184,43,47,12
2022-12-25,215,54,17,7
2022-12-26,208,56,40,4
2022-12-27,190,51,39,7
2022-12-28,183,46,29,7
2022-12-29,176,42,30,1
2022-12-30,176,36,32,2
2022-12-31,164,24,11,1
2023-01-01,149,21,2,0
2023-01-02,95,16,9,0
2023-01-03,55,8,28,0
2023-01-04,53,4,13,1
2023-01-05,42,2,30,3
2023-01-06,48,2,45,4
2023-01-07,62,4,15,0
2023-01-08,68,3,16,0
2023-01-09,39,2,85,3
2023-01-10,101,4,63,6
2023-01-11,133,8,59,2
2023-01-12,127,7,61,0
2023-01-13,123,5,88,5
2023-01-14,141,6,41,4
2023-01-15,149,8,42,2
2023-01-16,94,6,75,4
2023-01-17,108,7,72,6
2023-01-18,125,13,44,8
2023-01-19,90,15,0,7
2023-01-20,68,13,40,6
2023-01-21,61,11,9,1
2023-01-22,54,8,0,0
2023-01-23,1,0,1,0
2023-01-24,1,0,0,1
2023-01-25,1,1,0,0
2023-01-26,1,0,35,4
2023-01-27,31,3,103,3
2023-01-28,122,6,46,2
2023-01-29,146,8,17,0
2023-01-30,71,4,39,4
2023-01-31,66,5,14,8
2023-02-01,70,11,90,1
2023-02-02,113,7,70,4
2023-02-03,130,6,67,2
2023-02-04,119,6,14,1
2023-02-05,104,6,8,1
2023-02-06,44,5,30,3
2023-02-07,41,7,11,4
2023-02-08,43,8,33,4
2023-02-09,62,7,48,3
2023-02-10,69,4,91,4
2023-02-11,135,5,26,2
2023-02-12,149,7,31,4
2023-02-13,129,8,65,5
2023-02-14,147,13,37,0
2023-02-15,147,9,44,3
2023-02-16,139,7,25,9
2023-02-17,127,14,54,0
2023-02-18,147,13,35,0
2023-02-19,164,11,18,0
2023-02-20,135,7,51,3
2023-02-21,146,9,38,4
2023-02-22,146,12,35,1
2023-02-23,130,8,54,1
2023-02-24,119,5,74,3
2023-02-25,148,7,19,0
2023-02-26,129,7,6,0
2023-02-27,79,6,41,2
2023-02-28,76,4,69,1
2023-03-01,95,3,67,5
2023-03-02,103,6,38,1
2023-03-03,90,5,65,2
2023-03-04,117,5,29,1
2023-03-05,127,5,9,3
2023-03-06,64,5,27,4
2023-03-07,59,7,4,6
2023-03-08,57,8,12,14
2023-03-09,51,19,8,9
2023-03-10,39,16,17,21
2023-03-11,34,29,4,2
2023-03-12,32,25,7,7
2023-03-13,23,17,43,23
2023-03-14,54,23,44,15
2023-03-15,85,29,52,15
2023-03-16,112,29,54,9
2023-03-17,118,24,75,5
2023-03-18,145,16,28,4
2023-03-19,149,17,24,2
2023-03-20,84,9,78,6
2023-03-21,117,9,59,16
2023-03-22,130,22,43,15
2023-03-23,109,23,19,9
2023-03-24,88,20,92,15
2023-03-25,150,27,25,3
2023-03-26,152,25,30,4
2023-03-27,101,16,76,4
2023-03-28,122,12,52,7
2023-03-29,138,14,38,5
2023-03-30,124,13,52,2
2023-03-31,113,9,72,5
2023-04-01,130,11,33,1
2023-04-02,141,9,19,0
2023-04-03,89,5,68,5
2023-04-04,106,5,68,1
2023-04-05,129,6,50,5
2023-04-06,106,7,47,8
2023-04-07,108,12,76,1
2023-04-08,152,12,28,6
2023-04-09,163,17,9,2
2023-04-10,143,17,9,0
2023-04-11,63,11,48,3
2023-04-12,77,7,56,3
2023-04-13,93,8,36,1
2023-04-14,94,6,69,2
2023-04-15,128,5,40,3
2023-04-16,144,8,39,1
2023-04-17,120,8,55,4
2023-04-18,143,10,32,2
2023-04-19,154,12,25,6
2023-04-20,138,13,47,4
2023-04-21,130,12,47,6
2023-04-22,142,15,31,2
2023-04-23,152,16,26,1
2023-04-24,139,13,47,6
2023-04-25,138,17,43,3
2023-04-26,149,12,31,1
2023-04-27,136,11,40,3
2023-04-28,132,10,55,3
2023-04-29,149,10,27,0
2023-04-30,150,8,3,1
2023-05-01,112,7,4,0
2023-05-02,48,2,35,1
2023-05-03,53,2,36,4
2023-05-04,66,6,39,1
2023-05-05,74,6,79,2
2023-05-06,137,4,35,4
2023-05-07,162,8,12,0
2023-05-08,150,5,8,1
2023-05-09,68,3,73,3
2023-05-10,107,5,68,1
2023-05-11,134,3,50,1
2023-05-12,108,2,77,2
2023-05-13,151,4,28,0
2023-05-14,152,3,20,0
2023-05-15,102,2,60,2
2023-05-16,106,3,34,2
2023-05-17,84,5,57,9
2023-05-18,121,14,50,3
2023-05-19,154,16,22,2
2023-05-20,160,14,13,0
2023-05-21,143,11,3,2
2023-05-22,60,11,63,0
2023-05-23,93,7,76,6
2023-05-24,137,10,42,3
2023-05-25,134,9,46,3
2023-05-26,115,7,63,4
2023-05-27,144,8,35,2
2023-05-28,160,10,14,4
2023-05-29,143,13,11,1
2023-05-30,90,10,42,3
2023-05-31,85,11,78,7
2023-06-01,117,14,65,2
2023-06-02,119,12,71,3
2023-06-03,142,11,37,2
2023-06-04,141,13,30,0
2023-06-05,90,9,84,3
2023-06-06,131,7,48,6
2023-06-07,134,12,44,5
2023-06-08,131,13,57,1
2023-06-09,122,7,74,2
2023-06-10,133,6,44,3
2023-06-11,155,7,21,1
2023-06-12,95,5,86,6
2023-06-13,129,8,55,3
2023-06-14,137,8,51,2
2023-06-15,139,8,45,0
2023-06-16,111,6,83,5
2023-06-17,133,9,41,4
2023-06-18,153,10,28,2
2023-06-19,110,9,91,4
2023-06-20,144,6,35,0
