date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2022-04-20,83,5,55,6
2022-04-21,104,8,45,3
2022-04-22,91,5,102,9
2022-04-23,140,9,30,4
2022-04-24,138,13,13,1
2022-04-25,61,5,29,3
2022-04-26,41,3,38,1
2022-04-27,51,3,34,1
2022-04-28,45,1,23,0
2022-04-29,43,0,99,8
2022-04-30,117,8,31,1
2022-05-01,137,7,9,3
2022-05-02,50,2,38,3
2022-05-03,41,5,25,2
2022-05-04,34,3,33,3
2022-05-05,45,1,45,4
2022-05-06,52,2,135,7
2022-05-07,165,7,101,2
2022-05-08,244,9,19,1
2022-05-09,81,6,68,4
2022-05-10,82,3,76,3
2022-05-11,96,4,103,5
2022-05-12,128,5,67,5
2022-05-13,124,4,167,7
2022-05-14,213,8,50,0
2022-05-15,242,6,22,1
2022-05-16,110,1,87,7
2022-05-17,115,7,78,2
2022-05-18,110,4,86,5
2022-05-19,121,3,77,3
2022-05-20,108,5,142,8
2022-05-21,178,6,43,5
2022-05-22,201,9,17,1
2022-05-23,74,6,32,2
2022-05-24,58,3,29,4
2022-05-25,42,4,57,1
2022-05-26,76,0,63,6
2022-05-27,128,5,85,3
2022-05-28,195,7,39,2
2022-05-29,204,9,3,0
2022-05-30,82,3,43,2
2022-05-31,57,3,63,4
2022-06-01,78,6,71,3
2022-06-02,95,5,55,6
2022-06-03,82,7,149,7
2022-06-04,190,11,79,5
2022-06-05,248,14,12,0
2022-06-06,173,10,17,0
2022-06-07,54,2,75,3
2022-06-08,86,4,78,7
2022-06-09,102,10,73,2
2022-06-10,100,8,173,11
2022-06-11,212,16,52,3
2022-06-12,236,18,16,1
2022-06-13,104,9,82,7
2022-06-14,96,8,77,5
2022-06-15,108,5,93,7
2022-06-16,119,9,75,4
2022-06-17,100,10,148,16
2022-06-18,185,16,52,3
2022-06-19,215,19,19,0
2022-06-20,104,3,78,4
2022-06-21,94,4,83,5
2022-06-22,116,7,103,8
2022-06-23,151,9,84,5
2022-06-24,150,8,137,6
2022-06-25,191,9,46,4
2022-06-26,207,10,19,0
2022-06-27,104,4,87,5
2022-06-28,102,5,68,3
2022-06-29,105,4,65,5
2022-06-30,107,4,58,4
2022-07-01,91,4,113,4
2022-07-02,139,5,48,4
2022-07-03,168,7,21,2
2022-07-04,85,7,70,5
2022-07-05,86,11,75,11
2022-07-06,100,15,36,6
2022-07-07,83,10,51,4
2022-07-08,81,9,106,4
2022-07-09,144,8,40,5
2022-07-10,160,8,22,0
2022-07-11,73,4,48,6
2022-07-12,75,7,18,0
2022-07-13,47,4,32,0
2022-07-14,50,0,41,5
2022-07-15,79,5,52,6
2022-07-16,119,10,32,4
2022-07-17,133,12,11,3
2022-07-18,64,5,23,3
2022-07-19,36,5,68,8
2022-07-20,79,9,61,6
2022-07-21,83,9,20,5
2022-07-22,46,5,65,3
2022-07-23,85,6,35,3
2022-07-24,113,8,16,2
2022-07-25,70,7,31,0
2022-07-26,41,3,32,2
2022-07-27,45,4,21,4
2022-07-28,39,7,22,0
2022-07-29,32,4,74,4
2022-07-30,95,6,31,1
2022-07-31,111,5,12,3
2022-08-01,51,5,17,1
2022-08-02,32,6,19,1
2022-08-03,43,5,20,1
2022-08-04,38,4,11,3
2022-08-05,26,3,44,0
2022-08-06,58,3,17,1
2022-08-07,65,2,9,0
2022-08-08,39,2,12,0
2022-08-09,26,2,8,0
2022-08-10,26,1,19,0
2022-08-11,31,0,18,0
2022-08-12,29,0,52,5
2022-08-13,69,4,10,2
2022-08-14,76,5,8,0
2022-08-15,63,4,7,0
2022-08-16,32,3,19,0
2022-08-17,38,0,19,0
2022-08-18,37,0,15,1
2022-08-19,34,0,38,2
2022-08-20,56,2,17,2
2022-08-21,63,2,6,0
2022-08-22,32,2,16,0
2022-08-23,26,1,30,1
2022-08-24,36,2,26,4
2022-08-25,42,4,31,1
2022-08-26,44,2,72,3
2022-08-27,95,5,21,0
2022-08-28,104,5,11,2
2022-08-29,62,3,45,1
2022-08-30,57,2,21,4
2022-08-31,47,6,20,3
2022-09-01,33,6,25,0
2022-09-02,30,1,109,1
2022-09-03,120,2,26,2
2022-09-04,137,4,10,2
2022-09-05,61,4,67,5
2022-09-06,74,7,56,3
2022-09-07,74,8,68,3
2022-09-08,103,6,48,3
2022-09-09,92,4,118,2
2022-09-10,149,4,46,3
2022-09-11,176,6,13,3
2022-09-12,81,6,75,5
2022-09-13,87,7,90,6
2022-09-14,118,12,75,4
2022-09-15,123,9,73,7
2022-09-16,112,7,160,9
2022-09-17,193,13,59,2
2022-09-18,231,12,19,1
2022-09-19,99,9,72,4
2022-09-20,87,6,82,6
2022-09-21,122,10,77,8
2022-09-22,124,12,67,6
2022-09-23,94,11,174,10
2022-09-24,208,14,47,2
2022-09-25,234,14,28,2
2022-09-26,88,11,82,4
2022-09-27,104,9,84,2
2022-09-28,129,6,88,7
2022-09-29,140,8,92,15
2022-09-30,142,14,137,4
2022-10-01,185,12,50,2
2022-10-02,210,10,27,1
2022-10-03,99,5,66,7
2022-10-04,82,8,86,8
2022-10-05,119,13,96,5
2022-10-06,137,10,105,8
2022-10-07,136,9,181,8
2022-10-08,215,12,62,6
2022-10-09,258,16,23,0
2022-10-10,95,4,102,4
2022-10-11,111,5,94,5
2022-10-12,136,7,117,12
2022-10-13,150,13,112,8
2022-10-14,154,16,178,9
2022-10-15,220,13,56,2
2022-10-16,249,14,27,2
2022-10-17,114,8,88,17
2022-10-18,106,18,65,21
2022-10-19,125,19,100,15
2022-10-20,140,14,68,5
2022-10-21,107,11,136,13
2022-10-22,178,16,65,3
2022-10-23,215,16,22,2
2022-10-24,121,10,76,3
2022-10-25,114,8,74,2
2022-10-26,112,8,79,5
2022-10-27,121,8,49,3
2022-10-28,100,8,102,6
2022-10-29,149,12,73,3
2022-10-30,201,13,21,2
2022-10-31,150,10,18,2
2022-11-01,119,8,25,1
2022-11-02,80,3,67,2
2022-11-03,112,5,48,3
2022-11-04,101,5,118,6
2022-11-05,153,9,31,1
2022-11-06,155,8,30,0
2022-11-07,85,4,109,5
2022-11-08,127,6,99,3
2022-11-09,141,7,90,11
2022-11-10,128,13,125,10
2022-11-11,166,8,178,11
2022-11-12,305,18,42,2
2022-11-13,327,20,16,0
2022-11-14,128,3,95,6
2022-11-15,114,7,108,5
2022-11-16,144,9,144,3
2022-11-17,186,7,110,7
2022-11-18,169,9,197,10
2022-11-19,251,12,64,2
2022-11-20,273,11,31,3
2022-11-21,115,6,130,7
2022-11-22,145,7,171,6
2022-11-23,222,9,155,6
2022-11-24,246,7,117,16
2022-11-25,189,16,251,11
2022-11-26,319,24,75,3
2022-11-27,357,22,35,3
2022-11-28,150,12,139,3
2022-11-29,156,5,133,5
2022-11-30,186,8,160,2
2022-12-01,215,6,140,34
2022-12-02,237,31,55,72
2022-12-03,176,81,28,19
2022-12-04,163,90,17,8
2022-12-05,88,32,117,13
2022-12-06,131,14,117,11
2022-12-07,166,18,108,18
2022-12-08,176,24,119,28
2022-12-09,173,34,263,15
2022-12-10,312,31,64,2
2022-12-11,331,25,40,4
2022-12-12,131,7,171,11
2022-12-13,194,11,155,16
2022-12-14,234,18,154,14
2022-12-15,244,23,88,8
2022-12-16,161,9,116,12
2022-12-17,154,13,50,8
2022-12-18,169,16,37,6
2022-12-19,120,11,71,7
2022-12-20,127,12,78,9
2022-12-21,149,15,94,21
2022-12-22,180,27,115,24
2022-12-23,245,48,149,70
2022-12-24,375,112,84,47
2022-12-25,444,156,29,20
2022-12-26,412,137,49,7
2022-12-27,303,88,30,4
2022-12-28,204,59,22,1
2022-12-29,154,44,25,1
2022-12-30,126,34,34,4
2022-12-31,113,26,23,2
2023-01-01,120,25,6,0
2023-01-02,68,14,16,1
2023-01-03,34,3,49,3
2023-01-04,66,6,41,1
2023-01-05,68,4,63,3
2023-01-06,68,4,82,1
2023-01-07,94,4,34,4
2023-01-08,118,5,28,2
2023-01-09,69,4,130,7
2023-01-10,141,6,153,8
2023-01-11,212,9,197,11
2023-01-12,253,17,115,3
2023-01-13,168,9,136,8
2023-01-14,176,8,48,5
2023-01-15,196,9,14,2
2023-01-16,75,8,133,6
2023-01-17,146,8,121,14
2023-01-18,167,17,76,27
2023-01-19,110,41,15,26
2023-01-20,88,31,105,8
2023-01-21,120,17,41,4
2023-01-22,131,9,1,0
2023-01-23,3,0,2,0
2023-01-24,2,0,0,0
2023-01-25,1,0,3,0
2023-01-26,4,0,101,11
2023-01-27,76,8,150,14
2023-01-28,166,16,56,4
2023-01-29,189,18,34,2
2023-01-30,97,6,93,22
2023-01-31,112,24,32,28
2023-02-01,113,29,135,13
2023-02-02,153,25,102,7
2023-02-03,145,16,162,11
2023-02-04,196,15,42,2
2023-02-05,208,16,19,2
2023-02-06,81,8,71,10
2023-02-07,78,17,31,17
2023-02-08,82,24,82,7
2023-02-09,105,16,62,6
2023-02-10,76,10,115,1
2023-02-11,132,5,70,7
2023-02-12,183,10,47,2
2023-02-13,137,8,117,7
2023-02-14,169,9,107,7
2023-02-15,185,11,131,12
2023-02-16,178,22,53,10
2023-02-17,133,18,132,5
2023-02-18,191,15,49,3
2023-02-19,213,11,27,0
2023-02-20,132,9,95,6
2023-02-21,146,9,130,6
2023-02-22,199,13,90,8
2023-02-23,169,12,79,6
2023-02-24,128,11,95,6
2023-02-25,150,14,37,2
2023-02-26,161,13,23,1
2023-02-27,84,8,85,4
2023-02-28,101,7,96,10
2023-03-01,134,10,82,3
2023-03-02,127,6,61,3
2023-03-03,89,6,93,5
2023-03-04,122,7,31,2
2023-03-05,135,8,14,3
2023-03-06,55,6,57,11
2023-03-07,62,13,12,16
2023-03-08,63,27,37,29
2023-03-09,81,40,30,15
2023-03-10,70,28,55,42
2023-03-11,80,49,8,21
2023-03-12,77,63,6,6
2023-03-13,35,31,71,36
2023-03-14,77,39,76,38
2023-03-15,105,48,69,33
2023-03-16,119,50,59,23
2023-03-17,112,35,156,18
2023-03-18,198,27,43,5
2023-03-19,215,28,35,2
2023-03-20,97,12,111,22
2023-03-21,139,27,117,22
2023-03-22,177,32,96,29
2023-03-23,166,40,33,32
2023-03-24,121,37,158,15
2023-03-25,200,27,68,5
2023-03-26,241,26,20,4
2023-03-27,102,12,100,25
2023-03-28,119,30,79,30
2023-03-29,142,37,152,7
2023-03-30,193,21,99,9
2023-03-31,165,12,196,6
2023-04-01,241,9,42,1
2023-04-02,252,9,27,1
2023-04-03,105,4,134,10
2023-04-04,149,9,124,8
2023-04-05,179,10,87,9
2023-04-06,126,14,40,12
2023-04-07,76,7,157,10
2023-04-08,181,14,73,1
2023-04-09,242,15,14,0
2023-04-10,212,11,15,4
2023-04-11,55,6,112,8
2023-04-12,121,10,94,7
2023-04-13,137,12,58,16
2023-04-14,106,12,137,9
2023-04-15,169,12,62,9
2023-04-16,208,16,44,0
2023-04-17,128,9,147,7
2023-04-18,195,12,167,8
2023-04-19,270,14,166,7
2023-04-20,299,16,72,14
2023-04-21,211,21,167,8
2023-04-22,280,22,79,4
2023-04-23,318,18,40,1
2023-04-24,192,9,141,6
2023-04-25,231,11,169,7
2023-04-26,300,13,88,3
2023-04-27,216,12,61,3
2023-04-28,166,11,125,7
2023-04-29,219,12,53,3
2023-04-30,236,14,20,1
2023-05-01,170,6,10,2
2023-05-02,61,3,90,7
2023-05-03,103,8,84,3
2023-05-04,117,7,78,2
2023-05-05,93,6,133,4
2023-05-06,170,6,77,2
2023-05-07,227,8,20,1
2023-05-08,183,7,20,1
2023-05-09,69,4,140,6
2023-05-10,156,9,175,9
2023-05-11,222,11,125,1
2023-05-12,189,6,168,4
2023-05-13,236,8,84,4
2023-05-14,269,7,30,3
2023-05-15,117,7,113,10
2023-05-16,152,12,67,4
2023-05-17,100,9,122,12
2023-05-18,168,15,131,11
2023-05-19,271,24,97,10
2023-05-20,345,31,38,7
2023-05-21,305,29,13,0
2023-05-22,117,12,127,7
2023-05-23,153,10,187,8
2023-05-24,259,13,178,15
2023-05-25,282,18,96,6
2023-05-26,184,7,177,6
2023-05-27,257,9,105,4
2023-05-28,322,13,16,0
2023-05-29,260,9,23,1
2023-05-30,89,0,125,8
2023-05-31,144,7,127,10
2023-06-01,193,13,149,6
2023-06-02,179,12,185,6
2023-06-03,249,9,77,4
2023-06-04,277,10,37,2
2023-06-05,119,7,138,10
2023-06-06,160,12,152,14
2023-06-07,219,13,204,16
2023-06-08,265,16,87,10
2023-06-09,177,13,186,11
2023-06-10,245,12,73,4
2023-06-11,277,15,40,3
2023-06-12,154,10,190,7
2023-06-13,223,11,215,10
2023-06-14,290,15,175,13
2023-06-15,290,15,117,9
2023-06-16,214,11,171,10
2023-06-17,244,17,64,2
2023-06-18,267,16,37,0
2023-06-19,141,7,213,11
2023-06-20,243,11,117,4
