date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2021-10-04,30,0,22,4
2021-10-05,31,3,18,1
2021-10-06,35,1,20,1
2021-10-07,33,1,29,1
2021-10-08,46,1,51,2
2021-10-09,72,2,20,1
2021-10-10,75,3,4,0
2021-10-11,23,1,26,1
2021-10-12,25,1,26,2
2021-10-13,40,2,24,1
2021-10-14,46,2,24,0
2021-10-15,49,2,48,2
2021-10-16,62,3,19,0
2021-10-17,73,3,21,0
2021-10-18,38,1,22,1
2021-10-19,30,1,25,1
2021-10-20,36,2,16,2
2021-10-21,30,1,21,3
2021-10-22,25,4,52,1
2021-10-23,56,4,20,0
2021-10-24,63,1,35,5
2021-10-25,53,4,26,0
2021-10-26,40,1,21,2
2021-10-27,40,0,26,1
2021-10-28,48,1,19,2
2021-10-29,46,3,50,1
2021-10-30,78,3,48,1
2021-10-31,104,1,20,1
2021-11-01,93,2,9,0
2021-11-02,40,2,27,0
2021-11-03,47,1,26,1
2021-11-04,56,2,27,0
2021-11-05,48,1,37,2
2021-11-06,54,3,15,0
2021-11-07,50,3,14,2
2021-11-08,17,2,27,1
2021-11-09,30,3,20,2
2021-11-10,32,3,28,0
2021-11-11,38,1,20,1
2021-11-12,44,1,15,0
2021-11-13,51,1,14,0
2021-11-14,51,1,3,1
2021-11-15,20,2,31,4
2021-11-16,32,3,24,2
2021-11-17,44,5,24,1
2021-11-18,40,2,31,7
2021-11-19,44,5,36,2
2021-11-20,49,5,20,2
2021-11-21,58,4,19,1
2021-11-22,38,3,27,0
2021-11-23,38,1,25,4
2021-11-24,43,3,25,2
2021-11-25,50,4,33,2
2021-11-26,54,1,51,1
2021-11-27,70,1,29,0
2021-11-28,86,0,8,0
2021-11-29,30,0,30,4
2021-11-30,34,4,22,0
2021-12-01,37,1,22,5
2021-12-02,37,5,23,2
2021-12-03,38,5,42,4
2021-12-04,53,5,26,1
2021-12-05,62,4,11,1
2021-12-06,31,2,27,4
2021-12-07,34,5,24,3
2021-12-08,39,6,22,2
2021-12-09,41,3,31,1
2021-12-10,46,2,40,4
2021-12-11,60,4,30,0
2021-12-12,75,3,14,0
2021-12-13,32,1,15,9
2021-12-14,24,7,27,3
2021-12-15,31,8,17,2
2021-12-16,28,6,15,2
2021-12-17,21,4,30,6
2021-12-18,36,7,13,1
2021-12-19,44,6,13,0
2021-12-20,38,1,19,1
2021-12-21,40,1,10,2
2021-12-22,37,2,21,2
2021-12-23,39,3,20,1
2021-12-24,51,2,28,1
2021-12-25,73,3,25,2
2021-12-26,88,4,8,1
2021-12-27,65,4,10,1
2021-12-28,47,4,8,0
2021-12-29,37,3,11,0
2021-12-30,36,3,9,0
2021-12-31,32,0,11,1
2022-01-01,31,1,4,0
2022-01-02,26,1,3,0
2022-01-03,11,1,14,2
2022-01-04,12,3,6,1
2022-01-05,14,4,13,2
2022-01-06,17,3,9,3
2022-01-07,21,5,25,5
2022-01-08,33,6,14,1
2022-01-09,39,7,5,0
2022-01-10,24,2,11,2
2022-01-11,26,4,6,1
2022-01-12,21,2,5,1
2022-01-13,22,3,9,1
2022-01-14,17,2,23,4
2022-01-15,33,5,9,2
2022-01-16,33,6,10,0
2022-01-17,20,4,15,3
2022-01-18,21,3,6,0
2022-01-19,14,2,6,3
2022-01-20,12,5,12,0
2022-01-21,16,2,32,1
2022-01-22,39,2,11,4
2022-01-23,45,6,7,1
2022-01-24,22,3,7,0
2022-01-25,16,2,11,3
2022-01-26,21,3,11,2
2022-01-27,23,3,11,1
2022-01-28,17,3,27,4
2022-01-29,38,6,18,0
2022-01-30,48,3,10,0
2022-01-31,24,2,16,1
2022-02-01,25,1,9,2
2022-02-02,22,3,14,1
2022-02-03,19,3,14,3
2022-02-04,20,4,41,3
2022-02-05,46,5,24,2
2022-02-06,61,6,17,2
2022-02-07,40,4,22,0
2022-02-08,44,2,22,0
2022-02-09,51,1,20,1
2022-02-10,51,2,17,0
2022-02-11,40,1,30,2
2022-02-12,58,1,24,2
2022-02-13,69,3,13,0
2022-02-14,44,2,28,0
2022-02-15,47,1,18,0
2022-02-16,48,0,15,0
2022-02-17,48,0,10,2
2022-02-18,37,0,20,0
2022-02-19,43,0,12,1
2022-02-20,40,0,17,0
2022-02-21,23,0,16,1
2022-02-22,18,1,13,1
2022-02-23,23,1,14,0
2022-02-24,28,0,19,1
2022-02-25,24,1,35,3
2022-02-26,45,4,12,0
2022-02-27,54,4,5,0
2022-02-28,21,1,9,0
2022-03-01,16,0,11,0
2022-03-02,19,0,17,1
2022-03-03,22,1,12,1
2022-03-04,22,1,37,2
2022-03-05,42,3,12,1
2022-03-06,52,4,21,0
2022-03-07,38,0,24,2
2022-03-08,31,1,11,3
2022-03-09,31,3,22,1
2022-03-10,35,3,29,1
2022-03-11,41,1,57,4
2022-03-12,77,4,26,0
2022-03-13,94,4,5,0
2022-03-14,25,0,21,1
2022-03-15,30,0,17,1
2022-03-16,32,1,17,4
2022-03-17,23,4,29,2
2022-03-18,37,5,49,5
2022-03-19,63,7,26,0
2022-03-20,77,6,21,1
2022-03-21,37,1,33,2
2022-03-22,42,2,22,2
2022-03-23,46,1,26,1
2022-03-24,50,1,20,0
2022-03-25,40,0,109,6
2022-03-26,114,6,20,1
2022-03-27,91,3,10,0
2022-03-28,34,1,27,5
2022-03-29,34,4,22,0
2022-03-30,36,4,29,1
2022-03-31,42,3,26,1
2022-04-01,41,1,61,1
2022-04-02,85,2,22,0
2022-04-03,93,1,14,1
2022-04-04,44,2,37,3
2022-04-05,43,2,18,1
2022-04-06,42,2,23,1
2022-04-07,31,2,23,1
2022-04-08,29,3,45,7
2022-04-09,49,8,28,1
2022-04-10,74,9,27,1
2022-04-11,60,7,30,1
2022-04-12,49,3,21,2
2022-04-13,54,4,16,0
2022-04-14,44,4,20,0
2022-04-15,44,0,70,3
2022-04-16,101,3,70,2
2022-04-17,156,5,16,2
2022-04-18,135,7,14,1
2022-04-19,70,4,23,1
2022-04-20,68,5,35,3
2022-04-21,72,6,17,0
2022-04-22,58,4,43,2
2022-04-23,75,5,59,1
2022-04-24,95,5,12,1
2022-04-25,34,2,21,3
2022-04-26,27,3,15,0
2022-04-27,32,1,15,1
2022-04-28,37,2,17,0
2022-04-29,35,1,47,0
2022-04-30,67,0,22,1
2022-05-01,76,1,18,10
2022-05-02,42,3,12,1
2022-05-03,19,1,12,0
2022-05-04,20,0,29,0
2022-05-05,37,0,22,0
2022-05-06,26,0,50,3
2022-05-07,58,3,18,0
2022-05-08,73,3,11,0
2022-05-09,26,1,26,1
2022-05-10,34,1,26,2
2022-05-11,45,3,28,1
2022-05-12,52,3,28,2
2022-05-13,48,3,66,2
2022-05-14,96,4,27,0
2022-05-15,111,3,13,0
2022-05-16,51,0,35,4
2022-05-17,49,4,31,3
2022-05-18,53,6,34,0
2022-05-19,51,2,27,2
2022-05-20,39,3,68,1
2022-05-21,83,2,42,0
2022-05-22,113,1,9,1
2022-05-23,40,1,14,1
2022-05-24,25,1,14,3
2022-05-25,27,4,34,2
2022-05-26,49,5,38,2
2022-05-27,82,5,48,5
2022-05-28,112,9,64,6
2022-05-29,97,9,6,1
2022-05-30,32,5,24,3
2022-05-31,32,5,28,7
2022-06-01,41,11,22,1
2022-06-02,44,5,16,2
2022-06-03,34,3,61,5
2022-06-04,82,7,65,2
2022-06-05,143,9,7,2
2022-06-06,111,5,14,0
2022-06-07,41,1,42,3
2022-06-08,56,4,18,2
2022-06-09,50,2,37,2
2022-06-10,54,4,60,2
2022-06-11,82,4,150,16
2022-06-12,199,12,7,0
2022-06-13,40,0,40,3
2022-06-14,43,3,29,1
2022-06-15,45,3,36,0
2022-06-16,60,1,26,2
2022-06-17,52,2,67,2
2022-06-18,81,4,63,5
2022-06-19,125,9,23,2
2022-06-20,38,5,33,0
2022-06-21,40,1,23,5
2022-06-22,40,4,28,2
2022-06-23,43,4,24,1
2022-06-24,44,4,61,6
2022-06-25,75,7,25,0
2022-06-26,90,7,8,1
2022-06-27,42,5,34,5
2022-06-28,46,7,21,4
2022-06-29,36,5,15,0
2022-06-30,33,3,46,1
2022-07-01,53,3,59,5
2022-07-02,78,5,27,2
2022-07-03,96,7,13,1
2022-07-04,52,4,32,1
2022-07-05,39,3,29,6
2022-07-06,50,7,28,0
2022-07-07,54,2,25,1
2022-07-08,47,2,57,2
2022-07-09,75,3,19,2
2022-07-10,82,5,11,1
2022-07-11,38,4,24,0
2022-07-12,34,3,16,0
2022-07-13,30,1,26,1
2022-07-14,46,2,31,1
2022-07-15,68,3,34,1
2022-07-16,89,4,25,1
2022-07-17,99,5,9,0
2022-07-18,46,4,11,1
2022-07-19,24,1,19,4
2022-07-20,36,5,13,3
2022-07-21,31,7,16,1
2022-07-22,29,5,31,0
2022-07-23,44,5,27,3
2022-07-24,61,6,16,2
2022-07-25,40,4,16,0
2022-07-26,26,3,18,2
2022-07-27,19,3,12,0
2022-07-28,21,2,19,2
2022-07-29,21,3,39,2
2022-07-30,48,5,26,1
2022-07-31,60,5,43,3
2022-08-01,29,5,14,1
2022-08-02,26,5,12,1
2022-08-03,32,5,11,0
2022-08-04,33,5,7,2
2022-08-05,29,5,24,3
2022-08-06,42,7,13,3
2022-08-07,47,9,45,3
2022-08-08,52,9,16,3
2022-08-09,25,8,11,0
2022-08-10,28,7,8,0
2022-08-11,28,5,12,1
2022-08-12,26,5,32,6
2022-08-13,45,11,20,1
2022-08-14,64,10,8,0
2022-08-15,52,8,2,2
2022-08-16,24,7,13,0
2022-08-17,27,5,7,0
2022-08-18,26,5,16,0
2022-08-19,32,5,25,3
2022-08-20,47,7,53,3
2022-08-21,78,6,10,0
2022-08-22,33,5,12,0
2022-08-23,27,2,16,1
2022-08-24,30,2,12,2
2022-08-25,32,2,11,1
2022-08-26,34,3,33,1
2022-08-27,55,4,20,0
2022-08-28,68,4,15,0
2022-08-29,45,3,16,0
2022-08-30,30,0,15,1
2022-08-31,34,1,29,2
2022-09-01,28,3,13,0
2022-09-02,18,2,52,2
2022-09-03,62,3,28,1
2022-09-04,81,4,7,0
2022-09-05,22,1,33,2
2022-09-06,34,2,18,3
2022-09-07,33,2,26,2
2022-09-08,41,3,28,2
2022-09-09,39,3,62,3
2022-09-10,75,4,47,3
2022-09-11,104,3,16,1
2022-09-12,42,0,33,1
2022-09-13,44,1,53,5
2022-09-14,71,4,23,4
2022-09-15,49,3,38,2
2022-09-16,61,4,49,7
2022-09-17,70,9,29,1
2022-09-18,87,10,25,2
2022-09-19,52,5,47,3
2022-09-20,58,4,35,1
2022-09-21,58,3,36,3
2022-09-22,57,4,30,6
2022-09-23,49,10,75,4
2022-09-24,93,10,34,0
2022-09-25,117,9,7,0
2022-09-26,45,3,39,4
2022-09-27,47,5,40,0
2022-09-28,51,3,32,4
2022-09-29,55,5,24,3
2022-09-30,48,4,70,3
2022-10-01,90,5,16,1
2022-10-02,92,6,8,0
2022-10-03,31,3,37,5
2022-10-04,39,5,44,4
2022-10-05,56,4,29,2
2022-10-06,53,4,40,1
2022-10-07,53,2,78,1
2022-10-08,97,2,44,1
2022-10-09,115,3,9,2
2022-10-10,45,2,37,4
2022-10-11,45,6,39,2
2022-10-12,58,7,37,2
2022-10-13,62,7,34,3
2022-10-14,47,6,64,4
2022-10-15,84,5,19,1
2022-10-16,89,4,11,1
2022-10-17,41,1,29,9
2022-10-18,39,10,27,4
2022-10-19,51,7,31,0
2022-10-20,48,2,27,1
2022-10-21,43,1,58,8
2022-10-22,74,7,44,3
2022-10-23,100,10,15,0
2022-10-24,49,4,44,2
2022-10-25,61,5,24,1
2022-10-26,65,6,26,1
2022-10-27,61,6,23,3
2022-10-28,51,5,49,1
2022-10-29,84,6,43,3
2022-10-30,109,8,29,1
2022-10-31,99,8,19,0
2022-11-01,90,7,25,1
2022-11-02,55,3,26,2
2022-11-03,50,3,27,2
2022-11-04,53,3,56,2
2022-11-05,88,4,26,0
2022-11-06,91,2,33,1
2022-11-07,56,1,37,3
2022-11-08,53,4,41,3
2022-11-09,65,5,27,0
2022-11-10,49,2,64,4
2022-11-11,84,3,82,5
2022-11-12,154,8,114,8
2022-11-13,223,11,4,0
2022-11-14,44,1,42,0
2022-11-15,49,0,42,4
2022-11-16,66,3,44,4
2022-11-17,68,6,40,7
2022-11-18,64,11,78,6
2022-11-19,107,13,40,3
2022-11-20,122,11,15,0
2022-11-21,57,3,35,2
2022-11-22,53,2,47,0
2022-11-23,64,1,33,9
2022-11-24,55,10,47,1
2022-11-25,69,10,90,6
2022-11-26,122,8,28,1
2022-11-27,128,8,10,3
2022-11-28,48,8,35,2
2022-11-29,47,6,37,2
2022-11-30,51,4,42,5
2022-12-01,63,6,35,12
2022-12-02,61,12,40,32
2022-12-03,77,35,21,10
2022-12-04,87,40,6,3
2022-12-05,43,10,33,3
2022-12-06,45,4,39,6
2022-12-07,62,6,30,8
2022-12-08,53,8,29,7
2022-12-09,45,9,84,5
2022-12-10,107,9,35,2
2022-12-11,121,11,14,0
2022-12-12,49,3,49,2
2022-12-13,58,3,47,3
2022-12-14,71,4,41,5
2022-12-15,68,6,30,1
2022-12-16,44,2,40,4
2022-12-17,55,4,31,1
2022-12-18,72,5,13,1
2022-12-19,46,4,31,0
2022-12-20,52,2,23,6
2022-12-21,46,5,28,1
2022-12-22,47,4,36,4
2022-12-23,62,8,57,18
2022-12-24,107,26,24,8
2022-12-25,129,31,13,4
2022-12-26,118,27,20,3
2022-12-27,84,19,14,2
2022-12-28,69,15,13,1
2022-12-29,53,11,32,1
2022-12-30,63,11,33,1
2022-12-31,78,9,12,0
2023-01-01,83,9,0,0
2023-01-02,39,3,8,1
2023-01-03,16,3,20,1
2023-01-04,28,3,23,1
2023-01-05,33,2,14,1
2023-01-06,17,1,68,3
2023-01-07,74,4,22,0
2023-01-08,86,4,7,0
2023-01-09,32,0,41,2
2023-01-10,44,2,35,2
2023-01-11,60,3,20,2
2023-01-12,39,3,47,1
2023-01-13,45,2,61,4
2023-01-14,75,2,40,3
2023-01-15,87,4,7,3
2023-01-16,35,5,46,4
2023-01-17,51,4,39,2
2023-01-18,60,5,30,6
2023-01-19,43,9,18,9
2023-01-20,43,7,74,1
2023-01-21,92,4,24,0
2023-01-22,98,2,19,2
2023-01-23,61,3,51,3
2023-01-24,64,5,43,7
2023-01-25,75,10,43,0
2023-01-26,72,5,34,2
2023-01-27,66,5,82,9
2023-01-28,111,9,41,3
2023-01-29,126,9,10,1
2023-01-30,37,4,38,11
2023-01-31,39,11,17,12
2023-02-01,38,14,37,3
2023-02-02,43,12,24,2
2023-02-03,40,6,52,1
2023-02-04,68,3,33,0
2023-02-05,84,2,32,1
2023-02-06,47,1,24,2
2023-02-07,28,3,8,4
2023-02-08,28,5,53,4
2023-02-09,58,7,17,2
2023-02-10,26,3,64,2
2023-02-11,70,2,25,6
2023-02-12,87,7,4,0
2023-02-13,36,3,29,1
2023-02-14,39,1,26,2
2023-02-15,45,2,20,7
2023-02-16,38,5,18,3
2023-02-17,42,4,46,1
2023-02-18,70,4,34,1
2023-02-19,91,4,12,1
2023-02-20,49,4,25,3
2023-02-21,45,3,15,3
2023-02-22,48,6,23,2
2023-02-23,39,6,19,1
2023-02-24,41,4,38,1
2023-02-25,53,2,18,2
2023-02-26,58,3,47,2
2023-02-27,52,2,18,1
2023-02-28,22,1,24,0
2023-03-01,33,1,36,3
2023-03-02,47,3,24,1
2023-03-03,34,3,49,3
2023-03-04,64,5,23,2
2023-03-05,83,5,8,0
2023-03-06,36,2,26,11
2023-03-07,33,12,6,8
2023-03-08,27,12,18,8
2023-03-09,30,16,15,14
2023-03-10,32,19,29,16
2023-03-11,45,23,2,3
2023-03-12,40,21,18,3
2023-03-13,30,11,28,12
2023-03-14,36,13,21,6
2023-03-15,41,12,19,7
2023-03-16,37,11,26,5
2023-03-17,40,9,40,9
2023-03-18,60,11,16,3
2023-03-19,70,13,16,1
2023-03-20,38,3,30,6
2023-03-21,42,8,28,8
2023-03-22,48,12,25,9
2023-03-23,44,17,18,5
2023-03-24,43,7,55,5
2023-03-25,72,6,30,3
2023-03-26,90,8,10,4
2023-03-27,41,8,28,7
2023-03-28,33,11,10,3
2023-03-29,31,10,24,3
2023-03-30,39,2,27,7
2023-03-31,39,7,73,4
2023-04-01,85,8,27,3
2023-04-02,84,7,7,1
2023-04-03,26,3,42,3
2023-04-04,51,4,32,8
2023-04-05,47,10,26,4
2023-04-06,38,6,21,4
2023-04-07,34,4,49,1
2023-04-08,68,3,24,1
2023-04-09,80,4,8,0
2023-04-10,72,3,9,0
2023-04-11,27,1,41,2
2023-04-12,45,0,28,5
2023-04-13,45,5,17,1
2023-04-14,37,1,57,3
2023-04-15,62,3,32,0
2023-04-16,85,3,42,1
2023-04-17,69,4,31,2
2023-04-18,46,1,48,1
2023-04-19,73,2,31,1
2023-04-20,68,1,23,2
2023-04-21,57,1,58,2
2023-04-22,88,3,28,1
2023-04-23,102,4,17,1
2023-04-24,58,3,31,2
2023-04-25,64,2,37,2
2023-04-26,74,2,23,1
2023-04-27,68,2,23,2
2023-04-28,68,3,50,3
2023-04-29,91,4,28,4
2023-04-30,96,6,41,2
2023-05-01,97,7,5,0
2023-05-02,28,4,25,1
2023-05-03,32,2,21,1
2023-05-04,36,2,24,1
2023-05-05,33,1,64,2
2023-05-06,88,2,50,3
2023-05-07,128,4,8,0
2023-05-08,89,3,4,1
2023-05-09,23,2,43,1
2023-05-10,51,2,31,3
2023-05-11,52,4,31,5
2023-05-12,43,6,51,3
2023-05-13,76,4,38,0
2023-05-14,101,2,40,1
2023-05-15,68,3,41,1
2023-05-16,58,2,38,0
2023-05-17,49,1,34,2
2023-05-18,53,3,31,0
2023-05-19,73,2,27,0
2023-05-20,91,2,15,0
2023-05-21,96,2,8,0
2023-05-22,41,0,39,3
2023-05-23,51,3,56,5
2023-05-24,81,7,31,2
2023-05-25,70,6,20,2
2023-05-26,43,1,73,3
2023-05-27,95,4,70,5
2023-05-28,146,8,5,0
2023-05-29,99,5,6,0
2023-05-30,31,1,36,2
2023-05-31,44,3,38,1
2023-06-01,61,2,42,1
2023-06-02,63,3,80,5
2023-06-03,103,5,28,1
2023-06-04,117,6,14,1
2023-06-05,41,3,49,1
2023-06-06,62,3,30,6
2023-06-07,67,8,46,0
2023-06-08,72,6,33,1
2023-06-09,56,3,73,2
2023-06-10,97,4,26,3
2023-06-11,107,4,53,4
2023-06-12,73,4,36,2
2023-06-13,44,2,39,2
2023-06-14,51,3,37,3
2023-06-15,58,5,26,1
2023-06-16,51,2,86,4
2023-06-17,103,5,29,0
2023-06-18,109,2,13,1
2023-06-19,49,1,52,3
2023-06-20,49,3,18,3
