date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2022-11-24,27,3,13,1
2022-11-25,22,2,38,2
2022-11-26,47,4,5,2
2022-11-27,46,4,1,0
2022-11-28,16,1,11,0
2022-11-29,14,0,12,1
2022-11-30,14,1,13,1
2022-12-01,19,2,10,2
2022-12-02,13,3,10,13
2022-12-03,17,11,10,3
2022-12-04,23,12,1,1
2022-12-05,11,6,15,3
2022-12-06,15,4,12,1
2022-12-07,15,4,11,1
2022-12-08,19,3,11,1
2022-12-09,13,4,39,2
2022-12-10,40,3,7,1
2022-12-11,43,3,5,1
2022-12-12,24,3,11,1
2022-12-13,17,3,21,3
2022-12-14,24,5,15,5
2022-12-15,20,6,10,2
2022-12-16,15,6,24,2
2022-12-17,28,4,7,1
2022-12-18,31,3,1,1
2022-12-19,20,2,10,0
2022-12-20,16,1,6,2
2022-12-21,13,2,8,0
2022-12-22,14,0,10,4
2022-12-23,17,4,3,8
2022-12-24,18,11,4,3
2022-12-25,21,13,2,0
2022-12-26,22,12,7,0
2022-12-27,23,5,4,1
2022-12-28,24,4,6,0
2022-12-29,21,2,6,1
2022-12-30,20,3,11,1
2022-12-31,25,4,4,0
2023-01-01,27,3,0,0
2023-01-02,17,1,1,0
2023-01-03,8,0,5,0
2023-01-04,11,0,7,1
2023-01-05,11,0,7,1
2023-01-06,9,0,16,2
2023-01-07,23,2,8,0
2023-01-08,29,2,2,0
2023-01-09,13,1,11,0
2023-01-10,13,0,7,3
2023-01-11,13,2,11,2
2023-01-12,15,3,12,2
2023-01-13,13,0,25,1
2023-01-14,33,1,9,0
2023-01-15,38,1,6,0
2023-01-16,25,0,5,1
2023-01-17,14,1,16,0
2023-01-18,20,1,11,1
2023-01-19,14,2,3,6
2023-01-20,14,7,20,1
2023-01-21,23,4,6,0
2023-01-22,25,2,4,0
2023-01-23,16,0,17,0
2023-01-24,21,0,15,1
2023-01-25,20,1,10,1
2023-01-26,19,1,8,1
2023-01-27,12,1,24,1
2023-01-28,26,2,3,1
2023-01-29,25,2,4,0
2023-01-30,15,2,9,0
2023-01-31,13,0,3,5
2023-02-01,16,4,15,3
2023-02-02,26,5,11,0
2023-02-03,18,4,25,3
2023-02-04,30,5,3,0
2023-02-05,29,4,0,1
2023-02-06,13,4,5,0
2023-02-07,6,2,1,2
2023-02-08,3,2,3,1
2023-02-09,4,2,4,0
2023-02-10,2,2,17,2
2023-02-11,16,3,5,1
2023-02-12,21,4,4,0
2023-02-13,14,3,6,0
2023-02-14,11,2,12,0
2023-02-15,14,2,9,1
2023-02-16,13,3,10,2
2023-02-17,18,3,15,1
2023-02-18,29,3,9,1
2023-02-19,33,2,2,1
2023-02-20,19,3,11,0
2023-02-21,15,1,14,1
2023-02-22,21,2,8,1
2023-02-23,18,3,13,1
2023-02-24,18,3,19,1
2023-02-25,29,2,8,0
2023-02-26,31,1,2,0
2023-02-27,16,1,8,0
2023-02-28,7,0,14,1
2023-03-01,12,0,10,3
2023-03-02,14,3,7,0
2023-03-03,15,1,27,1
2023-03-04,29,1,7,0
2023-03-05,34,1,2,0
2023-03-06,17,1,4,0
2023-03-07,6,0,0,1
2023-03-08,5,0,3,4
2023-03-09,7,2,4,2
2023-03-10,7,3,12,5
2023-03-11,15,7,3,2
2023-03-12,14,6,0,1
2023-03-13,8,5,9,3
2023-03-14,8,6,5,4
2023-03-15,9,7,7,7
2023-03-16,11,9,7,2
2023-03-17,14,9,19,2
2023-03-18,23,8,6,1
2023-03-19,27,6,1,1
2023-03-20,17,3,12,6
2023-03-21,10,5,9,1
2023-03-22,9,5,7,2
2023-03-23,8,5,2,2
2023-03-24,8,4,21,7
