date,standard,premium,6H à 9H,15H à 18H,9H à 12H,12H à 15H,0H à 6H,18H à 24H,+24h,06:00 24:00,00:30 06:00,00:00 00:30
2021-07-08,31,9,13,6,12,8,0,1,40,0,0,0
2021-07-09,32,6,9,5,14,9,0,1,38,0,0,0
2021-07-10,38,4,8,13,9,7,1,4,42,0,0,0
2021-07-11,49,3,14,13,12,9,0,4,51,1,0,0
2021-07-12,37,4,10,10,9,9,2,1,41,0,0,0
2021-07-13,26,11,8,7,12,7,2,1,35,2,0,0
2021-07-14,28,7,5,10,12,6,2,0,35,0,0,0
2021-07-15,35,5,9,9,12,7,2,1,40,0,0,0
2021-07-16,28,6,11,5,11,5,1,1,34,0,0,0
2021-07-17,39,6,11,11,10,10,2,1,45,0,0,0
2021-07-18,37,9,12,11,10,11,1,1,46,0,0,0
2021-07-19,23,7,9,6,9,5,0,1,30,0,0,0
2021-07-20,27,10,9,8,13,7,0,0,37,0,0,0
2021-07-21,37,8,12,9,15,7,2,0,45,0,0,0
2021-07-22,38,12,17,8,14,9,2,0,50,0,0,0
2021-07-23,28,12,7,9,14,8,1,1,38,2,0,0
2021-07-24,43,10,7,16,13,14,1,2,53,0,0,0
2021-07-25,46,9,11,16,12,12,1,3,55,0,0,0
2021-07-26,31,10,8,12,7,11,1,2,40,1,0,0
2021-07-27,25,13,6,12,9,8,2,1,38,0,0,0
2021-07-28,30,13,9,11,11,10,1,1,42,1,0,0
2021-07-29,25,15,9,13,10,6,1,1,39,1,0,0
2021-07-30,18,13,7,9,8,5,1,1,31,0,0,0
2021-07-31,27,6,6,10,7,7,1,2,33,0,0,0
2021-08-01,34,5,10,9,7,8,3,2,39,0,0,0
2021-08-02,27,5,10,4,9,6,2,1,32,0,0,0
2021-08-03,24,9,13,3,9,6,0,2,33,0,0,0
2021-08-04,27,10,14,3,10,6,1,3,37,0,0,0
2021-08-05,30,8,11,6,12,5,0,4,38,0,0,0
2021-08-06,24,7,9,4,9,4,1,4,31,0,0,0
2021-08-07,29,4,7,8,4,6,1,7,33,0,0,0
2021-08-08,27,2,6,6,4,6,1,6,29,0,0,0
2021-08-09,23,3,6,5,4,6,2,3,26,0,0,0
2021-08-10,31,7,10,2,8,10,5,3,37,1,0,0
2021-08-11,29,7,11,2,8,7,5,3,36,0,0,0
2021-08-12,34,10,17,2,9,9,4,3,44,0,0,0
2021-08-13,39,8,18,4,10,7,5,3,46,1,0,0
2021-08-14,43,7,15,5,10,13,4,3,49,1,0,0
2021-08-15,43,4,17,4,8,11,3,4,45,2,0,0
2021-08-16,40,4,15,3,8,11,4,3,43,1,0,0
2021-08-17,33,5,18,2,7,7,3,1,38,0,0,0
2021-08-18,34,4,16,3,9,6,3,1,37,1,0,0
2021-08-19,32,5,18,2,7,5,4,1,37,0,0,0
2021-08-20,30,4,17,3,7,3,2,2,34,0,0,0
2021-08-21,32,4,15,3,6,8,2,2,36,0,0,0
2021-08-22,31,6,13,5,6,8,2,3,36,1,0,0
2021-08-23,20,9,12,5,4,5,0,3,28,1,0,0
2021-08-24,20,10,9,3,12,5,1,0,29,1,0,0
2021-08-25,23,8,8,4,15,4,0,0,31,0,0,0
2021-08-26,34,7,8,9,16,6,2,0,40,1,0,0
2021-08-27,32,7,7,9,13,6,3,1,38,1,0,0
2021-08-28,44,5,8,14,11,10,2,4,49,0,0,0
2021-08-29,40,6,8,13,10,9,2,4,46,0,0,0
2021-08-30,27,7,7,8,9,6,1,3,34,0,0,0
2021-08-31,23,8,11,6,9,3,1,1,31,0,0,0
2021-09-01,24,8,9,6,10,4,0,3,32,0,0,0
2021-09-02,23,5,6,7,7,5,0,3,28,0,0,0
2021-09-03,30,4,11,6,10,5,1,1,34,0,0,0
2021-09-04,46,4,13,14,9,7,2,5,49,1,0,0
2021-09-05,56,5,17,11,14,8,3,8,60,1,0,0
2021-09-06,37,6,9,9,16,3,2,4,43,0,0,0
2021-09-07,52,6,20,12,20,1,1,4,58,0,0,0
2021-09-08,43,4,17,11,16,1,0,2,47,0,0,0
2021-09-09,41,6,14,13,16,1,0,3,47,0,0,0
2021-09-10,33,3,10,10,10,1,1,4,36,0,0,0
2021-09-11,48,5,7,20,9,8,2,7,53,0,0,0
2021-09-12,60,5,17,19,13,8,0,8,64,1,0,0
2021-09-13,26,5,9,6,5,5,0,6,31,0,0,0
2021-09-14,23,8,11,8,5,3,0,4,31,0,0,0
2021-09-15,29,8,15,7,9,2,1,3,37,0,0,0
2021-09-16,36,10,18,9,12,3,1,3,46,0,0,0
2021-09-17,35,8,14,9,12,4,1,3,43,0,0,0
2021-09-18,55,8,11,19,15,8,1,9,63,0,0,0
2021-09-19,60,8,18,17,16,7,1,9,68,0,0,0
2021-09-20,33,7,11,10,11,5,0,3,40,0,0,0
2021-09-21,33,9,15,8,8,6,3,2,42,0,0,0
2021-09-22,41,15,19,9,14,10,3,1,56,0,0,0
2021-09-23,44,14,17,11,13,15,1,1,58,0,0,0
2021-09-24,47,10,15,15,12,11,0,4,57,0,0,0
2021-09-25,63,9,10,27,15,14,1,5,72,0,0,0
2021-09-26,70,9,18,24,18,14,1,4,79,0,0,0
2021-09-27,47,5,10,15,11,12,0,4,52,0,0,0
2021-09-28,42,9,13,10,12,12,0,4,51,0,0,0
2021-09-29,44,10,14,12,12,12,0,4,54,0,0,0
2021-09-30,43,9,14,11,12,11,1,3,52,0,0,0
2021-10-01,38,7,10,7,15,7,3,3,45,0,0,0
2021-10-02,78,10,12,30,17,11,3,15,88,0,0,0
2021-10-03,93,13,16,33,27,15,1,14,106,0,0,0
2021-10-04,49,8,11,12,21,11,0,2,57,0,0,0
2021-10-05,41,7,13,9,15,10,0,1,48,0,0,0
2021-10-06,45,9,12,10,17,13,1,1,54,0,0,0
2021-10-07,45,14,17,12,18,11,0,1,59,0,0,0
2021-10-08,42,13,12,15,19,7,0,2,53,2,0,0
2021-10-09,55,13,10,24,18,11,0,5,68,0,0,0
2021-10-10,63,15,13,24,25,11,0,5,78,0,0,0
2021-10-11,40,8,9,17,16,5,0,1,48,0,0,0
2021-10-12,37,6,11,14,12,5,0,1,42,1,0,0
2021-10-13,43,10,17,11,14,9,0,2,53,0,0,0
2021-10-14,45,16,18,17,15,8,0,3,61,0,0,0
2021-10-15,52,18,20,19,16,12,0,3,70,0,0,0
2021-10-16,59,13,13,25,17,9,1,7,71,1,0,0
2021-10-17,57,11,14,21,19,8,0,6,68,0,0,0
2021-10-18,38,8,10,12,9,6,2,7,46,0,0,0
2021-10-19,35,6,10,8,8,7,2,6,41,0,0,0
2021-10-20,39,11,10,11,12,10,1,6,50,0,0,0
2021-10-21,34,12,7,13,11,9,1,5,46,0,0,0
2021-10-22,35,11,6,13,12,6,2,7,44,2,0,0
2021-10-23,58,10,5,31,13,7,1,11,68,0,0,0
2021-10-24,76,11,12,31,21,9,4,10,87,0,0,0
2021-10-25,60,9,13,20,15,6,4,11,68,1,0,0
2021-10-26,57,10,20,12,16,8,4,7,65,2,0,0
2021-10-27,61,10,28,11,17,6,4,5,71,0,0,0
2021-10-28,61,9,21,14,21,5,3,6,70,0,0,0
2021-10-29,54,11,19,16,17,4,3,6,65,0,0,0
2021-10-30,79,12,15,34,23,7,3,9,91,0,0,0
2021-10-31,94,11,28,34,25,7,3,8,105,0,0,0
2021-11-01,85,9,29,28,20,7,3,7,94,0,0,0
2021-11-02,38,9,14,9,17,3,2,2,47,0,0,0
2021-11-03,47,9,18,9,21,4,1,3,56,0,0,0
2021-11-04,57,12,25,11,22,7,2,2,69,0,0,0
2021-11-05,46,8,16,8,17,9,2,2,54,0,0,0
2021-11-06,50,7,11,16,13,12,1,4,56,1,0,0
2021-11-07,49,9,17,16,12,8,1,4,57,1,0,0
2021-11-08,26,12,9,14,8,3,0,4,38,0,0,0
2021-11-09,33,14,14,15,10,5,0,3,47,0,0,0
2021-11-10,33,12,16,15,5,6,0,3,44,1,0,0
2021-11-11,39,7,10,14,9,7,2,4,45,1,0,0
2021-11-12,50,8,15,15,16,5,2,5,57,1,0,0
2021-11-13,67,9,19,19,21,7,2,8,75,1,0,0
2021-11-14,72,6,23,18,18,10,0,9,78,0,0,0
2021-11-15,47,5,12,9,14,11,0,6,52,0,0,0
2021-11-16,54,14,17,19,17,11,0,4,68,0,0,0
2021-11-17,56,14,21,16,20,9,0,4,70,0,0,0
2021-11-18,52,17,20,14,27,4,0,4,67,2,0,0
2021-11-19,60,10,22,14,22,8,0,4,70,0,0,0
2021-11-20,80,10,17,37,14,11,1,10,90,0,0,0
2021-11-21,85,10,17,32,25,12,2,7,95,0,0,0
2021-11-22,45,5,11,14,15,6,1,3,49,1,0,0
2021-11-23,37,9,17,12,11,4,0,2,44,2,0,0
2021-11-24,45,11,21,14,12,5,1,3,55,1,0,0
2021-11-25,49,13,20,18,12,6,1,5,62,0,0,0
2021-11-26,42,12,19,14,11,5,0,5,53,1,0,0
2021-11-27,63,12,11,30,12,12,1,9,75,0,0,0
2021-11-28,75,9,15,27,21,12,0,9,84,0,0,0
2021-11-29,37,5,6,10,17,4,0,5,41,1,0,0
2021-11-30,31,9,15,5,9,6,1,4,40,0,0,0
2021-12-01,33,9,16,5,9,6,2,4,42,0,0,0
2021-12-02,42,10,21,5,14,6,3,3,51,1,0,0
2021-12-03,41,9,19,5,16,4,2,4,50,0,0,0
2021-12-04,66,9,17,16,23,10,3,6,75,0,0,0
2021-12-05,75,8,25,15,26,9,3,5,81,2,0,0
2021-12-06,44,6,18,7,20,3,2,0,49,1,0,0
2021-12-07,36,10,20,5,17,3,0,1,45,1,0,0
2021-12-08,40,10,16,8,20,4,1,1,49,1,0,0
2021-12-09,35,10,17,9,12,5,0,2,45,0,0,0
2021-12-10,44,12,13,17,16,6,1,3,55,1,0,0
2021-12-11,66,9,7,32,18,8,2,8,75,0,0,0
2021-12-12,73,11,17,30,20,8,1,8,84,0,0,0
2021-12-13,39,7,8,15,12,8,1,2,46,0,0,0
2021-12-14,27,9,8,12,10,5,1,0,36,0,0,0
2021-12-15,32,11,11,11,12,8,1,0,42,1,0,0
2021-12-16,35,10,14,8,11,10,1,1,45,0,0,0
2021-12-17,28,10,8,9,11,7,1,2,38,0,0,0
2021-12-18,37,9,9,20,9,4,2,2,46,0,0,0
2021-12-19,52,8,18,20,13,5,2,2,60,0,0,0
2021-12-20,47,9,20,16,11,3,3,3,56,0,0,0
2021-12-21,42,16,18,14,12,6,5,3,58,0,0,0
2021-12-22,47,17,20,15,16,6,4,3,63,1,0,0
2021-12-23,56,20,20,19,22,6,4,5,76,0,0,0
2021-12-24,77,24,23,32,28,8,4,6,101,0,0,0
2021-12-25,117,32,30,46,42,16,7,8,148,1,0,0
2021-12-26,125,35,37,44,44,18,7,10,160,0,0,0
2021-12-27,97,31,31,33,36,13,6,9,128,0,0,0
2021-12-28,80,23,28,26,31,7,5,6,102,1,0,0
2021-12-29,66,14,25,19,20,7,2,7,80,0,0,0
2021-12-30,57,16,24,16,17,8,2,6,73,0,0,0
2021-12-31,54,12,19,16,15,9,2,5,66,0,0,0
2022-01-01,61,12,22,18,15,11,2,5,73,0,0,0
2022-01-02,48,8,17,14,11,8,2,4,56,0,0,0
2022-01-03,14,5,5,4,6,3,0,1,19,0,0,0
2022-01-04,23,6,10,5,6,3,3,2,29,0,0,0
2022-01-05,22,6,6,8,5,4,3,2,27,1,0,0
2022-01-06,21,4,9,7,4,3,0,2,25,0,0,0
2022-01-07,15,4,7,4,2,5,0,1,19,0,0,0
2022-01-08,26,7,6,15,4,5,0,3,33,0,0,0
2022-01-09,31,7,6,16,9,5,0,2,38,0,0,0
2022-01-10,17,3,3,5,7,3,0,2,20,0,0,0
2022-01-11,21,5,6,5,7,6,0,2,26,0,0,0
2022-01-12,20,8,10,6,7,4,0,1,28,0,0,0
2022-01-13,23,7,10,7,10,2,0,1,30,0,0,0
2022-01-14,16,6,7,5,7,1,0,2,22,0,0,0
2022-01-15,41,7,8,15,11,4,0,10,48,0,0,0
2022-01-16,40,8,10,15,10,4,0,9,48,0,0,0
2022-01-17,21,5,5,9,7,3,0,2,26,0,0,0
2022-01-18,25,5,5,11,9,5,0,0,30,0,0,0
2022-01-19,28,4,5,11,10,5,1,0,32,0,0,0
2022-01-20,32,5,10,10,11,5,1,0,37,0,0,0
2022-01-21,33,5,10,9,13,6,0,0,38,0,0,0
2022-01-22,52,5,6,24,12,14,0,1,57,0,0,0
2022-01-23,59,6,10,22,16,15,0,2,65,0,0,0
2022-01-24,23,4,1,7,11,7,0,1,27,0,0,0
2022-01-25,28,4,2,11,13,5,0,1,32,0,0,0
2022-01-26,28,9,6,11,12,5,0,3,37,0,0,0
2022-01-27,25,9,6,9,11,7,0,1,34,0,0,0
2022-01-28,23,11,3,8,14,7,1,1,34,0,0,0
2022-01-29,56,10,4,26,20,10,0,6,66,0,0,0
2022-01-30,57,10,6,25,22,8,0,6,67,0,0,0
2022-01-31,29,7,4,13,14,3,0,2,35,1,0,0
2022-02-01,23,9,9,7,8,6,1,1,32,0,0,0
2022-02-02,31,12,16,6,12,5,2,2,43,0,0,0
2022-02-03,26,10,12,8,8,5,2,1,35,1,0,0
2022-02-04,24,9,11,5,8,5,2,2,33,0,0,0
2022-02-05,54,8,8,20,16,6,5,7,62,0,0,0
2022-02-06,66,9,13,24,19,7,5,7,75,0,0,0
2022-02-07,33,6,10,8,12,4,2,3,39,0,0,0
2022-02-08,29,10,12,8,10,4,3,2,39,0,0,0
2022-02-09,39,10,19,7,11,4,6,2,49,0,0,0
2022-02-10,34,8,14,6,9,7,4,2,41,1,0,0
2022-02-11,29,5,11,5,11,5,1,1,34,0,0,0
2022-02-12,66,4,13,24,17,9,1,6,69,1,0,0
2022-02-13,83,6,21,25,25,11,1,6,88,1,0,0
2022-02-14,66,6,14,16,27,10,1,4,72,0,0,0
2022-02-15,53,9,13,12,25,10,1,1,62,0,0,0
2022-02-16,56,10,16,14,26,9,1,0,66,0,0,0
2022-02-17,49,12,18,13,23,6,1,0,60,1,0,0
2022-02-18,48,7,18,13,16,6,1,1,55,0,0,0
2022-02-19,74,7,10,36,23,7,1,4,81,0,0,0
2022-02-20,83,7,12,38,25,8,2,5,89,1,0,0
2022-02-21,54,7,11,20,19,6,3,2,61,0,0,0
2022-02-22,42,13,14,13,15,8,4,1,55,0,0,0
2022-02-23,43,13,17,16,12,7,3,1,55,1,0,0
2022-02-24,46,9,13,12,14,8,7,1,55,0,0,0
2022-02-25,37,8,10,11,12,7,4,1,45,0,0,0
2022-02-26,69,8,14,22,17,13,6,5,77,0,0,0
2022-02-27,85,11,23,25,22,14,7,5,96,0,0,0
2022-02-28,52,10,17,11,19,11,3,1,62,0,0,0
2022-03-01,39,12,20,9,12,6,4,0,51,0,0,0
2022-03-02,41,14,28,6,11,7,2,1,55,0,0,0
2022-03-03,44,14,22,9,12,12,3,0,57,1,0,0
2022-03-04,45,5,13,13,10,10,3,1,50,0,0,0
2022-03-05,78,7,9,30,19,14,4,9,84,1,0,0
2022-03-06,77,8,13,30,19,12,2,9,85,0,0,0
2022-03-07,34,6,5,11,13,9,1,1,40,0,0,0
2022-03-08,32,5,9,7,10,6,4,1,37,0,0,0
2022-03-09,36,13,15,7,11,10,4,2,49,0,0,0
2022-03-10,40,12,15,8,12,12,4,1,52,0,0,0
2022-03-11,47,9,18,10,13,12,1,2,56,0,0,0
2022-03-12,93,11,18,35,24,14,5,8,104,0,0,0
2022-03-13,111,13,29,37,32,13,4,9,123,1,0,0
2022-03-14,59,7,20,15,18,6,4,3,66,0,0,0
2022-03-15,47,7,22,11,10,6,4,1,54,0,0,0
2022-03-16,48,5,21,7,14,7,3,1,53,0,0,0
2022-03-17,50,7,18,5,23,7,3,1,57,0,0,0
2022-03-18,56,11,22,10,22,8,3,2,67,0,0,0
2022-03-19,106,9,32,31,29,11,2,10,115,0,0,0
2022-03-20,130,9,41,32,43,9,4,10,139,0,0,0
2022-03-21,66,6,21,14,25,5,3,4,72,0,0,0
2022-03-22,58,5,20,12,15,9,4,3,62,1,0,0
2022-03-23,51,7,21,11,11,8,4,3,58,0,0,0
2022-03-24,53,9,24,12,14,7,3,2,62,0,0,0
2022-03-25,66,5,20,19,20,7,2,3,71,0,0,0
2022-03-26,95,5,14,30,33,11,4,8,100,0,0,0
2022-03-27,95,6,18,26,35,11,4,7,101,0,0,0
2022-03-28,48,4,10,11,23,5,2,1,52,0,0,0
2022-03-29,38,12,11,16,7,10,5,1,50,0,0,0
2022-03-30,37,11,12,12,11,9,3,1,46,2,0,0
2022-03-31,46,13,14,18,12,10,3,2,59,0,0,0
2022-04-01,54,14,17,25,13,9,2,2,67,1,0,0
2022-04-02,92,17,21,49,23,10,1,5,109,0,0,0
2022-04-03,107,17,30,44,33,13,0,4,124,0,0,0
2022-04-04,51,13,15,18,20,8,1,2,64,0,0,0
2022-04-05,42,13,13,15,18,6,2,1,55,0,0,0
2022-04-06,49,12,16,16,20,4,4,1,61,0,0,0
2022-04-07,52,11,15,19,21,1,6,1,63,0,0,0
2022-04-08,48,10,13,21,18,1,3,2,58,0,0,0
2022-04-09,72,10,12,40,20,2,4,4,82,0,0,0
2022-04-10,89,13,23,39,27,6,3,4,102,0,0,0
2022-04-11,62,10,15,21,23,9,1,3,71,1,0,0
2022-04-12,56,11,18,14,20,9,4,2,67,0,0,0
2022-04-13,59,12,21,14,22,9,3,2,71,0,0,0
2022-04-14,57,10,16,15,21,9,3,3,67,0,0,0
2022-04-15,66,13,16,19,20,16,4,4,78,1,0,0
2022-04-16,98,10,20,27,20,22,6,13,108,0,0,0
2022-04-17,125,13,37,29,32,19,7,14,138,0,0,0
2022-04-18,122,11,40,23,32,20,6,12,133,0,0,0
2022-04-19,61,12,19,16,19,9,5,5,73,0,0,0
2022-04-20,62,16,21,22,15,9,7,4,78,0,0,0
2022-04-21,71,16,25,19,20,13,5,5,87,0,0,0
2022-04-22,71,13,21,18,24,11,4,6,84,0,0,0
2022-04-23,86,9,17,34,22,13,2,7,95,0,0,0
2022-04-24,94,10,23,35,24,14,3,5,103,1,0,0
2022-04-25,62,6,15,19,17,14,2,1,68,0,0,0
2022-04-26,68,15,24,21,20,15,2,1,83,0,0,0
2022-04-27,79,12,21,22,31,15,2,0,91,0,0,0
2022-04-28,76,12,22,22,27,17,0,0,87,1,0,0
2022-04-29,65,8,20,15,23,13,1,1,72,1,0,0
2022-04-30,82,8,17,30,25,11,1,6,90,0,0,0
2022-05-01,86,5,17,30,27,11,0,6,91,0,0,0
2022-05-02,64,5,16,19,21,7,3,3,68,1,0,0
2022-05-03,68,3,20,18,15,9,6,3,70,1,0,0
2022-05-04,80,6,22,21,19,10,9,5,85,1,0,0
2022-05-05,77,11,21,17,28,11,6,5,88,0,0,0
2022-05-06,73,12,14,20,25,16,5,5,84,1,0,0
2022-05-07,105,9,18,36,32,19,2,7,114,0,0,0
2022-05-08,113,11,24,37,31,22,3,7,124,0,0,0
2022-05-09,76,11,23,25,17,12,1,9,87,0,0,0
2022-05-10,70,19,30,21,15,15,1,7,89,0,0,0
2022-05-11,75,14,22,23,19,15,5,5,89,0,0,0
2022-05-12,75,16,20,26,24,17,1,3,91,0,0,0
2022-05-13,71,17,16,25,23,16,3,5,88,0,0,0
2022-05-14,123,13,20,45,31,25,7,8,136,0,0,0
2022-05-15,147,12,32,44,37,28,10,8,159,0,0,0
2022-05-16,88,10,20,20,29,21,3,5,97,1,0,0
2022-05-17,74,17,22,22,20,22,2,3,90,1,0,0
2022-05-18,75,16,25,23,14,23,2,4,91,0,0,0
2022-05-19,77,12,27,20,17,20,2,3,89,0,0,0
2022-05-20,63,13,20,21,14,15,2,4,76,0,0,0
2022-05-21,99,11,22,37,21,21,0,9,109,1,0,0
2022-05-22,100,13,24,39,21,18,2,9,112,1,0,0
2022-05-23,59,7,14,16,15,14,3,4,66,0,0,0
2022-05-24,44,10,12,15,12,11,0,4,54,0,0,0
2022-05-25,47,11,15,14,12,11,1,5,58,0,0,0
2022-05-26,78,12,23,22,16,19,0,10,90,0,0,0
2022-05-27,107,10,33,23,28,22,1,10,117,0,0,0
2022-05-28,137,11,34,29,40,27,4,14,148,0,0,0
2022-05-29,126,13,36,27,38,23,3,12,138,1,0,0
2022-05-30,71,7,20,17,15,16,1,9,78,0,0,0
2022-05-31,55,10,26,8,14,12,1,4,65,0,0,0
2022-06-01,61,13,30,10,15,11,2,6,74,0,0,0
2022-06-02,70,15,32,12,21,11,2,7,83,2,0,0
2022-06-03,68,12,23,16,24,10,1,6,80,0,0,0
2022-06-04,144,13,33,50,38,21,4,11,157,0,0,0
2022-06-05,150,15,36,52,41,20,3,13,165,0,0,0
2022-06-06,132,13,33,45,36,18,3,10,145,0,0,0
2022-06-07,64,9,16,19,20,10,2,6,73,0,0,0
2022-06-08,72,15,23,25,16,12,4,7,86,1,0,0
2022-06-09,76,18,32,25,16,13,2,6,94,0,0,0
2022-06-10,77,18,28,24,19,14,4,6,93,2,0,0
2022-06-11,130,21,29,46,32,22,5,17,151,0,0,0
2022-06-12,145,16,33,46,35,23,7,17,160,1,0,0
2022-06-13,84,18,21,27,23,16,5,10,102,0,0,0
2022-06-14,69,22,23,20,23,17,2,6,91,0,0,0
2022-06-15,75,23,25,24,20,21,3,5,98,0,0,0
2022-06-16,83,23,25,26,29,19,1,6,105,1,0,0
2022-06-17,81,20,22,25,25,20,3,6,101,0,0,0
2022-06-18,121,24,20,52,36,24,3,10,145,0,0,0
2022-06-19,132,20,29,51,37,23,3,9,151,1,0,0
2022-06-20,81,15,15,35,17,20,4,5,96,0,0,0
2022-06-21,76,17,21,25,19,18,5,5,93,0,0,0
2022-06-22,93,19,27,26,24,22,8,5,112,0,0,0
2022-06-23,90,18,25,31,22,19,6,5,107,1,0,0
2022-06-24,102,16,24,38,25,19,6,6,117,1,0,0
2022-06-25,149,17,33,59,28,24,7,15,166,0,0,0
2022-06-26,168,15,44,64,30,23,7,15,182,1,0,0
2022-06-27,143,15,33,54,31,20,8,12,158,0,0,0
2022-06-28,110,17,39,36,24,17,4,7,127,0,0,0
2022-06-29,122,18,33,40,28,26,6,7,139,1,0,0
2022-06-30,116,15,40,31,24,26,3,7,131,0,0,0
2022-07-01,107,15,32,26,25,25,5,9,119,3,0,0
2022-07-02,151,19,42,56,29,25,4,14,169,1,0,0
2022-07-03,176,17,57,54,41,25,2,14,191,2,0,0
2022-07-04,114,9,33,30,32,19,3,6,122,1,0,0
2022-07-05,114,14,41,31,23,22,4,7,127,1,0,0
2022-07-06,122,14,42,32,25,26,4,7,135,1,0,0
2022-07-07,111,19,42,26,23,27,2,10,128,2,0,0
2022-07-08,111,18,41,29,22,23,2,12,129,0,0,0
2022-07-09,149,20,48,48,26,29,2,16,168,1,0,0
2022-07-10,164,23,50,47,38,32,3,17,186,1,0,0
2022-07-11,121,19,39,36,30,25,1,9,140,0,0,0
2022-07-12,115,23,47,29,27,24,4,7,138,0,0,0
2022-07-13,110,19,45,31,22,21,5,5,129,0,0,0
2022-07-14,145,20,38,50,35,26,5,11,164,1,0,0
2022-07-15,183,22,62,49,52,25,3,14,203,2,0,0
2022-07-16,207,18,69,58,60,20,5,13,225,0,0,0
2022-07-17,217,20,69,58,69,22,5,14,237,0,0,0
2022-07-18,142,16,46,32,44,17,7,12,158,0,0,0
2022-07-19,109,12,33,34,24,17,1,12,120,1,0,0
2022-07-20,153,17,54,36,36,21,9,14,169,1,0,0
2022-07-21,135,24,49,34,35,21,7,13,159,0,0,0
2022-07-22,138,18,44,34,34,24,7,13,155,1,0,0
2022-07-23,173,16,50,48,38,24,9,20,189,0,0,0
2022-07-24,179,18,52,48,46,27,6,18,197,0,0,0
2022-07-25,135,18,45,30,42,17,5,14,151,2,0,0
2022-07-26,114,17,37,30,28,15,7,14,131,0,0,0
2022-07-27,106,15,35,23,28,14,8,13,121,0,0,0
2022-07-28,111,18,32,29,32,16,8,12,129,0,0,0
2022-07-29,109,14,36,27,31,16,4,9,122,1,0,0
2022-07-30,154,21,42,42,42,26,5,18,174,1,0,0
2022-07-31,167,20,46,42,55,22,5,17,187,0,0,0
2022-08-01,111,12,29,29,34,18,4,9,121,2,0,0
2022-08-02,101,13,31,21,32,17,4,9,114,0,0,0
2022-08-03,105,12,35,22,33,13,7,7,116,1,0,0
2022-08-04,107,17,40,23,36,15,4,6,124,0,0,0
2022-08-05,108,16,33,29,35,15,3,9,123,1,0,0
2022-08-06,131,13,30,37,41,24,3,9,143,1,0,0
2022-08-07,136,16,41,36,38,25,3,9,151,1,0,0
2022-08-08,110,19,35,26,34,22,4,8,128,1,0,0
2022-08-09,118,18,35,27,41,21,5,7,135,1,0,0
2022-08-10,121,19,40,28,36,21,9,6,140,0,0,0
2022-08-11,118,19,40,24,39,23,5,6,137,0,0,0
2022-08-12,119,14,42,17,40,23,4,7,133,0,0,0
2022-08-13,161,12,42,27,47,34,7,16,172,1,0,0
2022-08-14,175,12,56,32,46,32,5,16,187,0,0,0
2022-08-15,159,12,53,33,39,25,6,15,171,0,0,0
2022-08-16,119,10,47,25,29,16,5,7,129,0,0,0
2022-08-17,110,11,42,20,28,18,6,7,121,0,0,0
2022-08-18,115,10,43,22,27,16,11,6,125,0,0,0
2022-08-19,120,10,42,22,28,19,12,7,130,0,0,0
2022-08-20,137,8,47,34,29,15,10,10,145,0,0,0
