date,turnover,discount,booking_fees,lead_time_hours
2021-06-01,575.0,0.0,0.0,72.6866851851848
2021-06-02,408.9,0.0,21.0,120.6587222222219
2021-06-03,583.0,0.0,7.0,80.719131944444
2021-06-04,1786.4,61.15,0.0,105.4166522988502
2021-06-05,508.1,0.0,7.0,330.6428055555551
2021-06-06,479.5,0.0,7.0,97.0941269841267
2021-06-07,625.8,0.0,7.0,95.9431111111108
2021-06-08,1013.6,0.0,7.0,72.16346618357457
2021-06-09,696.2,0.0,28.0,159.8415343915341
2021-06-10,877.7,0.0,14.0,159.80024853801143
2021-06-11,2418.0,63.8,35.0,168.43894047619023
2021-06-12,999.1,0.0,28.0,138.6238374485593
2021-06-13,468.3,0.0,21.0,133.54146464646436
2021-06-14,926.0,0.0,28.0,168.19718253968225
2021-06-15,799.6,0.0,14.0,83.02635620915001
2021-06-16,1328.7,0.0,28.0,124.21430952380925
2021-06-17,923.1999999999999,0.0,21.0,188.07135101010087
2021-06-18,2312.9,46.4,7.0,129.4925595238093
2021-06-19,623.9,0.0,14.0,159.02415032679687
2021-06-20,399.6,0.0,0.0,307.2418981481482
2021-06-21,1843.5,0.0,28.0,115.78622807017516
2021-06-22,1429.6,0.0,14.0,164.24220430107502
2021-06-23,1326.3999999999999,3.5,56.0,136.41853174603165
2021-06-24,1222.9,0.0,21.0,249.46763468013435
2021-06-25,2013.2,46.4,21.0,181.99657258064494
2021-06-26,720.0,43.5,7.0,187.52502976190453
2021-06-27,694.1,0.0,14.0,148.858009259259
2021-06-28,1736.1,85.36,63.0,157.76899572649543
2021-06-29,1339.7,147.21,28.0,93.9566840277775
2021-06-30,1432.8,103.71000000000001,28.0,154.28147509578525
2021-07-01,969.2,16.98,0.0,176.08438888888864
2021-07-02,1848.3,46.87,0.0,180.0751220538718
2021-07-03,1147.4,39.65,0.0,227.64375448028645
2021-07-04,825.9,55.8,0.0,365.378611111111
2021-07-05,1990.2,106.09,0.0,167.18367647058798
2021-07-06,1430.9,16.98,0.0,118.48038398692782
2021-07-07,1660.6000000000001,26.82,0.0,196.71945216049355
2021-07-08,506.0,0.0,0.0,163.62131944444425
2021-07-09,1930.6,45.98,0.0,155.57998050682232
2021-07-10,665.7,0.0,0.0,323.68353174603175
2021-07-11,698.4,0.0,0.0,224.5613425925925
2021-07-12,714.7,0.0,0.0,275.5397407407407
2021-07-13,756.3000000000001,0.0,0.0,205.29055555555504
2021-07-14,753.6,0.0,0.0,245.29715811965795
2021-07-15,1107.6,0.0,0.0,184.2176620370367
2021-07-16,1826.9,17.4,0.0,106.99417222222188
2021-07-17,1307.3,25.21,0.0,349.45626633986893
2021-07-18,415.5,0.0,0.0,251.034791666666
2021-07-19,1334.6,3.28,0.0,203.64034979423826
2021-07-20,1054.6,0.0,0.0,249.80385555555569
2021-07-21,1261.8,0.0,0.0,72.378462301587
2021-07-22,534.1,0.0,0.0,67.85437037037013
2021-07-23,1329.6,29.0,0.0,164.13740942028954
2021-07-24,800.4,27.439999999999998,0.0,273.40171957671936
2021-07-25,290.9,0.0,0.0,705.3208333333347
2021-07-26,1045.4,13.41,0.0,224.34929292929272
2021-07-27,878.7,0.0,14.0,243.6695767195764
2021-07-28,753.1,14.02,14.0,104.44249999999964
2021-07-29,547.9,24.12,0.0,310.7447649572649
2021-07-30,528.9,28.2,14.0,167.76614197530844
2021-07-31,461.6,0.0,7.0,266.4809201388884
2021-08-01,435.5,6.56,7.0,152.03626543209833
2021-08-02,602.4,20.84,7.0,128.9993611111108
2021-08-03,571.7,0.0,7.0,341.20677350427326
2021-08-04,237.3,0.0,21.0,118.70412037036999
2021-08-05,390.5,0.0,7.0,184.40756410256338
2021-08-06,1218.1,26.35,21.0,165.61004761904726
2021-08-07,983.1,5.8,7.0,522.7799999999995
2021-08-08,780.6,0.0,7.0,290.0189930555556
2021-08-09,649.0,0.0,0.0,201.68787037036998
2021-08-10,359.5,0.0,7.0,292.32025000000016
2021-08-11,534.2,0.0,21.0,367.44208333333285
2021-08-12,296.6,2.72,14.0,430.627619047619
2021-08-13,857.5,0.0,14.0,304.0556400966183
2021-08-14,318.3,0.0,0.0,181.1324999999999
2021-08-15,900.0,55.209999999999994,0.0,471.57891203703736
2021-08-16,585.7,0.0,14.0,346.9253787878789
2021-08-17,441.1,0.0,14.0,145.38702991452962
2021-08-18,572.1,0.0,7.0,409.3330769230766
2021-08-19,557.0,0.0,21.0,175.2614166666665
2021-08-20,899.9,11.6,14.0,358.2684217171716
2021-08-21,897.9,0.0,28.0,240.13350877192954
2021-08-22,1153.5,6.56,21.0,279.828653846154
2021-08-23,804.4000000000001,0.0,7.0,285.7027136752136
2021-08-24,759.0,36.92,0.0,236.04405555555533
2021-08-25,878.5,2.92,7.0,125.13393274853773
2021-08-26,799.7,3.5,7.0,228.74348611111037
2021-08-27,1086.8,46.12,7.0,380.3469607843134
2021-08-28,637.6,0.0,7.0,201.31349673202556
2021-08-29,32.8,0.0,0.0,8.014166666666
2021-08-30,1085.7,0.0,14.0,314.01560386473375
2021-08-31,438.3,6.56,14.0,281.1745740740741
2021-09-01,673.0,0.0,14.0,142.97301587301556
2021-09-02,490.1,0.0,21.0,141.14156565656518
2021-09-03,1582.7,40.6,28.0,173.4183686868685
2021-09-04,672.3,5.8,0.0,106.38409420289821
2021-09-05,183.9,0.0,7.0,82.21263888888849
2021-09-06,1808.3,3.5,35.0,167.46042483660108
2021-09-07,1537.4,0.0,70.0,112.79124269005818
2021-09-08,1838.7,3.5,56.0,136.937419590643
2021-09-09,1290.1,0.0,21.0,154.64274410774382
2021-09-10,3289.3,46.4,49.0,128.20687843784336
2021-09-11,1010.0,5.8,21.0,129.82759920634888
2021-09-12,909.2,0.0,7.0,134.20954365079342
2021-09-13,2696.0,5.23,35.0,159.80673758865223
