date,standard,premium,6H à 9H,15H à 18H,9H à 12H,12H à 15H,0H à 6H,18H à 24H,+24h,06:00 24:00,00:30 06:00,00:00 00:30
2021-07-01,10,0,2,1,2,4,0,1,9,1,0,0
2021-07-02,13,1,4,2,3,3,0,2,13,1,0,0
2021-07-03,16,0,0,2,4,5,2,3,16,0,0,0
2021-07-04,18,0,1,4,4,4,2,3,18,0,0,0
2021-07-05,10,0,0,3,1,3,2,1,10,0,0,0
2021-07-06,11,2,2,5,1,2,2,1,13,0,0,0
2021-07-07,9,3,2,3,3,1,2,1,12,0,0,0
2021-07-08,11,2,2,6,2,0,2,1,13,0,0,0
2021-07-09,7,2,0,6,1,0,2,0,8,1,0,0
2021-07-10,12,1,2,5,2,4,0,0,13,0,0,0
2021-07-11,14,1,2,5,3,5,0,0,13,2,0,0
2021-07-12,8,1,0,1,2,5,0,1,9,0,0,0
2021-07-13,11,2,3,3,0,4,0,3,12,1,0,0
2021-07-14,9,3,4,3,0,4,0,1,12,0,0,0
2021-07-15,9,1,6,3,0,0,0,1,10,0,0,0
2021-07-16,7,2,4,3,1,0,0,1,9,0,0,0
2021-07-17,14,1,3,6,2,2,0,2,15,0,0,0
2021-07-18,15,1,3,6,3,2,0,2,16,0,0,0
2021-07-19,7,0,2,1,2,1,0,1,7,0,0,0
2021-07-20,4,0,1,1,2,0,0,0,4,0,0,0
2021-07-21,6,0,3,0,3,0,0,0,6,0,0,0
2021-07-22,9,1,4,2,2,2,0,0,9,1,0,0
2021-07-23,8,0,2,0,2,2,0,2,8,0,0,0
2021-07-24,9,0,3,1,2,1,0,2,9,0,0,0
2021-07-25,8,0,2,1,3,1,0,1,8,0,0,0
2021-07-26,7,0,3,0,3,0,0,1,7,0,0,0
2021-07-27,8,0,2,1,3,2,0,0,8,0,0,0
2021-07-28,8,1,2,0,4,2,0,1,8,1,0,0
2021-07-29,8,2,3,0,4,2,0,1,9,1,0,0
2021-07-30,8,2,3,0,5,2,0,0,10,0,0,0
2021-07-31,10,2,2,2,5,1,0,2,12,0,0,0
2021-08-01,11,2,2,3,5,1,0,2,13,0,0,0
2021-08-02,7,1,2,0,4,1,0,1,8,0,0,0
2021-08-03,4,2,2,1,3,0,0,0,5,1,0,0
2021-08-04,8,1,3,1,4,1,0,0,9,0,0,0
2021-08-05,8,0,2,1,3,2,0,0,8,0,0,0
2021-08-06,7,0,2,0,3,2,0,0,7,0,0,0
2021-08-07,12,0,2,2,4,4,0,0,12,0,0,0
2021-08-08,15,0,6,2,4,3,0,0,15,0,0,0
2021-08-09,8,0,4,0,2,2,0,0,8,0,0,0
2021-08-10,5,0,4,0,1,0,0,0,5,0,0,0
2021-08-11,7,0,6,0,1,0,0,0,7,0,0,0
2021-08-12,9,0,6,0,1,2,0,0,9,0,0,0
2021-08-13,10,0,4,1,2,2,0,1,9,1,0,0
2021-08-14,16,1,5,1,4,6,0,1,17,0,0,0
2021-08-15,15,1,5,1,5,4,0,1,16,0,0,0
2021-08-16,8,0,2,0,4,2,0,0,8,0,0,0
2021-08-17,5,0,3,0,2,0,0,0,5,0,0,0
2021-08-18,5,0,4,0,1,0,0,0,5,0,0,0
2021-08-19,5,0,3,1,1,0,0,0,5,0,0,0
2021-08-20,2,0,1,0,1,0,0,0,2,0,0,0
2021-08-21,9,2,2,4,2,3,0,0,11,0,0,0
2021-08-22,12,1,4,3,2,4,0,0,13,0,0,0
2021-08-23,8,0,3,0,3,2,0,0,7,1,0,0
2021-08-24,7,0,4,1,1,1,0,0,6,1,0,0
2021-08-25,8,1,4,1,1,3,0,0,9,0,0,0
2021-08-26,10,2,4,2,1,5,0,0,12,0,0,0
2021-08-27,10,4,6,1,1,4,0,2,14,0,0,0
2021-08-28,17,2,5,3,1,8,0,2,19,0,0,0
2021-08-29,18,2,6,3,1,8,0,2,20,0,0,0
2021-08-30,11,2,4,0,1,6,0,2,13,0,0,0
2021-08-31,5,4,2,0,1,3,0,3,9,0,0,0
2021-09-01,3,4,1,0,1,2,0,3,7,0,0,0
2021-09-02,8,4,2,2,1,3,1,3,12,0,0,0
2021-09-03,4,4,1,1,0,2,1,3,8,0,0,0
2021-09-04,17,7,2,4,5,9,1,3,23,1,0,0
2021-09-05,17,5,2,4,5,8,1,2,22,0,0,0
2021-09-06,12,3,2,1,3,6,1,2,15,0,0,0
2021-09-07,9,5,3,2,6,1,1,1,14,0,0,0
2021-09-08,11,4,6,1,5,1,0,2,15,0,0,0
2021-09-09,18,3,11,1,5,4,0,0,21,0,0,0
2021-09-10,12,5,7,1,7,1,1,0,16,1,0,0
2021-09-11,33,4,7,7,11,11,0,1,37,0,0,0
2021-09-12,31,2,7,6,9,10,0,1,32,1,0,0
2021-09-13,17,1,3,1,6,7,0,1,18,0,0,0
2021-09-14,14,4,7,0,5,3,2,1,18,0,0,0
2021-09-15,21,15,13,3,9,7,3,1,35,1,0,0
2021-09-16,15,9,8,1,7,6,1,1,24,0,0,0
2021-09-17,18,2,9,0,5,4,1,1,20,0,0,0
2021-09-18,20,1,5,4,2,8,0,2,21,0,0,0
2021-09-19,23,1,4,3,6,9,0,2,23,1,0,0
2021-09-20,8,1,1,1,0,6,0,1,9,0,0,0
2021-09-21,8,3,4,2,2,1,0,2,10,1,0,0
2021-09-22,14,3,8,3,4,2,0,0,16,1,0,0
2021-09-23,15,9,11,4,3,3,0,3,24,0,0,0
2021-09-24,16,10,13,2,2,5,0,4,26,0,0,0
2021-09-25,21,1,5,2,2,10,1,2,22,0,0,0
2021-09-26,23,1,5,2,3,10,1,3,24,0,0,0
2021-09-27,11,0,1,0,1,6,1,2,10,1,0,0
2021-09-28,18,4,6,2,3,5,4,2,22,0,0,0
2021-09-29,19,5,8,2,6,2,3,3,24,0,0,0
2021-09-30,22,4,10,4,6,2,2,2,26,0,0,0
2021-10-01,14,4,6,2,4,1,2,3,18,0,0,0
2021-10-02,27,3,7,4,4,11,0,4,30,0,0,0
2021-10-03,33,1,8,4,6,12,0,4,34,0,0,0
2021-10-04,15,0,2,0,3,6,0,4,15,0,0,0
2021-10-05,7,4,5,1,2,1,1,1,11,0,0,0
2021-10-06,16,2,5,1,4,6,0,2,18,0,0,0
2021-10-07,24,3,8,3,4,9,0,3,26,1,0,0
2021-10-08,24,2,9,2,3,6,2,4,26,0,0,0
2021-10-09,29,0,4,6,3,10,0,6,28,1,0,0
2021-10-10,27,0,4,5,2,10,0,6,27,0,0,0
2021-10-11,15,0,2,4,1,4,0,4,15,0,0,0
2021-10-12,11,3,3,3,2,3,2,1,14,0,0,0
2021-10-13,17,4,7,2,5,5,1,1,20,1,0,0
2021-10-14,17,7,11,2,6,4,0,1,24,0,0,0
2021-10-15,15,4,7,2,3,4,0,3,19,0,0,0
2021-10-16,24,3,4,7,1,11,0,4,27,0,0,0
2021-10-17,26,2,6,7,1,10,0,4,28,0,0,0
2021-10-18,20,2,4,4,2,9,0,3,22,0,0,0
2021-10-19,12,7,6,5,2,3,0,3,17,2,0,0
2021-10-20,14,9,8,6,3,5,0,1,22,1,0,0
2021-10-21,15,6,7,6,2,5,0,1,20,1,0,0
2021-10-22,13,5,7,5,2,2,1,1,18,0,0,0
2021-10-23,23,4,3,13,7,3,0,1,27,0,0,0
2021-10-24,24,3,6,12,5,3,0,1,26,1,0,0
2021-10-25,11,2,2,5,2,3,0,1,13,0,0,0
2021-10-26,9,6,7,5,2,0,0,1,15,0,0,0
2021-10-27,13,9,9,5,3,4,0,1,21,1,0,0
2021-10-28,12,7,10,1,2,5,0,1,19,0,0,0
2021-10-29,8,1,4,0,3,1,0,1,8,1,0,0
2021-10-30,17,4,6,4,2,5,1,3,21,0,0,0
2021-10-31,23,4,9,4,3,6,2,3,27,0,0,0
2021-11-01,21,4,8,4,4,5,1,3,25,0,0,0
2021-11-02,13,2,6,1,3,4,0,1,15,0,0,0
2021-11-03,11,2,3,3,3,3,0,1,13,0,0,0
2021-11-04,13,4,5,3,3,5,0,1,17,0,0,0
2021-11-05,16,1,5,1,4,5,1,1,17,0,0,0
2021-11-06,22,2,7,3,3,10,0,1,24,0,0,0
2021-11-07,25,1,8,3,4,10,0,1,26,0,0,0
2021-11-08,13,0,4,3,1,4,0,1,13,0,0,0
2021-11-09,16,3,9,3,2,4,0,1,18,1,0,0
2021-11-10,18,3,12,3,4,2,0,0,21,0,0,0
2021-11-11,7,1,2,1,4,0,0,1,8,0,0,0
2021-11-12,7,1,2,1,4,0,0,1,8,0,0,0
2021-11-13,18,1,3,4,4,7,0,1,19,0,0,0
2021-11-14,19,1,5,4,4,6,0,1,20,0,0,0
2021-11-15,10,1,1,2,3,5,0,0,11,0,0,0
2021-11-16,16,2,5,8,3,1,0,1,17,1,0,0
2021-11-17,21,4,7,7,5,5,0,1,24,1,0,0
2021-11-18,15,4,4,6,3,5,0,1,19,0,0,0
2021-11-19,23,5,5,7,6,6,0,4,26,2,0,0
2021-11-20,28,4,5,10,3,9,0,5,32,0,0,0
2021-11-21,37,3,12,10,4,9,0,5,40,0,0,0
2021-11-22,14,3,3,1,1,7,0,5,17,0,0,0
2021-11-23,10,7,10,2,1,3,0,1,17,0,0,0
2021-11-24,13,8,9,2,1,8,0,1,21,0,0,0
2021-11-25,21,9,10,5,1,11,2,1,30,0,0,0
2021-11-26,14,5,5,3,2,6,1,2,19,0,0,0
2021-11-27,20,5,3,4,2,10,0,6,25,0,0,0
2021-11-28,24,3,7,3,2,9,0,6,27,0,0,0
2021-11-29,9,1,4,0,1,3,0,2,10,0,0,0
2021-11-30,10,7,7,2,5,1,1,1,17,0,0,0
2021-12-01,11,8,4,4,8,1,1,1,19,0,0,0
2021-12-02,25,9,7,5,11,7,3,1,33,1,0,0
2021-12-03,21,6,10,2,4,6,3,2,26,1,0,0
2021-12-04,32,5,4,10,3,12,3,5,37,0,0,0
2021-12-05,36,5,7,10,1,14,4,5,41,0,0,0
2021-12-06,14,3,3,1,0,7,4,2,17,0,0,0
2021-12-07,11,2,4,1,2,2,3,1,13,0,0,0
2021-12-08,15,6,5,1,6,4,3,2,19,2,0,0
2021-12-09,16,7,8,2,4,4,3,2,23,0,0,0
2021-12-10,24,6,10,5,4,5,3,3,28,2,0,0
2021-12-11,26,6,7,7,4,7,3,4,32,0,0,0
2021-12-12,28,2,6,6,5,7,2,4,29,1,0,0
2021-12-13,14,1,1,2,3,4,2,3,15,0,0,0
2021-12-14,16,4,9,2,3,3,2,1,20,0,0,0
2021-12-15,17,6,13,3,2,2,2,1,22,1,0,0
2021-12-16,16,8,13,3,2,3,2,1,24,0,0,0
2021-12-17,10,4,6,2,1,2,1,2,14,0,0,0
2021-12-18,14,7,5,6,2,6,0,2,21,0,0,0
2021-12-19,17,5,6,7,1,6,0,2,22,0,0,0
2021-12-20,12,3,6,2,2,5,0,0,15,0,0,0
2021-12-21,9,4,3,1,4,4,1,0,13,0,0,0
2021-12-22,12,3,6,1,4,3,1,0,15,0,0,0
2021-12-23,13,5,7,1,6,3,1,0,18,0,0,0
2021-12-24,16,5,4,2,7,5,2,1,21,0,0,0
2021-12-25,22,6,6,3,7,8,2,2,27,1,0,0
2021-12-26,23,6,5,2,9,10,1,2,29,0,0,0
2021-12-27,18,5,4,1,9,7,1,1,23,0,0,0
2021-12-28,12,6,5,1,5,6,1,0,18,0,0,0
2021-12-29,9,6,6,0,4,5,0,0,15,0,0,0
2021-12-30,8,4,4,0,3,5,0,0,12,0,0,0
2021-12-31,9,3,2,0,3,7,0,0,12,0,0,0
2022-01-01,14,2,2,0,4,9,0,1,15,1,0,0
2022-01-02,7,2,0,0,3,5,0,1,8,1,0,0
2022-01-03,2,1,0,0,1,2,0,0,3,0,0,0
2022-01-04,4,2,1,1,2,1,0,1,6,0,0,0
2022-01-05,4,5,5,1,3,0,0,0,9,0,0,0
2022-01-06,3,6,5,2,1,1,0,0,9,0,0,0
2022-01-07,2,4,4,0,2,0,0,0,6,0,0,0
2022-01-08,9,2,1,3,2,5,0,0,11,0,0,0
2022-01-09,9,1,1,3,1,5,0,0,10,0,0,0
2022-01-10,2,1,0,1,1,1,0,0,3,0,0,0
2022-01-11,1,2,0,1,0,1,1,0,3,0,0,0
2022-01-12,5,1,1,1,1,2,0,1,5,1,0,0
2022-01-13,6,2,3,1,0,4,0,0,8,0,0,0
2022-01-14,9,4,4,4,1,1,1,2,13,0,0,0
2022-01-15,15,2,3,9,1,2,0,2,17,0,0,0
2022-01-16,15,1,3,8,1,2,0,2,16,0,0,0
2022-01-17,5,1,0,3,0,2,0,1,6,0,0,0
2022-01-18,4,3,3,1,1,2,0,0,7,0,0,0
2022-01-19,6,2,3,2,0,3,0,0,8,0,0,0
2022-01-20,7,3,4,2,0,1,2,1,10,0,0,0
2022-01-21,7,4,4,1,1,0,2,3,11,0,0,0
2022-01-22,18,4,3,10,3,1,1,4,22,0,0,0
2022-01-23,21,4,4,10,5,2,0,4,25,0,0,0
2022-01-24,8,3,1,2,4,1,0,3,11,0,0,0
2022-01-25,4,5,4,2,2,1,0,0,9,0,0,0
2022-01-26,10,2,6,3,2,0,1,0,12,0,0,0
2022-01-27,5,4,6,1,2,0,0,0,9,0,0,0
2022-01-28,8,5,6,0,2,2,2,1,13,0,0,0
2022-01-29,23,5,5,8,4,8,1,2,28,0,0,0
2022-01-30,24,3,5,8,4,7,1,2,27,0,0,0
2022-01-31,10,0,3,1,2,2,1,1,10,0,0,0
2022-02-01,2,0,0,1,0,1,0,0,2,0,0,0
2022-02-02,3,3,0,3,1,1,0,1,6,0,0,0
2022-02-03,5,1,1,1,2,1,0,1,6,0,0,0
2022-02-04,5,2,0,2,2,1,0,2,7,0,0,0
2022-02-05,25,3,4,7,4,5,1,7,28,0,0,0
2022-02-06,31,2,6,7,6,6,1,7,33,0,0,0
2022-02-07,15,0,2,4,4,3,0,2,15,0,0,0
2022-02-08,10,1,2,3,3,1,0,2,11,0,0,0
2022-02-09,7,3,4,2,2,1,0,1,10,0,0,0
2022-02-10,12,1,3,2,3,3,0,2,13,0,0,0
2022-02-11,9,2,3,2,2,2,1,1,11,0,0,0
2022-02-12,21,2,7,8,3,5,0,0,23,0,0,0
2022-02-13,25,2,8,7,4,8,0,0,25,2,0,0
2022-02-14,12,0,4,4,0,4,0,0,12,0,0,0
2022-02-15,9,2,3,3,2,2,1,0,11,0,0,0
2022-02-16,7,1,3,1,2,2,0,0,8,0,0,0
2022-02-17,10,2,6,2,0,4,0,0,12,0,0,0
2022-02-18,13,1,5,2,1,4,0,2,13,1,0,0
2022-02-19,14,1,2,3,1,4,1,4,15,0,0,0
2022-02-20,15,0,3,3,1,3,1,4,15,0,0,0
2022-02-21,5,0,2,0,0,2,0,1,5,0,0,0
2022-02-22,7,2,1,0,2,4,1,1,9,0,0,0
2022-02-23,8,1,1,1,1,4,1,1,9,0,0,0
2022-02-24,11,4,3,1,3,5,1,2,14,1,0,0
2022-02-25,12,2,4,2,3,2,2,1,14,0,0,0
2022-02-26,26,2,3,14,4,3,1,3,28,0,0,0
2022-02-27,28,0,5,13,3,3,1,3,28,0,0,0
2022-02-28,17,0,3,9,3,2,0,0,17,0,0,0
2022-03-01,12,0,6,3,2,1,0,0,12,0,0,0
2022-03-02,11,0,8,1,1,1,0,0,11,0,0,0
2022-03-03,14,2,7,2,2,3,1,1,16,0,0,0
2022-03-04,10,1,2,4,0,3,1,1,10,1,0,0
2022-03-05,33,2,5,11,4,10,0,5,34,1,0,0
2022-03-06,40,1,10,10,5,11,0,5,41,0,0,0
2022-03-07,21,0,3,6,3,7,0,2,21,0,0,0
2022-03-08,12,3,5,2,3,5,0,0,15,0,0,0
2022-03-09,15,4,7,3,5,4,0,0,18,1,0,0
2022-03-10,16,6,10,5,5,2,0,0,21,1,0,0
2022-03-11,17,3,9,3,3,2,1,2,19,1,0,0
2022-03-12,45,1,12,11,3,13,2,5,46,0,0,0
2022-03-13,45,1,14,11,3,12,2,4,46,0,0,0
2022-03-14,31,1,10,9,2,7,1,3,31,1,0,0
2022-03-15,18,5,7,3,5,4,2,2,23,0,0,0
2022-03-16,16,9,9,4,4,6,1,1,24,1,0,0
2022-03-17,18,8,10,2,4,6,2,2,26,0,0,0
2022-03-18,26,4,11,3,6,6,1,3,28,2,0,0
2022-03-19,46,3,8,15,9,12,0,5,49,0,0,0
2022-03-20,55,3,11,18,11,13,0,5,58,0,0,0
2022-03-21,24,1,4,6,4,8,0,3,25,0,0,0
2022-03-22,7,1,2,3,2,1,0,0,8,0,0,0
2022-03-23,10,3,4,6,2,1,0,0,13,0,0,0
2022-03-24,12,7,7,8,1,2,0,1,18,1,0,0
2022-03-25,12,5,6,4,2,2,1,2,17,0,0,0
2022-03-26,37,7,8,9,5,15,0,7,44,0,0,0
2022-03-27,38,6,10,8,5,14,0,7,44,0,0,0
2022-03-28,19,2,6,2,2,8,0,3,21,0,0,0
2022-03-29,7,3,8,1,1,0,0,0,10,0,0,0
2022-03-30,9,4,5,3,4,1,0,0,12,1,0,0
2022-03-31,7,5,7,3,2,0,0,0,12,0,0,0
2022-04-01,12,12,15,4,2,1,1,1,23,1,0,0
2022-04-02,27,5,8,8,3,7,1,5,32,0,0,0
2022-04-03,32,4,11,8,4,7,1,5,36,0,0,0
2022-04-04,16,1,6,1,2,4,1,3,16,1,0,0
2022-04-05,9,4,3,4,1,3,1,1,13,0,0,0
2022-04-06,13,5,8,3,1,5,0,1,18,0,0,0
2022-04-07,17,7,8,6,4,4,1,1,24,0,0,0
2022-04-08,14,2,8,2,2,0,2,2,16,0,0,0
2022-04-09,38,2,7,14,4,9,0,6,40,0,0,0
2022-04-10,41,1,10,13,2,11,0,6,42,0,0,0
2022-04-11,23,1,5,6,4,7,0,2,24,0,0,0
2022-04-12,15,3,5,1,7,3,0,2,18,0,0,0
2022-04-13,13,5,5,1,7,3,0,2,17,1,0,0
2022-04-14,17,5,7,1,8,5,0,1,22,0,0,0
2022-04-15,18,3,4,5,7,4,1,0,20,1,0,0
2022-04-16,34,1,7,11,1,12,0,4,35,0,0,0
2022-04-17,35,0,6,9,2,13,1,4,35,0,0,0
2022-04-18,28,0,4,8,2,11,1,2,28,0,0,0
2022-04-19,8,1,2,3,0,1,1,2,9,0,0,0
2022-04-20,8,1,4,0,0,3,1,1,9,0,0,0
2022-04-21,14,2,8,3,1,2,1,1,16,0,0,0
2022-04-22,12,4,6,4,1,1,3,1,15,1,0,0
2022-04-23,20,2,3,10,1,3,1,4,22,0,0,0
2022-04-24,19,2,3,9,1,3,1,4,21,0,0,0
2022-04-25,7,0,0,2,1,2,1,1,7,0,0,0
2022-04-26,11,1,5,1,1,2,2,1,12,0,0,0
2022-04-27,11,3,3,3,3,3,1,1,14,0,0,0
2022-04-28,15,7,7,4,4,5,1,1,21,1,0,0
2022-04-29,12,4,4,1,1,6,1,3,16,0,0,0
2022-04-30,30,5,6,9,5,10,1,4,35,0,0,0
2022-05-01,31,3,4,10,6,10,0,4,33,1,0,0
2022-05-02,21,2,3,6,5,8,0,1,23,0,0,0
2022-05-03,11,3,5,1,2,5,1,0,14,0,0,0
2022-05-04,12,5,8,2,3,3,1,0,16,1,0,0
2022-05-05,18,6,10,5,2,6,1,0,23,1,0,0
2022-05-06,18,5,10,2,2,7,2,0,23,0,0,0
2022-05-07,32,8,9,5,4,19,0,3,39,1,0,0
2022-05-08,32,6,9,5,4,18,0,2,38,0,0,0
2022-05-09,21,2,3,2,3,15,0,0,23,0,0,0
2022-05-10,16,9,5,4,3,9,1,3,24,1,0,0
2022-05-11,21,9,10,3,5,9,0,3,29,1,0,0
2022-05-12,17,9,4,5,3,9,1,4,25,1,0,0
2022-05-13,20,6,4,4,6,7,0,5,26,0,0,0
2022-05-14,34,3,4,10,2,9,1,11,37,0,0,0
2022-05-15,37,3,3,10,3,12,1,11,40,0,0,0
2022-05-16,14,1,2,1,1,7,0,4,15,0,0,0
2022-05-17,11,7,4,4,3,5,0,2,18,0,0,0
2022-05-18,13,7,6,3,3,5,0,3,20,0,0,0
2022-05-19,11,8,5,3,6,1,0,4,19,0,0,0
2022-05-20,17,6,8,2,6,2,1,4,23,0,0,0
2022-05-21,30,5,3,13,5,10,1,3,35,0,0,0
2022-05-22,38,4,7,13,6,12,1,3,41,1,0,0
2022-05-23,12,2,2,2,3,6,0,1,14,0,0,0
2022-05-24,7,5,4,3,2,1,1,1,12,0,0,0
2022-05-25,7,7,5,3,2,1,0,3,14,0,0,0
2022-05-26,12,7,6,2,6,2,0,3,19,0,0,0
2022-05-27,16,4,7,2,5,2,0,4,20,0,0,0
2022-05-28,24,4,9,4,7,4,0,4,28,0,0,0
2022-05-29,27,3,11,4,6,5,0,4,30,0,0,0
2022-05-30,14,2,3,3,3,3,0,4,16,0,0,0
2022-05-31,18,6,6,5,3,5,2,3,24,0,0,0
2022-06-01,20,11,10,4,5,7,2,3,31,0,0,0
2022-06-02,20,12,8,4,6,7,4,3,32,0,0,0
2022-06-03,22,5,7,3,4,8,3,2,27,0,0,0
2022-06-04,30,1,6,7,5,7,0,6,31,0,0,0
2022-06-05,42,0,10,9,10,7,0,6,42,0,0,0
2022-06-06,36,0,8,7,9,7,0,5,36,0,0,0
2022-06-07,14,2,2,4,6,3,0,1,16,0,0,0
2022-06-08,17,6,5,4,9,4,1,0,22,1,0,0
2022-06-09,20,10,12,5,9,3,0,1,30,0,0,0
2022-06-10,16,5,6,4,5,3,0,3,20,1,0,0
2022-06-11,30,5,5,10,8,9,0,3,34,1,0,0
2022-06-12,30,5,7,8,10,8,0,2,35,0,0,0
2022-06-13,11,2,2,4,4,3,0,0,13,0,0,0
2022-06-14,15,10,11,5,5,3,0,1,25,0,0,0
2022-06-15,17,14,9,4,14,3,0,1,31,0,0,0
2022-06-16,14,7,8,2,8,3,0,0,21,0,0,0
2022-06-17,13,6,3,1,9,5,0,1,19,0,0,0
2022-06-18,41,3,3,11,7,17,2,4,44,0,0,0
2022-06-19,47,3,5,11,8,20,2,4,50,0,0,0
2022-06-20,21,6,4,6,4,11,0,2,27,0,0,0
2022-06-21,18,8,7,3,1,12,2,1,26,0,0,0
2022-06-22,16,7,7,3,2,9,1,1,23,0,0,0
2022-06-23,25,7,11,3,4,9,1,4,32,0,0,0
2022-06-24,24,9,8,2,6,10,1,6,31,2,0,0
2022-06-25,47,2,9,9,12,13,1,5,48,1,0,0
2022-06-26,45,0,10,8,11,10,1,5,45,0,0,0
2022-06-27,22,0,4,4,6,7,0,1,22,0,0,0
2022-06-28,16,2,4,2,7,5,0,0,17,1,0,0
2022-06-29,17,5,9,3,6,3,1,0,21,1,0,0
2022-06-30,16,5,9,3,4,5,0,0,20,1,0,0
2022-07-01,16,4,7,5,4,2,1,1,18,2,0,0
2022-07-02,31,0,7,11,4,6,0,3,30,1,0,0
2022-07-03,32,0,9,10,3,7,0,3,31,1,0,0
2022-07-04,17,0,4,6,1,5,0,1,17,0,0,0
2022-07-05,13,6,10,1,2,5,1,0,19,0,0,0
2022-07-06,16,5,8,3,2,7,0,1,21,0,0,0
2022-07-07,18,8,7,6,3,7,0,3,26,0,0,0
2022-07-08,12,4,7,2,2,4,0,1,16,0,0,0
2022-07-09,39,4,9,13,1,12,1,7,43,0,0,0
2022-07-10,45,3,11,13,4,12,1,7,47,1,0,0
2022-07-11,21,2,4,10,1,5,1,2,23,0,0,0
2022-07-12,8,4,5,4,0,1,0,2,12,0,0,0
2022-07-13,8,3,5,2,0,2,0,2,11,0,0,0
2022-07-14,19,5,3,8,3,6,0,4,23,1,0,0
2022-07-15,22,3,4,6,2,6,0,7,24,1,0,0
2022-07-16,31,4,8,7,5,8,0,7,35,0,0,0
2022-07-17,36,4,9,7,8,8,0,8,40,0,0,0
2022-07-18,17,3,4,2,7,3,0,4,20,0,0,0
2022-07-19,10,4,3,2,4,0,1,4,14,0,0,0
2022-07-20,14,7,5,2,3,5,1,5,20,1,0,0
2022-07-21,12,6,5,2,3,3,1,4,18,0,0,0
2022-07-22,13,3,4,3,1,4,1,3,16,0,0,0
2022-07-23,23,1,4,7,4,5,0,4,24,0,0,0
2022-07-24,30,1,6,7,7,7,0,4,30,1,0,0
2022-07-25,18,2,3,3,5,7,0,2,19,1,0,0
2022-07-26,12,2,4,0,4,5,0,1,14,0,0,0
2022-07-27,11,4,4,2,4,3,0,2,15,0,0,0
2022-07-28,16,2,7,1,3,3,0,4,17,1,0,0
2022-07-29,11,0,5,0,2,4,0,0,11,0,0,0
2022-07-30,22,1,5,7,3,7,0,1,23,0,0,0
2022-07-31,22,1,7,7,2,6,0,1,23,0,0,0
2022-08-01,13,1,6,3,1,4,0,0,14,0,0,0
2022-08-02,13,3,7,2,2,4,1,0,16,0,0,0
2022-08-03,11,4,8,2,2,3,0,0,15,0,0,0
2022-08-04,14,2,8,1,2,4,1,0,16,0,0,0
2022-08-05,14,1,6,3,2,3,0,1,15,0,0,0
2022-08-06,27,2,6,8,3,8,0,4,29,0,0,0
2022-08-07,29,3,9,6,4,9,0,4,32,0,0,0
2022-08-08,14,1,5,2,1,6,0,1,15,0,0,0
2022-08-09,13,0,5,0,3,4,1,0,13,0,0,0
2022-08-10,13,1,6,0,2,5,1,0,14,0,0,0
2022-08-11,13,1,5,1,3,4,1,0,14,0,0,0
2022-08-12,15,1,4,3,1,5,1,2,16,0,0,0
2022-08-13,29,2,4,7,3,9,2,6,31,0,0,0
2022-08-14,35,3,8,7,5,11,1,6,38,0,0,0
2022-08-15,30,3,4,7,4,11,1,6,33,0,0,0
2022-08-16,15,1,2,3,4,3,0,4,16,0,0,0
2022-08-17,15,2,2,2,5,4,1,3,17,0,0,0
2022-08-18,15,2,2,2,5,5,0,3,17,0,0,0
2022-08-19,20,3,3,4,6,5,0,5,23,0,0,0
2022-08-20,34,1,5,9,8,8,0,5,35,0,0,0
