date,standard,premium,6H à 9H,15H à 18H,9H à 12H,12H à 15H,0H à 6H,18H à 24H,+24h,06:00 24:00,00:30 06:00,00:00 00:30
2021-09-03,26,5,11,5,4,4,6,1,30,1,0,0
2021-09-04,45,4,8,21,3,6,6,5,49,0,0,0
2021-09-05,56,2,12,21,7,9,3,6,58,0,0,0
2021-09-06,27,3,9,4,5,8,2,2,29,1,0,0
2021-09-07,42,8,20,2,2,13,12,1,50,0,0,0
2021-09-08,42,3,18,3,5,11,7,1,45,0,0,0
2021-09-09,49,3,19,6,4,9,12,2,51,1,0,0
2021-09-10,39,2,15,7,5,5,8,1,41,0,0,0
2021-09-11,59,5,8,21,9,13,9,4,64,0,0,0
2021-09-12,71,4,17,22,9,12,12,3,74,1,0,0
2021-09-13,33,2,9,9,5,5,7,0,35,0,0,0
2021-09-14,39,2,11,4,8,4,13,1,41,0,0,0
2021-09-15,48,6,16,6,10,8,13,1,53,1,0,0
2021-09-16,51,7,16,7,10,12,11,2,56,2,0,0
2021-09-17,42,6,14,9,7,11,7,0,47,1,0,0
2021-09-18,61,3,10,23,8,9,9,5,64,0,0,0
2021-09-19,82,5,25,24,9,8,16,5,86,1,0,0
2021-09-20,34,2,11,6,6,3,8,2,36,0,0,0
2021-09-21,48,3,11,11,6,7,14,2,49,2,0,0
2021-09-22,50,3,11,10,6,9,13,4,52,1,0,0
2021-09-23,48,7,9,10,7,13,11,5,55,0,0,0
2021-09-24,39,6,7,6,7,13,8,4,45,0,0,0
2021-09-25,55,6,10,16,7,15,4,9,60,1,0,0
2021-09-26,60,5,17,17,6,14,3,8,64,1,0,0
2021-09-27,34,1,9,6,3,6,5,6,29,6,0,0
2021-09-28,35,4,13,4,4,6,9,3,38,1,0,0
2021-09-29,48,2,14,8,4,9,12,3,49,1,0,0
2021-09-30,53,4,16,11,5,9,14,2,57,0,0,0
2021-10-01,46,3,16,10,5,4,7,7,41,3,5,0
2021-10-02,60,8,9,31,6,7,11,4,68,0,0,0
2021-10-03,61,8,19,30,4,9,3,4,68,1,0,0
2021-10-04,26,4,8,8,3,5,5,1,30,0,0,0
2021-10-05,24,7,13,4,5,4,5,0,31,0,0,0
2021-10-06,31,4,15,2,6,7,5,0,35,0,0,0
2021-10-07,29,4,12,4,7,6,4,0,32,1,0,0
2021-10-08,40,6,12,11,4,12,6,1,45,1,0,0
2021-10-09,65,7,9,28,7,12,8,8,72,0,0,0
2021-10-10,67,8,16,26,11,9,5,8,75,0,0,0
2021-10-11,21,2,9,4,4,4,0,2,23,0,0,0
2021-10-12,18,7,8,2,5,6,4,0,25,0,0,0
2021-10-13,35,5,16,1,9,6,7,1,40,0,0,0
2021-10-14,39,7,13,6,5,11,9,2,45,1,0,0
2021-10-15,42,7,17,7,6,9,9,1,49,0,0,0
2021-10-16,55,7,11,18,8,15,5,5,62,0,0,0
2021-10-17,67,6,20,16,8,15,9,5,73,0,0,0
2021-10-18,32,6,8,7,4,8,6,5,32,5,1,0
2021-10-19,25,5,6,4,6,9,4,1,30,0,0,0
2021-10-20,29,7,12,3,4,12,4,1,35,1,0,0
2021-10-21,24,6,10,2,4,10,4,0,30,0,0,0
2021-10-22,21,4,7,2,2,8,6,0,25,0,0,0
2021-10-23,49,7,7,19,5,15,5,5,54,2,0,0
2021-10-24,55,8,12,18,10,14,4,5,62,1,0,0
2021-10-25,47,6,8,11,10,11,4,9,42,10,1,0
2021-10-26,33,7,8,9,9,5,7,2,40,0,0,0
2021-10-27,36,4,6,9,7,2,14,2,40,0,0,0
2021-10-28,43,5,12,4,8,7,15,2,48,0,0,0
2021-10-29,40,6,14,7,7,5,11,2,45,1,0,0
2021-10-30,73,5,18,24,8,9,8,11,76,2,0,0
2021-10-31,98,6,27,24,16,11,15,11,103,1,0,0
2021-11-01,86,7,25,19,17,7,15,10,92,1,0,0
2021-11-02,34,6,12,8,7,5,6,2,40,0,0,0
2021-11-03,42,5,17,8,6,6,9,1,47,0,0,0
2021-11-04,50,6,17,9,6,6,17,1,54,2,0,0
2021-11-05,42,6,12,11,7,6,9,3,42,4,2,0
2021-11-06,46,8,8,23,5,7,8,3,54,0,0,0
2021-11-07,43,7,8,23,4,4,8,3,49,1,0,0
2021-11-08,14,3,5,2,1,3,3,3,16,1,0,0
2021-11-09,24,6,7,7,2,7,4,3,30,0,0,0
2021-11-10,25,7,9,6,2,5,9,1,32,0,0,0
2021-11-11,31,7,12,7,3,6,8,2,38,0,0,0
2021-11-12,36,8,12,8,8,6,8,2,44,0,0,0
2021-11-13,43,8,11,16,6,8,7,3,51,0,0,0
2021-11-14,42,9,12,14,6,5,11,3,51,0,0,0
2021-11-15,16,4,7,5,1,2,3,2,20,0,0,0
2021-11-16,26,6,9,5,2,5,10,1,32,0,0,0
2021-11-17,37,7,11,6,4,13,9,1,44,0,0,0
2021-11-18,36,4,11,9,6,6,7,1,39,1,0,0
2021-11-19,37,7,13,9,5,10,6,1,44,0,0,0
2021-11-20,44,5,10,15,3,10,4,7,49,0,0,0
2021-11-21,50,8,15,16,5,8,6,8,58,0,0,0
2021-11-22,32,6,11,8,5,3,7,4,38,0,0,0
2021-11-23,33,5,8,4,6,10,9,1,38,0,0,0
2021-11-24,36,7,13,3,6,10,7,4,43,0,0,0
2021-11-25,42,8,12,4,7,17,5,5,49,1,0,0
2021-11-26,48,6,15,10,5,13,7,4,53,1,0,0
2021-11-27,64,6,15,22,5,13,7,8,70,0,0,0
2021-11-28,76,10,24,21,12,15,6,8,85,1,0,0
2021-11-29,29,1,8,6,5,4,6,1,30,0,0,0
2021-11-30,28,6,6,5,2,11,10,0,34,0,0,0
2021-12-01,31,6,6,8,2,9,11,1,37,0,0,0
2021-12-02,30,7,9,8,5,9,4,2,37,0,0,0
2021-12-03,31,7,9,7,6,10,6,0,36,2,0,0
2021-12-04,46,7,5,18,7,12,4,7,53,0,0,0
2021-12-05,55,7,6,18,10,12,9,7,62,0,0,0
2021-12-06,28,3,4,8,8,3,7,1,31,0,0,0
2021-12-07,27,7,8,4,5,7,8,2,33,1,0,0
2021-12-08,33,6,10,7,0,14,7,1,38,1,0,0
2021-12-09,34,7,10,8,1,15,6,1,40,1,0,0
2021-12-10,40,6,15,5,4,10,9,3,44,2,0,0
2021-12-11,54,6,15,23,3,11,4,4,59,1,0,0
2021-12-12,67,8,24,22,7,9,10,3,75,0,0,0
2021-12-13,29,3,6,6,6,4,9,1,32,0,0,0
2021-12-14,18,6,8,2,3,4,7,0,24,0,0,0
2021-12-15,25,6,7,3,6,6,9,0,31,0,0,0
2021-12-16,25,3,10,2,3,5,7,1,26,2,0,0
2021-12-17,18,3,7,3,1,2,7,1,20,1,0,0
2021-12-18,30,6,4,16,3,6,5,2,36,0,0,0
2021-12-19,37,7,7,16,7,8,4,2,44,0,0,0
2021-12-20,30,8,7,10,11,4,5,1,38,0,0,0
2021-12-21,34,6,11,7,8,5,8,1,40,0,0,0
2021-12-22,32,5,10,6,8,5,7,1,37,0,0,0
2021-12-23,35,4,8,10,10,5,4,2,38,0,1,0
2021-12-24,45,6,8,13,15,7,8,0,51,0,0,0
2021-12-25,63,10,13,13,22,14,11,0,73,0,0,0
2021-12-26,78,10,24,12,24,17,11,0,88,0,0,0
2021-12-27,61,4,18,11,18,10,8,0,65,0,0,0
2021-12-28,44,3,15,8,10,3,11,0,47,0,0,0
2021-12-29,32,5,17,7,3,3,7,0,37,0,0,0
2021-12-30,29,7,17,6,2,3,7,1,36,0,0,0
2021-12-31,23,9,18,6,3,1,3,1,32,0,0,0
2022-01-01,24,7,13,5,4,3,5,1,31,0,0,0
2022-01-02,23,3,9,7,3,3,3,1,26,0,0,0
2022-01-03,10,1,4,3,1,2,0,1,11,0,0,0
2022-01-04,10,2,7,1,2,0,1,1,12,0,0,0
2022-01-05,11,3,7,0,2,1,3,1,14,0,0,0
2022-01-06,12,5,9,1,3,0,2,2,17,0,0,0
2022-01-07,14,7,9,5,3,1,1,2,21,0,0,0
2022-01-08,30,3,6,16,6,1,0,4,32,1,0,0
2022-01-09,35,4,9,16,6,3,1,4,39,0,0,0
2022-01-10,20,4,7,6,4,4,2,1,24,0,0,0
2022-01-11,20,6,7,5,6,6,2,0,26,0,0,0
2022-01-12,16,5,4,3,8,5,1,0,21,0,0,0
2022-01-13,16,6,6,3,7,5,1,0,21,1,0,0
2022-01-14,11,6,6,2,6,2,0,1,17,0,0,0
2022-01-15,25,8,7,7,8,6,1,4,33,0,0,0
2022-01-16,27,6,6,8,5,7,4,3,33,0,0,0
2022-01-17,16,4,2,3,3,7,4,1,20,0,0,0
2022-01-18,16,5,6,3,1,5,6,0,20,1,0,0
2022-01-19,11,3,5,1,2,4,2,0,14,0,0,0
2022-01-20,10,2,6,1,1,3,1,0,12,0,0,0
2022-01-21,13,3,5,1,5,4,1,0,16,0,0,0
2022-01-22,37,2,6,13,8,7,0,5,39,0,0,0
2022-01-23,42,3,8,14,11,7,0,5,45,0,0,0
2022-01-24,19,3,2,5,8,2,0,5,22,0,0,0
2022-01-25,11,5,2,2,6,3,1,2,16,0,0,0
2022-01-26,16,5,6,4,4,2,2,3,21,0,0,0
2022-01-27,16,7,5,8,5,3,1,1,23,0,0,0
2022-01-28,12,5,2,4,7,4,0,0,17,0,0,0
2022-01-29,29,9,2,11,8,8,2,7,38,0,0,0
2022-01-30,40,8,13,10,7,7,3,8,48,0,0,0
2022-01-31,20,4,7,3,6,3,2,3,24,0,0,0
2022-02-01,20,5,4,3,8,5,3,2,25,0,0,0
2022-02-02,15,7,4,4,5,5,3,1,22,0,0,0
2022-02-03,14,5,4,2,5,5,2,1,19,0,0,0
2022-02-04,16,4,5,2,7,5,1,0,20,0,0,0
2022-02-05,41,5,4,18,6,8,0,10,43,2,1,0
2022-02-06,55,6,13,20,11,9,1,7,60,1,0,0
2022-02-07,37,3,7,11,11,5,5,1,39,1,0,0
2022-02-08,38,6,12,8,7,6,11,0,44,0,0,0
2022-02-09,44,7,13,11,9,7,10,1,51,0,0,0
2022-02-10,46,5,18,7,8,7,10,1,51,0,0,0
2022-02-11,36,4,12,4,7,4,11,2,40,0,0,0
2022-02-12,53,5,12,10,8,10,10,8,58,0,0,0
2022-02-13,63,6,15,12,13,11,10,8,69,0,0,0
2022-02-14,41,3,9,6,12,4,10,3,43,1,0,0
2022-02-15,43,4,10,8,10,4,14,1,47,0,0,0
2022-02-16,40,8,13,8,12,4,10,1,48,0,0,0
2022-02-17,41,7,13,7,11,4,11,2,48,0,0,0
2022-02-18,34,3,6,7,9,6,8,1,36,1,0,0
2022-02-19,36,7,3,9,10,9,8,4,43,0,0,0
2022-02-20,34,6,6,6,6,9,9,4,40,0,0,0
2022-02-21,20,3,1,4,6,4,2,6,16,5,2,0
2022-02-22,15,3,5,2,3,5,3,0,18,0,0,0
2022-02-23,17,6,6,2,4,7,3,1,22,1,0,0
2022-02-24,21,7,7,6,2,7,6,0,28,0,0,0
2022-02-25,19,5,7,3,3,6,3,2,22,2,0,0
2022-02-26,42,3,6,14,6,10,2,7,45,0,0,0
2022-02-27,52,2,12,14,5,10,5,8,54,0,0,0
2022-02-28,21,0,6,5,2,3,1,4,20,1,0,0
2022-03-01,13,3,6,1,3,2,2,2,16,0,0,0
2022-03-02,14,5,8,2,2,3,3,1,19,0,0,0
2022-03-03,16,6,3,3,4,6,5,1,22,0,0,0
2022-03-04,16,6,3,5,5,4,4,1,22,0,0,0
2022-03-05,37,5,4,14,6,9,4,5,41,1,0,0
2022-03-06,48,4,11,15,10,9,3,4,51,1,0,0
2022-03-07,36,2,7,5,4,7,4,11,28,4,6,0
2022-03-08,26,5,7,3,4,8,7,2,31,0,0,0
2022-03-09,24,7,8,3,2,7,9,2,30,1,0,0
2022-03-10,31,4,10,2,4,6,10,3,35,0,0,0
2022-03-11,37,4,10,4,8,4,7,8,35,3,3,0
2022-03-12,70,7,13,19,13,11,6,15,77,0,0,0
2022-03-13,85,9,21,16,20,14,10,13,92,2,0,0
2022-03-14,22,3,6,3,8,3,3,2,25,0,0,0
2022-03-15,26,4,10,5,3,2,10,0,29,1,0,0
2022-03-16,27,5,10,5,3,4,10,0,32,0,0,0
2022-03-17,20,3,6,2,4,6,5,0,22,1,0,0
2022-03-18,34,3,9,5,9,6,8,0,37,0,0,0
2022-03-19,58,5,9,16,12,5,14,7,63,0,0,0
2022-03-20,70,7,22,15,15,5,13,7,75,2,0,0
2022-03-21,35,2,10,5,8,1,4,9,30,6,1,0
2022-03-22,38,4,9,5,10,3,13,2,42,0,0,0
2022-03-23,40,6,12,5,10,4,14,1,46,0,0,0
2022-03-24,46,4,13,7,10,8,10,2,49,1,0,0
2022-03-25,36,4,9,9,10,3,7,2,37,3,0,0
2022-03-26,109,5,9,36,11,13,13,32,80,26,8,0
2022-03-27,87,4,16,29,12,14,15,5,90,1,0,0
2022-03-28,33,1,9,6,7,6,3,3,33,1,0,0
2022-03-29,26,8,8,5,5,8,6,2,34,0,0,0
2022-03-30,32,4,10,6,3,6,8,3,35,1,0,0
2022-03-31,37,5,8,8,2,10,10,4,42,0,0,0
2022-04-01,36,5,9,8,3,6,11,4,41,0,0,0
2022-04-02,80,5,10,28,11,10,12,14,85,0,0,0
2022-04-03,89,4,17,27,14,11,10,14,93,0,0,0
2022-04-04,43,1,4,9,8,9,7,7,44,0,0,0
2022-04-05,38,5,13,4,12,4,4,6,42,1,0,0
2022-04-06,36,6,11,5,11,6,4,5,42,0,0,0
2022-04-07,24,7,6,9,6,4,4,2,31,0,0,0
2022-04-08,26,3,6,4,5,6,6,2,27,1,1,0
2022-04-09,48,1,3,21,7,10,3,5,48,1,0,0
2022-04-10,67,7,15,22,8,13,11,5,74,0,0,0
2022-04-11,56,4,11,10,8,9,10,12,51,5,4,0
2022-04-12,44,5,15,3,11,6,11,3,48,1,0,0
2022-04-13,48,6,24,1,10,4,11,4,53,1,0,0
2022-04-14,41,3,21,4,9,4,4,2,44,0,0,0
2022-04-15,40,4,17,5,9,4,4,5,44,0,0,0
2022-04-16,97,4,30,28,11,14,8,10,100,1,0,0
2022-04-17,150,6,50,35,27,22,12,10,156,0,0,0
2022-04-18,130,5,45,28,24,16,14,8,135,0,0,0
2022-04-19,66,4,29,10,11,7,10,3,70,0,0,0
2022-04-20,63,5,28,4,11,8,14,3,68,0,0,0
2022-04-21,69,3,30,9,11,8,8,6,67,5,0,0
2022-04-22,55,3,25,8,7,8,6,4,58,0,0,0
2022-04-23,70,5,20,13,10,12,9,11,75,0,0,0
2022-04-24,89,6,24,16,14,9,12,20,80,13,2,0
2022-04-25,31,3,11,4,6,3,3,7,34,0,0,0
2022-04-26,24,3,8,6,4,2,5,2,27,0,0,0
2022-04-27,27,5,13,6,6,2,4,1,32,0,0,0
2022-04-28,28,9,14,5,8,2,7,1,35,2,0,0
2022-04-29,30,5,13,5,6,0,8,3,35,0,0,0
2022-04-30,62,5,16,18,15,5,6,7,67,0,0,0
2022-05-01,71,5,26,16,14,5,8,7,75,1,0,0
2022-05-02,37,5,8,8,7,1,2,16,29,11,2,0
2022-05-03,13,6,7,1,5,2,0,4,19,0,0,0
2022-05-04,14,6,7,2,1,3,3,4,20,0,0,0
2022-05-05,31,6,7,14,4,4,6,2,35,2,0,0
2022-05-06,22,4,5,5,2,3,4,7,20,3,3,0
2022-05-07,51,7,8,15,6,16,9,4,58,0,0,0
2022-05-08,65,8,20,15,8,16,10,4,72,1,0,0
2022-05-09,22,4,9,3,3,7,1,3,25,1,0,0
2022-05-10,30,4,12,2,4,8,7,1,34,0,0,0
2022-05-11,39,6,15,2,5,8,10,5,44,0,1,0
2022-05-12,47,5,15,5,3,15,10,4,52,0,0,0
2022-05-13,44,4,9,10,4,9,10,6,48,0,0,0
2022-05-14,91,5,17,27,6,24,10,12,95,1,0,0
2022-05-15,104,7,26,29,9,23,10,14,109,2,0,0
2022-05-16,47,4,13,8,8,9,10,3,51,0,0,0
2022-05-17,44,5,17,7,8,8,8,1,49,0,0,0
2022-05-18,47,6,21,8,9,8,7,0,53,0,0,0
2022-05-19,43,8,14,5,9,13,10,0,50,1,0,0
2022-05-20,37,2,7,8,5,9,9,1,39,0,0,0
2022-05-21,77,6,11,28,7,16,14,7,83,0,0,0
2022-05-22,106,7,22,31,11,18,17,14,104,9,0,0
2022-05-23,37,3,8,8,5,10,7,2,39,1,0,0
2022-05-24,21,4,5,7,5,3,4,1,25,0,0,0
2022-05-25,23,4,5,7,6,3,4,2,26,1,0,0
2022-05-26,45,4,11,17,8,7,2,4,49,0,0,0
2022-05-27,76,6,23,22,14,9,10,4,82,0,0,0
2022-05-28,105,7,25,27,18,14,12,16,97,10,5,0
2022-05-29,92,5,26,23,17,14,13,4,93,4,0,0
2022-05-30,31,1,6,10,6,4,4,2,32,0,0,0
2022-05-31,31,1,6,8,5,5,7,1,32,0,0,0
2022-06-01,39,2,10,11,5,7,7,1,41,0,0,0
2022-06-02,40,4,9,14,5,9,6,1,44,0,0,0
2022-06-03,32,2,5,12,5,9,3,0,33,1,0,0
2022-06-04,78,4,9,30,10,19,7,7,82,0,0,0
2022-06-05,137,6,33,36,18,27,21,8,135,8,0,0
2022-06-06,106,5,32,28,15,11,18,7,111,0,0,0
2022-06-07,37,4,11,9,7,4,8,2,41,0,0,0
2022-06-08,50,6,17,8,8,10,11,2,55,1,0,0
2022-06-09,46,4,12,9,9,8,10,2,50,0,0,0
2022-06-10,48,6,15,12,9,6,12,0,54,0,0,0
2022-06-11,77,5,21,27,10,9,8,7,82,0,0,0
2022-06-12,193,6,36,84,13,24,6,36,100,96,3,0
2022-06-13,37,3,17,11,5,2,2,3,40,0,0,0
2022-06-14,40,3,14,7,3,12,7,0,43,0,0,0
2022-06-15,40,5,11,7,6,12,8,1,43,2,0,0
2022-06-16,54,6,24,7,6,12,9,2,59,1,0,0
2022-06-17,45,7,20,7,4,8,10,3,52,0,0,0
2022-06-18,80,1,22,19,5,13,9,13,81,0,0,0
2022-06-19,123,2,30,38,5,15,9,28,83,35,7,0
2022-06-20,37,1,14,10,2,7,4,1,33,5,0,0
2022-06-21,36,4,18,7,6,3,6,0,40,0,0,0
2022-06-22,36,4,17,8,5,3,7,0,40,0,0,0
2022-06-23,38,5,16,7,5,8,6,1,42,1,0,0
2022-06-24,41,3,13,8,4,10,6,3,43,1,0,0
2022-06-25,71,4,21,16,7,15,9,7,74,1,0,0
2022-06-26,84,6,30,15,7,17,14,7,90,0,0,0
2022-06-27,38,4,17,6,3,5,8,3,42,0,0,0
2022-06-28,40,6,11,6,6,8,13,2,46,0,0,0
2022-06-29,32,4,7,8,2,7,7,5,36,0,0,0
2022-06-30,31,2,5,5,3,7,8,5,33,0,0,0
2022-07-01,50,3,17,12,4,8,8,4,52,1,0,0
2022-07-02,74,4,11,23,8,10,14,12,77,1,0,0
2022-07-03,93,3,20,22,16,11,16,11,95,1,0,0
2022-07-04,49,3,10,9,8,8,10,7,52,0,0,0
2022-07-05,33,6,16,7,4,6,5,1,39,0,0,0
2022-07-06,45,5,20,10,4,8,7,1,50,0,0,0
2022-07-07,50,4,19,13,3,8,8,3,52,2,0,0
2022-07-08,43,4,17,9,8,5,4,4,46,1,0,0
2022-07-09,69,6,21,18,13,13,2,8,74,1,0,0
2022-07-10,75,7,29,17,14,12,2,8,82,0,0,0
2022-07-11,35,3,18,4,7,4,1,4,38,0,0,0
2022-07-12,32,2,15,1,7,7,3,1,34,0,0,0
2022-07-13,28,2,15,3,6,4,1,1,30,0,0,0
2022-07-14,41,5,13,8,8,7,4,6,45,1,0,0
2022-07-15,60,8,24,9,11,11,5,8,67,0,1,0
2022-07-16,81,8,29,16,10,14,8,12,88,1,0,0
2022-07-17,93,6,36,15,16,15,8,9,99,0,0,0
2022-07-18,43,3,19,6,6,8,4,3,46,0,0,0
2022-07-19,20,4,8,4,2,4,3,3,24,0,0,0
2022-07-20,29,7,10,4,4,7,7,4,36,0,0,0
2022-07-21,25,6,6,4,2,8,7,4,30,1,0,0
2022-07-22,23,6,10,3,1,7,7,1,29,0,0,0
2022-07-23,40,4,11,14,1,10,5,3,44,0,0,0
2022-07-24,54,7,23,14,2,9,9,4,59,2,0,0
2022-07-25,35,5,18,8,1,6,7,0,40,0,0,0
2022-07-26,23,3,12,3,2,5,3,1,24,2,0,0
2022-07-27,15,4,7,4,0,4,4,0,18,1,0,0
2022-07-28,17,4,6,3,1,5,5,1,21,0,0,0
2022-07-29,18,3,8,1,3,3,3,3,19,2,0,0
2022-07-30,43,5,11,12,4,10,5,6,48,0,0,0
2022-07-31,55,5,21,12,3,8,11,5,60,0,0,0
2022-08-01,25,4,10,5,0,3,6,5,29,0,0,0
2022-08-02,21,5,8,2,2,1,9,4,26,0,0,0
2022-08-03,27,5,9,3,2,3,12,3,30,2,0,0
2022-08-04,28,5,10,2,4,2,11,4,32,1,0,0
2022-08-05,23,6,7,2,4,4,9,3,29,0,0,0
2022-08-06,37,5,9,6,5,6,7,9,42,0,0,0
2022-08-07,42,5,8,8,7,7,8,9,47,0,0,0
2022-08-08,45,7,3,10,6,8,6,19,26,20,6,0
2022-08-09,17,8,5,4,6,4,4,2,25,0,0,0
2022-08-10,21,7,7,4,7,4,4,2,28,0,0,0
2022-08-11,21,7,7,3,7,5,4,2,28,0,0,0
2022-08-12,22,4,4,3,7,4,5,3,24,2,0,0
2022-08-13,39,6,9,9,10,8,6,3,45,0,0,0
2022-08-14,55,9,23,9,15,8,6,3,64,0,0,0
2022-08-15,47,5,21,7,12,7,3,2,52,0,0,0
2022-08-16,22,2,13,3,4,1,2,1,24,0,0,0
2022-08-17,23,4,11,3,6,0,5,2,25,2,0,0
2022-08-18,21,5,9,2,7,2,4,2,25,1,0,0
2022-08-19,27,5,8,4,7,2,9,2,32,0,0,0
2022-08-20,42,5,10,9,12,6,7,3,46,0,1,0
