date,hourly rate,WE package,1 week package,1 month package,other package,2 weeks package
2021-06-01,23,0,56,8,0,0
2021-06-02,36,0,56,8,0,0
2021-06-03,47,0,65,8,0,0
2021-06-04,40,0,66,8,0,0
2021-06-05,79,5,64,9,0,0
2021-06-06,93,5,68,9,0,0
2021-06-07,44,5,48,8,0,0
2021-06-08,33,0,49,7,0,0
2021-06-09,39,0,62,7,0,0
2021-06-10,48,0,69,7,0,0
2021-06-11,53,0,79,9,0,0
2021-06-12,122,6,80,10,0,0
2021-06-13,142,6,82,10,0,0
2021-06-14,54,6,74,11,0,0
2021-06-15,37,0,69,11,0,0
2021-06-16,44,0,67,9,0,0
2021-06-17,50,0,66,9,0,0
2021-06-18,77,0,77,8,0,0
2021-06-19,138,10,81,7,0,0
2021-06-20,139,10,89,6,0,0
2021-06-21,66,10,77,7,0,0
2021-06-22,54,0,73,8,0,0
2021-06-23,63,0,71,8,0,0
2021-06-24,68,0,71,10,0,0
2021-06-25,69,0,82,11,0,0
2021-06-26,121,6,77,10,0,0
2021-06-27,122,6,77,10,0,0
2021-06-28,73,6,69,11,0,0
2021-06-29,57,0,61,11,0,0
2021-06-30,80,0,53,11,0,0
2021-07-01,61,0,51,11,0,0
2021-07-02,62,0,65,10,0,0
2021-07-03,103,12,80,12,0,0
2021-07-04,108,12,84,14,0,0
2021-07-05,53,12,85,14,0,0
2021-07-06,41,1,96,13,0,0
2021-07-07,52,0,95,15,0,0
2021-07-08,62,0,92,15,0,0
2021-07-09,52,0,106,15,0,0
2021-07-10,81,3,116,15,0,0
2021-07-11,100,3,133,19,0,0
2021-07-12,67,3,127,22,0,0
2021-07-13,51,0,126,24,0,0
2021-07-14,41,0,121,25,0,0
2021-07-15,41,0,121,28,0,0
2021-07-16,49,0,118,27,0,0
2021-07-17,71,4,128,28,0,0
2021-07-18,66,4,125,32,0,0
2021-07-19,25,4,90,31,0,0
2021-07-20,41,1,92,30,0,0
2021-07-21,56,0,91,30,0,0
2021-07-22,53,0,92,32,0,0
2021-07-23,52,0,94,33,0,0
2021-07-24,80,3,89,34,0,0
2021-07-25,84,3,88,36,0,0
2021-07-26,39,3,92,37,0,0
2021-07-27,36,0,86,35,0,0
2021-07-28,46,0,88,32,0,0
2021-07-29,51,0,81,32,0,0
2021-07-30,37,0,73,32,0,0
2021-07-31,59,3,69,34,0,0
2021-08-01,61,3,72,34,0,0
2021-08-02,28,3,69,32,0,0
2021-08-03,24,1,88,34,0,0
2021-08-04,41,0,94,33,0,0
2021-08-05,50,0,101,31,0,0
2021-08-06,40,0,105,32,0,0
2021-08-07,46,2,103,35,0,0
2021-08-08,43,2,95,30,0,0
2021-08-09,27,2,105,30,0,0
2021-08-10,35,0,120,26,0,0
2021-08-11,49,0,126,27,0,0
2021-08-12,56,0,126,27,0,0
2021-08-13,50,0,120,28,0,0
2021-08-14,43,1,121,29,0,0
2021-08-15,41,1,114,30,0,0
2021-08-16,23,1,101,29,0,0
2021-08-17,26,0,104,26,0,0
2021-08-18,40,0,100,27,0,0
2021-08-19,49,0,108,26,0,0
2021-08-20,43,0,107,26,0,0
2021-08-21,66,4,104,24,0,0
2021-08-22,61,4,97,23,0,0
2021-08-23,21,4,88,21,0,0
2021-08-24,26,0,86,20,0,0
2021-08-25,42,0,78,19,0,0
2021-08-26,48,0,82,18,0,0
2021-08-27,50,0,90,13,0,0
2021-08-28,82,3,92,12,0,0
2021-08-29,93,3,77,11,0,0
2021-08-30,36,3,66,9,0,0
2021-08-31,38,1,61,6,0,0
2021-09-01,39,0,54,6,0,0
2021-09-02,34,0,52,7,0,0
2021-09-03,30,0,53,7,0,0
2021-09-04,80,4,59,8,0,0
2021-09-05,100,4,63,9,0,0
2021-09-06,42,4,61,9,0,0
2021-09-07,56,0,73,10,0,0
2021-09-08,72,0,76,13,0,0
2021-09-09,77,0,80,14,0,0
2021-09-10,79,0,81,13,0,0
2021-09-11,137,6,74,13,0,0
2021-09-12,155,6,67,13,0,0
2021-09-13,50,6,68,13,0,0
2021-09-14,60,0,72,13,0,0
2021-09-15,75,0,70,15,0,0
2021-09-16,68,0,80,15,0,0
2021-09-17,73,0,89,15,0,0
2021-09-18,142,6,76,17,0,0
2021-09-19,178,6,76,17,0,0
2021-09-20,82,6,72,16,0,0
2021-09-21,69,0,69,17,0,0
2021-09-22,88,0,68,17,0,0
2021-09-23,99,0,70,17,0,0
2021-09-24,92,0,84,19,0,0
2021-09-25,160,3,78,17,0,0
2021-09-26,180,3,89,17,0,0
2021-09-27,69,3,77,17,0,0
2021-09-28,63,0,72,15,0,0
2021-09-29,79,0,72,15,0,0
2021-09-30,73,0,74,16,0,0
2021-10-01,73,0,78,15,0,0
2021-10-02,148,7,66,16,0,0
2021-10-03,166,7,63,16,0,0
2021-10-04,66,7,54,13,0,0
2021-10-05,74,4,47,14,0,0
2021-10-06,90,2,49,15,0,0
2021-10-07,103,1,53,14,0,0
2021-10-08,88,1,71,13,0,0
2021-10-09,148,7,66,14,0,0
2021-10-10,160,6,61,13,0,0
2021-10-11,72,6,59,14,0,0
2021-10-12,71,0,57,14,0,0
2021-10-13,95,0,59,14,0,0
2021-10-14,118,0,70,13,0,0
2021-10-15,116,0,84,14,0,0
2021-10-16,157,5,80,15,0,0
2021-10-17,173,5,90,15,0,0
2021-10-18,75,5,81,15,0,0
2021-10-19,64,1,81,16,0,0
2021-10-20,95,0,75,14,0,0
2021-10-21,92,0,82,16,0,0
2021-10-22,91,0,90,17,0,0
2021-10-23,109,4,109,20,0,0
2021-10-24,144,4,147,21,0,0
2021-10-25,92,4,167,23,0,0
2021-10-26,104,1,181,23,0,0
2021-10-27,107,1,191,24,0,0
2021-10-28,81,0,209,25,0,0
2021-10-29,56,0,255,25,0,0
2021-10-30,83,43,281,24,0,0
2021-10-31,106,64,301,25,0,0
2021-11-01,82,66,299,24,0,0
2021-11-02,40,27,260,24,0,0
2021-11-03,39,6,220,25,0,0
2021-11-04,52,1,191,25,0,0
2021-11-05,88,0,172,26,0,0
2021-11-06,104,10,150,24,0,0
2021-11-07,96,10,122,17,0,0
2021-11-08,41,13,70,19,0,0
2021-11-09,81,9,75,19,0,0
2021-11-10,80,7,99,16,0,0
2021-11-11,104,0,203,14,0,0
2021-11-12,228,0,219,15,0,0
2021-11-13,276,7,211,17,0,0
2021-11-14,239,7,203,17,0,0
2021-11-15,88,8,130,16,0,0
2021-11-16,102,8,83,19,0,0
2021-11-17,128,4,82,20,0,0
2021-11-18,137,1,90,20,0,0
2021-11-19,112,0,102,20,0,0
2021-11-20,195,5,98,20,0,0
2021-11-21,224,5,102,22,0,0
2021-11-22,97,5,93,21,0,0
2021-11-23,102,4,95,21,0,0
2021-11-24,118,4,93,21,0,0
2021-11-25,115,2,104,20,0,0
2021-11-26,135,0,124,19,0,0
2021-11-27,206,11,120,19,0,0
2021-11-28,211,12,122,16,0,0
2021-11-29,88,13,118,15,0,0
2021-11-30,95,1,106,15,0,0
2021-12-01,103,1,93,12,0,0
2021-12-02,112,0,98,14,0,0
2021-12-03,137,0,106,14,0,0
2021-12-04,212,14,104,12,0,0
2021-12-05,213,15,108,12,0,0
2021-12-06,92,15,99,13,0,0
2021-12-07,81,1,85,13,0,0
2021-12-08,105,0,79,13,0,0
2021-12-09,112,0,90,12,0,0
2021-12-10,149,0,99,13,0,0
2021-12-11,249,3,99,13,0,0
2021-12-12,250,3,95,14,0,0
2021-12-13,89,4,86,15,0,0
2021-12-14,93,1,76,17,0,0
2021-12-15,105,0,65,19,0,0
2021-12-16,89,0,62,24,0,0
2021-12-17,61,0,76,27,0,0
2021-12-18,76,5,87,30,0,0
2021-12-19,85,5,151,37,0,0
2021-12-20,63,6,177,44,0,0
2021-12-21,66,1,217,43,0,0
2021-12-22,61,1,273,47,0,0
2021-12-23,44,0,374,53,0,0
2021-12-24,128,0,480,52,0,0
2021-12-25,189,7,554,52,0,0
2021-12-26,175,8,583,53,0,0
2021-12-27,88,8,518,52,0,0
2021-12-28,83,4,441,51,0,0
2021-12-29,88,2,347,49,0,0
2021-12-30,85,1,305,46,0,0
2021-12-31,91,0,253,47,0,0
2022-01-01,113,1,233,43,0,0
2022-01-02,75,1,167,41,0,0
2022-01-03,29,1,84,30,0,0
2022-01-04,32,0,49,25,0,0
2022-01-05,41,0,45,20,0,0
2022-01-06,43,0,44,18,0,0
2022-01-07,44,0,42,17,0,0
2022-01-08,76,1,39,17,0,0
2022-01-09,96,1,40,17,0,0
2022-01-10,49,1,32,15,0,0
2022-01-11,50,0,34,14,0,0
2022-01-12,64,0,38,14,0,0
2022-01-13,61,0,49,13,0,0
2022-01-14,71,0,60,14,0,0
2022-01-15,105,8,52,12,0,0
2022-01-16,120,8,39,12,0,0
2022-01-17,55,8,43,13,0,0
2022-01-18,48,0,47,11,0,0
2022-01-19,59,0,46,11,0,0
2022-01-20,61,0,54,12,0,0
2022-01-21,66,0,66,11,0,0
2022-01-22,123,4,62,11,0,0
2022-01-23,128,4,61,11,0,0
2022-01-24,61,4,62,11,0,0
2022-01-25,51,0,63,11,0,0
2022-01-26,63,0,57,14,0,0
2022-01-27,62,0,63,14,0,0
2022-01-28,71,0,76,14,0,0
2022-01-29,140,4,76,14,0,0
2022-01-30,165,4,83,15,0,0
2022-01-31,86,4,78,16,0,0
2022-02-01,64,0,71,15,0,0
2022-02-02,78,0,69,16,0,0
2022-02-03,56,0,77,15,0,0
2022-02-04,67,1,83,17,0,0
2022-02-05,127,15,90,18,0,0
2022-02-06,142,15,112,21,0,0
2022-02-07,84,15,113,21,0,0
2022-02-08,110,3,119,21,0,0
2022-02-09,143,0,130,21,0,0
2022-02-10,124,0,136,22,0,0
2022-02-11,114,2,159,21,0,0
2022-02-12,148,15,171,20,0,0
2022-02-13,152,15,175,21,0,0
2022-02-14,66,15,164,20,0,0
2022-02-15,72,1,156,21,0,0
2022-02-16,106,0,151,22,0,0
2022-02-17,93,0,144,23,0,0
2022-02-18,79,4,145,25,0,0
2022-02-19,118,15,129,27,0,0
2022-02-20,111,15,113,23,0,0
2022-02-21,30,15,89,18,0,0
2022-02-22,40,1,76,16,0,0
2022-02-23,37,0,67,16,0,0
2022-02-24,43,0,70,17,0,0
2022-02-25,42,0,80,19,0,0
2022-02-26,74,12,85,19,0,0
2022-02-27,84,12,82,16,0,0
2022-02-28,32,12,72,15,0,0
2022-03-01,59,0,77,13,0,0
2022-03-02,73,0,74,14,0,0
2022-03-03,61,0,79,15,0,0
2022-03-04,61,1,84,16,0,0
2022-03-05,85,10,80,17,0,0
2022-03-06,92,10,76,18,0,0
2022-03-07,33,10,73,18,0,0
2022-03-08,69,0,68,17,0,0
2022-03-09,81,0,70,17,0,0
2022-03-10,112,0,80,18,0,0
2022-03-11,90,3,90,16,0,0
2022-03-12,113,20,100,17,0,0
2022-03-13,125,20,108,17,0,0
2022-03-14,54,20,108,17,0,0
2022-03-15,84,1,118,17,0,0
2022-03-16,104,0,110,19,0,0
2022-03-17,115,0,130,19,0,0
2022-03-18,125,5,142,19,0,0
2022-03-19,170,17,146,18,0,0
2022-03-20,171,17,138,19,0,0
2022-03-21,61,17,115,17,0,0
2022-03-22,85,0,101,17,0,0
2022-03-23,93,0,93,14,0,0
2022-03-24,103,0,97,15,0,0
2022-03-25,94,6,110,15,0,0
2022-03-26,142,21,110,16,0,0
2022-03-27,149,21,107,16,0,0
2022-03-28,60,21,101,15,0,0
2022-03-29,86,0,87,14,0,0
2022-03-30,100,0,86,14,0,0
2022-03-31,100,0,90,14,0,0
2022-04-01,77,3,102,13,0,0
2022-04-02,124,25,110,14,0,0
2022-04-03,166,25,106,13,0,0
2022-04-04,67,25,100,12,0,0
2022-04-05,84,1,92,12,0,0
2022-04-06,103,0,84,14,0,0
2022-04-07,110,0,89,15,0,0
2022-04-08,95,2,90,17,0,0
2022-04-09,109,16,106,24,0,0
2022-04-10,122,16,136,30,0,0
2022-04-11,73,16,165,32,0,0
2022-04-12,115,0,195,33,0,0
2022-04-13,139,0,224,35,0,0
2022-04-14,108,0,248,36,0,0
2022-04-15,75,4,295,36,0,0
2022-04-16,74,59,318,37,0,0
2022-04-17,117,59,333,38,0,0
2022-04-18,102,59,328,38,0,0
2022-04-19,81,4,287,38,0,0
2022-04-20,122,0,224,41,0,0
2022-04-21,143,0,183,42,0,0
2022-04-22,127,4,156,41,0,0
2022-04-23,111,17,139,40,0,0
2022-04-24,90,17,118,37,0,0
2022-04-25,33,17,75,30,0,0
2022-04-26,49,1,78,26,0,0
2022-04-27,64,0,80,23,0,0
2022-04-28,67,0,90,23,0,0
2022-04-29,55,4,97,24,0,0
2022-04-30,92,18,92,22,0,0
2022-05-01,105,18,79,22,0,0
2022-05-02,36,18,70,21,0,0
2022-05-03,39,1,69,20,0,0
2022-05-04,60,0,69,19,0,0
2022-05-05,60,0,79,18,0,0
2022-05-06,55,3,96,18,0,0
2022-05-07,102,22,90,18,0,0
2022-05-08,157,22,88,19,0,0
2022-05-09,46,22,83,23,0,0
2022-05-10,74,0,85,21,0,0
2022-05-11,125,0,90,22,0,0
2022-05-12,161,0,103,22,0,0
2022-05-13,152,7,128,22,0,0
2022-05-14,167,24,122,22,0,0
2022-05-15,185,24,126,24,0,0
2022-05-16,78,24,114,24,0,0
2022-05-17,114,0,117,25,0,0
2022-05-18,136,0,119,24,0,0
2022-05-19,150,0,126,25,0,0
2022-05-20,134,1,143,24,0,0
2022-05-21,155,24,131,21,0,0
2022-05-22,165,24,130,20,0,0
2022-05-23,47,24,112,21,0,0
2022-05-24,51,2,107,21,0,0
2022-05-25,36,0,125,23,0,0
2022-05-26,90,0,281,22,0,0
2022-05-27,196,4,294,22,0,0
2022-05-28,221,18,293,22,0,0
2022-05-29,181,18,282,23,0,0
2022-05-30,35,18,152,23,0,0
2022-05-31,57,0,78,26,0,0
2022-06-01,91,0,77,28,0,0
2022-06-02,106,0,76,29,0,0
2022-06-03,70,8,112,33,0,0
2022-06-04,91,85,131,32,0,0
2022-06-05,181,85,130,33,0,0
2022-06-06,147,85,130,33,0,0
2022-06-07,66,4,121,32,0,0
2022-06-08,131,0,87,29,0,0
2022-06-09,132,0,87,32,0,0
2022-06-10,124,6,106,34,0,0
2022-06-11,181,30,115,34,0,0
2022-06-12,222,30,118,35,0,0
2022-06-13,103,30,118,35,0,0
2022-06-14,124,0,122,33,0,0
2022-06-15,139,0,114,31,0,0
2022-06-16,142,0,121,28,0,0
2022-06-17,121,1,133,28,0,0
2022-06-18,146,34,113,30,0,0
2022-06-19,158,34,106,29,0,0
2022-06-20,54,34,104,30,0,0
2022-06-21,90,0,105,28,0,0
2022-06-22,118,0,99,27,0,0
2022-06-23,124,0,119,27,0,0
2022-06-24,107,2,142,27,0,0
2022-06-25,139,29,138,28,0,0
2022-06-26,152,29,138,28,0,0
2022-06-27,66,29,125,26,0,0
2022-06-28,82,1,122,27,0,0
2022-06-29,106,0,106,32,0,0
2022-06-30,122,0,113,33,0,0
2022-07-01,98,2,139,32,0,0
2022-07-02,125,24,137,35,0,0
2022-07-03,148,24,134,35,0,0
2022-07-04,62,24,119,35,0,0
2022-07-05,91,1,119,33,0,0
2022-07-06,103,0,110,32,0,0
