date,standard,premium,6H à 9H,15H à 18H,9H à 12H,12H à 15H,0H à 6H,18H à 24H,+24h,06:00 24:00,00:30 06:00,00:00 00:30
2021-09-16,28,0,7,4,6,7,1,3,28,0,0,0
2021-09-17,27,0,12,5,4,3,1,2,27,0,0,0
2021-09-18,30,0,8,8,2,9,1,2,30,0,0,0
2021-09-19,30,0,7,6,5,9,1,2,30,0,0,0
2021-09-20,19,0,3,2,5,6,1,2,19,0,0,0
2021-09-21,21,0,6,2,5,4,1,3,20,1,0,0
2021-09-22,33,0,10,4,6,7,3,3,33,0,0,0
2021-09-23,39,0,10,6,7,10,3,3,39,0,0,0
2021-09-24,39,0,14,7,2,9,3,4,39,0,0,0
2021-09-25,41,0,7,16,2,8,2,6,38,3,0,0
2021-09-26,46,0,11,16,4,7,3,5,46,0,0,0
2021-09-27,26,0,6,8,1,5,3,3,26,0,0,0
2021-09-28,32,0,8,6,5,7,3,3,32,0,0,0
2021-09-29,32,0,10,4,3,9,1,5,32,0,0,0
2021-09-30,39,0,14,7,5,7,1,5,39,0,0,0
2021-10-01,33,0,13,7,4,3,1,5,33,0,0,0
2021-10-02,25,0,9,5,4,1,0,6,25,0,0,0
2021-10-03,28,0,9,7,6,2,0,4,28,0,0,0
2021-10-04,17,0,6,2,5,1,1,2,17,0,0,0
2021-10-05,26,0,10,1,2,9,1,3,26,0,0,0
2021-10-06,29,0,15,2,3,6,1,2,29,0,0,0
2021-10-07,36,0,13,5,6,10,1,1,35,1,0,0
2021-10-08,27,0,10,7,2,6,1,1,26,1,0,0
2021-10-09,24,0,9,6,3,3,1,2,23,1,0,0
2021-10-10,26,0,9,6,5,3,1,2,26,0,0,0
2021-10-11,21,0,7,4,3,4,1,2,21,0,0,0
2021-10-12,26,0,9,3,5,7,1,1,26,0,0,0
2021-10-13,29,0,8,5,5,7,2,2,28,1,0,0
2021-10-14,38,0,15,3,5,11,2,2,38,0,0,0
2021-10-15,27,0,7,4,4,9,1,2,27,0,0,0
2021-10-16,32,0,10,6,5,7,1,3,31,1,0,0
2021-10-17,39,0,12,6,10,7,1,3,39,0,0,0
2021-10-18,23,0,8,2,8,2,1,2,22,1,0,0
2021-10-19,29,0,7,2,6,8,2,4,29,0,0,0
2021-10-20,42,0,16,4,5,11,2,4,41,1,0,0
2021-10-21,50,0,19,9,4,11,3,4,50,0,0,0
2021-10-22,32,0,8,3,4,8,4,5,32,0,0,0
2021-10-23,32,0,6,7,6,7,3,3,32,0,0,0
2021-10-24,29,0,7,5,8,6,2,1,29,0,0,0
2021-10-25,24,0,7,3,6,6,1,1,24,0,0,0
2021-10-26,25,0,9,1,4,10,1,0,25,0,0,0
2021-10-27,34,0,11,4,5,13,1,0,33,1,0,0
2021-10-28,32,0,14,3,5,9,0,1,31,1,0,0
2021-10-29,33,0,16,1,5,10,0,1,33,0,0,0
2021-10-30,30,0,6,4,7,11,0,2,30,0,0,0
2021-10-31,30,0,7,3,8,10,0,2,30,0,0,0
2021-11-01,28,0,6,5,8,7,0,2,28,0,0,0
2021-11-02,17,0,4,3,5,4,0,1,17,0,0,0
2021-11-03,27,0,7,5,6,8,0,1,27,0,0,0
2021-11-04,31,0,9,6,6,7,2,1,31,0,0,0
2021-11-05,27,0,10,5,4,5,3,0,27,0,0,0
2021-11-06,27,0,8,2,6,5,2,4,27,0,0,0
2021-11-07,25,0,5,2,6,5,2,5,25,0,0,0
2021-11-08,21,0,8,1,5,4,1,2,21,0,0,0
2021-11-09,26,0,9,2,7,5,1,2,26,0,0,0
2021-11-10,36,0,10,4,8,11,1,2,35,1,0,0
2021-11-11,22,0,7,2,4,5,1,3,21,1,0,0
2021-11-12,31,0,11,2,10,4,2,2,31,0,0,0
2021-11-13,38,0,14,3,10,6,2,3,38,0,0,0
2021-11-14,33,0,15,2,10,3,1,2,33,0,0,0
2021-11-15,16,0,5,1,6,3,1,0,16,0,0,0
2021-11-16,22,0,7,5,5,4,1,0,21,1,0,0
2021-11-17,40,0,8,9,6,13,3,1,39,1,0,0
2021-11-18,51,0,11,14,9,10,5,2,50,1,0,0
2021-11-19,37,0,10,8,7,7,3,2,36,1,0,0
2021-11-20,37,0,8,11,8,6,1,3,37,0,0,0
2021-11-21,53,0,20,12,7,10,1,3,52,1,0,0
2021-11-22,28,0,6,7,7,6,1,1,27,1,0,0
2021-11-23,39,0,14,6,7,10,2,0,37,2,0,0
2021-11-24,47,0,21,7,8,9,2,0,46,1,0,0
2021-11-25,50,0,19,8,11,7,3,2,50,0,0,0
2021-11-26,36,0,9,6,7,6,6,2,36,0,0,0
2021-11-27,37,0,10,10,4,7,2,4,37,0,0,0
2021-11-28,44,0,13,10,7,8,3,3,44,0,0,0
2021-11-29,26,0,7,4,7,4,2,2,26,0,0,0
2021-11-30,35,0,8,8,6,10,2,1,35,0,0,0
2021-12-01,40,0,10,9,7,9,2,3,39,1,0,0
2021-12-02,33,0,8,4,6,10,3,2,33,0,0,0
2021-12-03,33,0,6,6,8,7,3,3,32,1,0,0
2021-12-04,39,0,7,8,13,6,2,3,38,1,0,0
2021-12-05,48,0,9,8,17,9,2,3,47,1,0,0
2021-12-06,23,0,3,4,8,4,2,2,23,0,0,0
2021-12-07,26,0,5,6,5,7,2,1,26,0,0,0
2021-12-08,36,0,9,6,9,8,3,1,36,0,0,0
2021-12-09,37,0,10,5,10,8,2,2,37,0,0,0
2021-12-10,26,0,6,3,7,5,2,3,26,0,0,0
2021-12-11,40,0,9,11,7,5,3,5,39,1,0,0
2021-12-12,47,0,11,13,11,5,2,5,47,0,0,0
2021-12-13,26,0,6,6,7,3,1,3,26,0,0,0
2021-12-14,18,0,3,2,7,4,1,1,18,0,0,0
2021-12-15,16,0,5,1,5,2,2,1,16,0,0,0
2021-12-16,20,0,4,5,4,3,3,1,20,0,0,0
2021-12-17,16,0,3,7,3,1,1,1,16,0,0,0
2021-12-18,20,0,3,7,5,1,2,2,20,0,0,0
2021-12-19,26,0,7,7,4,3,3,2,26,0,0,0
2021-12-20,19,0,7,2,4,2,2,2,19,0,0,0
2021-12-21,18,0,5,2,6,1,3,1,18,0,0,0
2021-12-22,21,0,6,4,5,2,3,1,21,0,0,0
2021-12-23,23,0,5,4,5,4,2,3,23,0,0,0
2021-12-24,29,0,8,5,7,4,2,3,29,0,0,0
2021-12-25,41,0,11,8,10,6,3,3,41,0,0,0
2021-12-26,45,0,13,8,9,8,4,3,45,0,0,0
2021-12-27,29,0,10,4,4,6,3,2,29,0,0,0
2021-12-28,21,0,7,3,2,5,3,1,21,0,0,0
2021-12-29,27,0,10,4,3,5,4,1,27,0,0,0
2021-12-30,22,0,8,3,2,4,4,1,22,0,0,0
2021-12-31,17,0,6,3,3,2,2,1,17,0,0,0
2022-01-01,20,0,5,5,3,3,2,2,20,0,0,0
2022-01-02,20,0,5,5,4,2,2,2,20,0,0,0
2022-01-03,10,0,2,2,1,1,2,2,10,0,0,0
2022-01-04,12,0,4,2,2,0,2,2,12,0,0,0
2022-01-05,10,0,4,2,2,0,1,1,10,0,0,0
2022-01-06,7,0,2,0,3,0,2,0,7,0,0,0
2022-01-07,7,0,1,1,3,0,2,0,7,0,0,0
2022-01-08,11,0,2,4,3,0,2,0,11,0,0,0
2022-01-09,17,0,1,4,4,0,8,0,17,0,0,0
2022-01-10,5,0,3,0,1,0,0,1,5,0,0,0
2022-01-11,6,0,2,0,2,1,0,1,6,0,0,0
2022-01-12,7,0,3,1,0,1,0,2,7,0,0,0
2022-01-13,15,0,3,2,5,1,1,3,15,0,0,0
2022-01-14,17,0,4,4,6,0,0,3,17,0,0,0
2022-01-15,24,0,6,5,6,4,0,3,23,1,0,0
2022-01-16,20,0,4,4,4,5,0,3,20,0,0,0
2022-01-17,11,0,2,1,3,4,0,1,11,0,0,0
2022-01-18,15,0,4,3,3,5,0,0,15,0,0,0
2022-01-19,14,0,5,2,2,4,0,1,14,0,0,0
2022-01-20,15,0,6,3,3,2,0,1,15,0,0,0
2022-01-21,14,0,5,4,2,1,1,1,14,0,0,0
2022-01-22,21,0,3,8,3,3,1,3,21,0,0,0
2022-01-23,27,0,6,9,6,3,1,2,27,0,0,0
2022-01-24,10,0,4,4,0,2,0,0,10,0,0,0
2022-01-25,8,0,4,3,0,1,0,0,8,0,0,0
2022-01-26,18,0,7,3,5,2,0,1,17,1,0,0
2022-01-27,15,0,6,3,4,1,0,1,15,0,0,0
2022-01-28,18,0,7,2,3,5,0,1,18,0,0,0
2022-01-29,17,0,4,6,4,2,0,1,17,0,0,0
2022-01-30,19,0,5,6,5,3,0,0,19,0,0,0
2022-01-31,8,0,1,2,3,2,0,0,8,0,0,0
2022-02-01,15,0,2,5,5,3,0,0,15,0,0,0
2022-02-02,15,0,4,4,3,4,0,0,15,0,0,0
2022-02-03,21,0,9,3,4,4,0,1,21,0,0,0
2022-02-04,16,0,6,4,3,2,0,1,15,1,0,0
2022-02-05,17,0,5,5,1,3,1,2,17,0,0,0
2022-02-06,21,0,8,5,3,3,0,2,20,1,0,0
2022-02-07,10,0,4,2,2,2,0,0,10,0,0,0
2022-02-08,19,0,5,5,4,4,0,1,17,2,0,0
2022-02-09,25,0,11,2,5,5,1,1,25,0,0,0
2022-02-10,18,0,7,3,2,4,1,1,18,0,0,0
2022-02-11,15,0,9,2,1,2,0,1,15,0,0,0
2022-02-12,17,0,5,4,3,3,0,2,17,0,0,0
2022-02-13,32,0,13,5,8,3,1,2,32,0,0,0
2022-02-14,26,0,7,5,11,2,0,1,26,0,0,0
2022-02-15,32,0,9,7,9,4,2,1,32,0,0,0
2022-02-16,33,0,10,10,8,2,2,1,33,0,0,0
2022-02-17,36,0,11,13,7,3,2,0,35,1,0,0
2022-02-18,23,0,4,9,7,2,1,0,23,0,0,0
2022-02-19,22,0,4,9,6,2,1,0,22,0,0,0
2022-02-20,25,0,6,9,7,2,1,0,25,0,0,0
2022-02-21,16,0,4,5,5,1,1,0,16,0,0,0
2022-02-22,20,0,6,7,4,2,1,0,20,0,0,0
2022-02-23,28,0,7,10,4,5,2,0,28,0,0,0
2022-02-24,41,0,11,10,6,8,3,3,41,0,0,0
2022-02-25,34,0,8,9,7,5,2,3,34,0,0,0
2022-02-26,36,0,7,9,11,5,3,1,36,0,0,0
2022-02-27,40,0,10,12,10,3,4,1,38,2,0,0
2022-02-28,24,0,4,7,6,1,4,2,24,0,0,0
2022-03-01,25,0,1,8,7,5,3,1,25,0,0,0
2022-03-02,30,0,2,9,12,3,3,1,30,0,0,0
2022-03-03,34,0,10,7,11,2,3,1,34,0,0,0
2022-03-04,21,0,3,4,8,3,2,1,21,0,0,0
2022-03-05,22,0,5,4,5,5,2,1,22,0,0,0
2022-03-06,26,0,7,4,7,4,3,1,26,0,0,0
2022-03-07,20,0,4,5,4,3,2,2,20,0,0,0
2022-03-08,25,0,7,6,5,4,1,2,25,0,0,0
2022-03-09,29,0,9,9,6,2,1,2,28,1,0,0
2022-03-10,32,0,8,10,8,2,1,3,32,0,0,0
2022-03-11,29,0,9,7,6,2,1,4,29,0,0,0
2022-03-12,31,0,7,8,4,4,2,6,31,0,0,0
2022-03-13,28,0,6,8,4,4,1,5,28,0,0,0
2022-03-14,16,0,3,3,5,2,0,3,15,1,0,0
2022-03-15,35,0,13,11,3,5,1,2,35,0,0,0
2022-03-16,31,0,8,13,2,4,1,3,31,0,0,0
2022-03-17,33,0,10,9,4,5,3,2,33,0,0,0
2022-03-18,28,0,11,7,6,2,1,1,28,0,0,0
2022-03-19,57,0,11,16,12,15,2,1,55,2,0,0
2022-03-20,64,0,15,14,17,16,2,0,64,0,0,0
2022-03-21,18,0,4,5,4,5,0,0,18,0,0,0
2022-03-22,22,0,5,5,4,6,1,1,20,2,0,0
2022-03-23,26,0,0,8,7,8,0,3,26,0,0,0
2022-03-24,29,0,7,13,2,5,0,2,29,0,0,0
2022-03-25,29,0,6,14,5,4,0,0,29,0,0,0
2022-03-26,32,0,9,12,2,7,0,2,32,0,0,0
2022-03-27,37,0,14,11,3,5,1,3,37,0,0,0
2022-03-28,18,0,4,5,2,5,0,2,18,0,0,0
2022-03-29,24,0,6,8,2,6,1,1,24,0,0,0
2022-03-30,39,0,14,10,5,8,1,1,39,0,0,0
2022-03-31,34,0,10,13,4,5,2,0,34,0,0,0
2022-04-01,26,0,6,10,1,6,2,1,24,2,0,0
2022-04-02,29,0,10,5,2,8,2,2,29,0,0,0
2022-04-03,33,0,13,4,3,8,3,2,33,0,0,0
2022-04-04,18,0,6,3,2,4,1,2,18,0,0,0
2022-04-05,27,0,6,9,6,3,1,2,27,0,0,0
2022-04-06,26,0,6,10,6,2,1,1,26,0,0,0
2022-04-07,32,0,8,9,10,2,1,2,31,1,0,0
2022-04-08,28,0,8,6,7,1,2,4,27,1,0,0
2022-04-09,30,0,10,7,6,3,2,2,30,0,0,0
2022-04-10,35,0,15,5,7,4,2,2,35,0,0,0
2022-04-11,20,0,10,2,4,3,1,0,20,0,0,0
2022-04-12,24,0,6,6,5,6,1,0,24,0,0,0
2022-04-13,31,0,10,5,5,8,3,0,31,0,0,0
2022-04-14,29,0,5,5,7,8,4,0,29,0,0,0
2022-04-15,25,0,6,6,5,7,1,0,25,0,0,0
2022-04-16,34,0,10,8,7,7,2,0,33,1,0,0
2022-04-17,41,0,13,10,6,7,4,1,41,0,0,0
2022-04-18,42,0,14,8,7,9,3,1,42,0,0,0
2022-04-19,39,0,15,6,7,8,1,2,39,0,0,0
2022-04-20,48,0,20,11,8,5,1,3,48,0,0,0
2022-04-21,59,0,23,13,13,5,3,2,59,0,0,0
2022-04-22,44,0,17,10,8,7,1,1,44,0,0,0
2022-04-23,42,0,13,10,6,11,1,1,42,0,0,0
2022-04-24,34,0,10,7,5,10,1,1,34,0,0,0
2022-04-25,24,0,8,3,5,6,1,1,24,0,0,0
2022-04-26,37,0,15,6,6,7,1,2,37,0,0,0
2022-04-27,51,0,19,11,7,11,2,1,50,1,0,0
2022-04-28,42,0,15,8,9,6,2,2,41,1,0,0
2022-04-29,35,0,15,5,9,4,1,1,35,0,0,0
2022-04-30,42,0,17,9,10,4,2,0,42,0,0,0
2022-05-01,36,0,14,11,6,4,1,0,36,0,0,0
2022-05-02,21,0,7,6,5,3,0,0,20,1,0,0
2022-05-03,33,0,6,8,5,12,1,1,33,0,0,0
2022-05-04,23,0,5,6,4,5,1,2,23,0,0,0
2022-05-05,25,0,9,6,4,2,1,3,24,1,0,0
2022-05-06,20,0,9,4,2,2,2,1,18,2,0,0
2022-05-07,29,0,13,7,2,3,1,3,29,0,0,0
2022-05-08,33,0,10,7,5,5,3,3,33,0,0,0
2022-05-09,10,0,1,5,1,2,1,0,10,0,0,0
2022-05-10,33,0,7,9,5,9,2,1,33,0,0,0
2022-05-11,40,0,9,12,8,8,2,1,40,0,0,0
2022-05-12,40,0,11,11,9,6,1,2,40,0,0,0
2022-05-13,39,0,12,8,11,6,1,1,39,0,0,0
2022-05-14,43,0,8,11,12,8,1,3,43,0,0,0
2022-05-15,48,0,16,10,9,9,1,3,48,0,0,0
2022-05-16,28,0,9,6,6,4,1,2,28,0,0,0
2022-05-17,46,0,14,15,9,5,1,2,46,0,0,0
2022-05-18,54,0,19,15,7,10,1,2,54,0,0,0
2022-05-19,51,0,13,17,11,7,2,1,51,0,0,0
2022-05-20,41,0,12,11,6,7,3,2,41,0,0,0
2022-05-21,35,0,9,10,7,4,4,1,35,0,0,0
2022-05-22,36,0,7,10,10,4,3,2,36,0,0,0
2022-05-23,21,0,5,2,7,4,2,1,21,0,0,0
2022-05-24,28,0,8,6,4,4,4,2,28,0,0,0
2022-05-25,27,0,6,7,4,6,3,1,27,0,0,0
2022-05-26,34,0,5,8,8,8,2,3,33,1,0,0
2022-05-27,41,0,12,6,11,7,2,3,41,0,0,0
2022-05-28,45,0,12,8,11,7,3,4,45,0,0,0
2022-05-29,41,0,11,9,8,6,2,5,41,0,0,0
2022-05-30,26,0,4,6,6,4,2,4,26,0,0,0
2022-05-31,28,0,7,7,7,3,2,2,28,0,0,0
2022-06-01,38,0,15,7,8,3,3,2,38,0,0,0
2022-06-02,43,0,9,12,7,8,3,4,43,0,0,0
2022-06-03,31,0,7,8,7,5,1,3,31,0,0,0
2022-06-04,41,0,5,7,9,11,0,9,41,0,0,0
2022-06-05,51,0,13,5,11,12,2,8,51,0,0,0
2022-06-06,35,0,8,4,7,7,1,8,35,0,0,0
2022-06-07,22,0,4,1,8,4,0,5,22,0,0,0
2022-06-08,40,0,12,5,13,5,1,4,40,0,0,0
2022-06-09,49,0,12,6,20,5,2,4,49,0,0,0
2022-06-10,41,0,12,7,11,8,1,2,41,0,0,0
2022-06-11,46,0,14,6,11,9,1,5,46,0,0,0
2022-06-12,54,0,15,4,14,9,8,4,53,1,0,0
2022-06-13,25,0,7,3,10,4,1,0,25,0,0,0
2022-06-14,54,0,15,10,15,9,3,2,54,0,0,0
2022-06-15,62,0,17,13,15,12,1,4,62,0,0,0
2022-06-16,63,0,21,8,20,10,1,3,62,1,0,0
2022-06-17,40,0,12,6,14,6,1,1,40,0,0,0
2022-06-18,38,0,8,5,11,10,2,2,38,0,0,0
2022-06-19,28,0,4,7,7,7,1,2,28,0,0,0
2022-06-20,18,0,6,2,3,5,0,2,18,0,0,0
2022-06-21,29,0,10,6,4,6,1,2,29,0,0,0
2022-06-22,29,0,10,5,4,8,1,1,29,0,0,0
2022-06-23,39,0,13,6,11,7,1,1,39,0,0,0
2022-06-24,40,0,15,5,10,7,0,3,40,0,0,0
2022-06-25,48,0,16,8,12,6,3,3,48,0,0,0
2022-06-26,48,0,17,8,12,6,2,3,48,0,0,0
2022-06-27,31,0,7,6,9,3,1,5,31,0,0,0
2022-06-28,35,0,10,9,9,2,2,3,35,0,0,0
2022-06-29,52,0,21,10,11,6,2,2,51,1,0,0
2022-06-30,48,0,22,11,8,4,1,2,47,1,0,0
2022-07-01,29,0,9,10,4,4,1,1,28,1,0,0
2022-07-02,32,0,5,9,5,5,2,6,32,0,0,0
2022-07-03,42,0,9,11,9,6,1,6,42,0,0,0
2022-07-04,23,0,5,9,4,1,0,4,23,0,0,0
2022-07-05,27,0,7,8,6,1,1,4,26,1,0,0
2022-07-06,31,0,8,12,6,2,2,1,31,0,0,0
2022-07-07,31,0,6,13,6,4,1,1,31,0,0,0
2022-07-08,18,0,7,5,0,3,0,3,18,0,0,0
2022-07-09,32,0,9,7,4,6,2,4,32,0,0,0
2022-07-10,39,0,14,7,7,6,1,4,39,0,0,0
2022-07-11,24,0,7,5,2,4,0,6,24,0,0,0
2022-07-12,31,0,11,5,5,5,0,5,31,0,0,0
2022-07-13,31,0,7,7,4,9,0,4,25,6,0,0
2022-07-14,28,0,8,6,3,7,0,4,28,0,0,0
2022-07-15,35,0,8,8,7,8,0,4,35,0,0,0
2022-07-16,40,0,9,11,8,9,0,3,40,0,0,0
2022-07-17,52,0,15,12,15,9,0,1,52,0,0,0
2022-07-18,31,0,11,8,7,5,0,0,31,0,0,0
2022-07-19,28,0,9,10,4,5,0,0,28,0,0,0
2022-07-20,47,0,19,11,9,6,0,2,47,0,0,0
2022-07-21,43,0,13,13,6,8,1,2,43,0,0,0
2022-07-22,33,0,9,11,6,6,1,0,32,1,0,0
2022-07-23,31,0,8,10,5,6,0,2,31,0,0,0
2022-07-24,39,0,14,10,6,6,0,3,39,0,0,0
2022-07-25,30,0,11,7,6,4,0,2,30,0,0,0
2022-07-26,22,0,7,6,3,5,0,1,21,1,0,0
2022-07-27,25,0,8,6,4,4,0,3,25,0,0,0
2022-07-28,21,0,8,6,2,3,0,2,21,0,0,0
2022-07-29,22,0,6,7,2,4,1,2,22,0,0,0
2022-07-30,28,0,9,8,4,6,0,1,27,1,0,0
2022-07-31,25,0,8,8,4,4,0,1,25,0,0,0
2022-08-01,16,0,6,5,3,2,0,0,16,0,0,0
2022-08-02,14,0,6,4,2,2,0,0,14,0,0,0
2022-08-03,21,0,9,4,4,3,1,0,21,0,0,0
2022-08-04,23,0,10,4,4,3,1,1,23,0,0,0
2022-08-05,16,0,2,4,6,3,0,1,16,0,0,0
2022-08-06,17,0,3,4,7,2,0,1,17,0,0,0
2022-08-07,18,0,5,4,7,1,1,0,18,0,0,0
2022-08-08,18,0,4,4,7,3,0,0,18,0,0,0
2022-08-09,27,0,7,5,8,4,3,0,27,0,0,0
2022-08-10,36,0,10,7,10,4,5,0,36,0,0,0
2022-08-11,35,0,9,8,13,2,3,0,35,0,0,0
2022-08-12,32,0,8,10,12,2,0,0,32,0,0,0
2022-08-13,31,0,9,10,9,1,0,2,31,0,0,0
2022-08-14,35,0,13,10,9,0,0,3,35,0,0,0
2022-08-15,33,0,10,10,10,0,0,3,33,0,0,0
2022-08-16,32,0,11,10,9,1,0,1,31,1,0,0
2022-08-17,30,0,11,10,6,2,0,1,30,0,0,0
2022-08-18,32,0,14,10,5,2,0,1,32,0,0,0
2022-08-19,27,0,9,10,5,2,0,1,27,0,0,0
2022-08-20,30,0,8,13,2,3,1,3,30,0,0,0
