date,turnover,discount,booking_fees,lead_time_hours
2021-06-01,259.1,0.0,0.0,184.39277777777758
2021-06-02,200.7,0.0,0.0,89.46899999999961
2021-06-03,491.9,0.0,0.0,290.26613425925876
2021-06-04,625.2,9.2,0.0,108.73290123456766
2021-06-05,253.9,4.6,0.0,65.265972222222
2021-06-06,162.5,0.0,0.0,257.1464814814813
2021-06-07,344.3,0.0,0.0,156.31174999999968
2021-06-08,656.1,0.0,0.0,173.0862581699344
2021-06-09,298.5,0.0,0.0,108.05462962962935
2021-06-10,322.4,0.0,0.0,187.20371527777752
2021-06-11,1091.4,13.799999999999999,0.0,109.9353065134097
2021-06-12,265.7,9.16,0.0,224.28798611111083
2021-06-13,226.9,0.0,0.0,66.86186507936472
2021-06-14,435.3,0.0,0.0,109.62812499999967
2021-06-15,477.2,0.0,0.0,332.00967171717207
2021-06-16,521.9,0.0,0.0,95.01852941176448
2021-06-17,532.0,0.0,0.0,149.44987179487154
2021-06-18,1180.2,13.799999999999999,0.0,96.74072916666624
2021-06-19,576.4,13.759999999999998,0.0,367.40677469135755
2021-06-20,274.0,0.0,0.0,219.11434027777725
2021-06-21,307.7,0.0,0.0,134.12149305555513
2021-06-22,214.70000000000002,0.0,0.0,220.71087962962932
2021-06-23,395.7,0.0,0.0,113.99505050505019
2021-06-24,856.1,0.0,0.0,162.5272514619881
2021-06-25,1137.1,45.25,0.0,191.32449699699674
2021-06-26,475.8,0.0,0.0,331.26483333333306
2021-06-27,559.1,0.0,0.0,101.99699074074043
2021-06-28,528.8,71.91,0.0,201.3608333333331
2021-06-29,202.8,34.74,0.0,44.93472222222187
2021-06-30,600.6,54.269999999999996,0.0,79.32174603174572
2021-07-01,649.2,8.7,8.0,244.09091049382727
2021-07-02,1030.2,20.66,28.0,183.49388888888853
2021-07-03,471.4,13.829999999999998,20.0,202.79890740740714
2021-07-04,565.3,40.85,28.0,130.7021111111108
2021-07-05,781.1,21.4,40.0,356.2127638888887
2021-07-06,487.0,0.0,24.0,191.83325396825373
2021-07-07,491.2,0.0,32.0,193.66764957264948
