date,turnover,discount,booking_fees,lead_time_hours
2021-06-01,537.5,161.25,15.0,126.93376543209845
2021-06-02,466.8,140.04,9.0,142.4012222222219
2021-06-03,692.7,207.81,6.0,76.61769097222194
2021-06-04,1710.3,513.09,15.0,157.3957317073167
2021-06-05,686.1,205.83,6.0,257.3720987654316
2021-06-06,123.30000000000001,36.99,3.0,212.61916666666642
2021-06-07,639.5,191.85,12.0,174.14128968253928
2021-06-08,685.6,205.68,6.0,159.14128472222183
2021-06-09,989.6,296.88,18.0,84.64382850241522
2021-06-10,1251.0,375.3,6.0,136.78924999999978
2021-06-11,1674.4,502.32,33.0,137.5189254385962
2021-06-12,903.8,271.14,9.0,175.32445512820473
2021-06-13,331.3,99.39,3.0,143.5263095238093
2021-06-14,1162.8,348.84,6.0,105.08336419753061
2021-06-15,603.0,180.9,9.0,87.68351851851808
2021-06-16,907.0,272.1,12.0,116.54103801169556
2021-06-17,1364.1,410.73,30.0,363.8500205761313
2021-06-18,1959.8,587.94,18.0,162.83727160493802
2021-06-19,627.4,188.22,6.0,80.04822751322725
2021-06-20,501.7,150.51,18.0,178.3785119047614
2021-06-21,1363.7,409.11,27.0,141.81504789272
2021-06-22,943.9,283.17,12.0,239.06261111111098
2021-06-23,1465.8,439.74,18.0,131.98416666666637
2021-06-24,1406.5,421.95,15.0,148.89787356321824
2021-06-25,1575.3,457.8,18.0,210.3902260981909
2021-06-26,555.6,165.12,18.0,220.71850529100539
2021-06-27,381.5,114.45,3.0,260.63170138888876
2021-06-28,1243.5,359.76,15.0,206.75518162393138
2021-06-29,530.9,159.27,0.0,424.52286324786377
2021-06-30,214.2,51.96,6.0,254.4641666666666
2021-07-01,1120.4,338.17,0.0,135.84599747474724
2021-07-02,1769.4,530.82,0.0,180.52640180878524
2021-07-03,858.9,257.67,0.0,223.43845555555535
2021-07-04,482.09999999999997,144.63,0.0,289.1942676767678
2021-07-05,1316.8,395.04,0.0,93.5730439814812
2021-07-06,1266.3999999999999,379.92,0.0,120.52636200716819
2021-07-07,595.0,178.5,0.0,65.97223958333294
2021-07-08,891.4,267.42,0.0,59.5583611111108
2021-07-09,1369.3,410.79,0.0,310.6808838383839
2021-07-10,1432.2,429.66,0.0,294.3038425925921
2021-07-11,806.6,241.98,0.0,131.97589506172804
2021-07-12,757.9,227.37,0.0,78.59322751322728
2021-07-13,1165.2,349.56,0.0,149.142083333333
2021-07-14,732.2,219.66,0.0,182.142702020202
2021-07-15,727.3,234.19,0.0,47.235251322750905
2021-07-16,1411.3999999999999,423.42,0.0,183.55362903225776
2021-07-17,794.5,238.35000000000002,0.0,193.68128654970704
2021-07-18,450.4,135.12,0.0,149.46118686868655
2021-07-19,1311.3999999999999,393.42,0.0,203.32662222222214
2021-07-20,1452.6,435.78,0.0,134.73260185185163
2021-07-21,1288.5,386.55,0.0,129.02333333333308
2021-07-22,660.6,198.18,0.0,156.4619965277775
2021-07-23,1150.6,345.18,0.0,233.46349206349163
2021-07-24,892.6999999999999,272.69,0.0,410.2323888888885
2021-07-25,720.5,216.15,0.0,186.61090277777717
2021-07-26,1178.8,353.64,0.0,368.29023809523807
2021-07-27,1836.3,550.89,0.0,183.84594444444414
2021-07-28,503.2,150.96,0.0,139.39169191919154
2021-07-29,645.8,193.74,0.0,90.14698148148106
2021-07-30,1966.0,565.8000000000001,3.0,226.96911805555493
2021-07-31,914.0,255.33,12.0,125.25002849002824
2021-08-01,1077.2,304.5,6.0,226.5737083333333
2021-08-02,1610.5,483.15,0.0,181.85999999999956
2021-08-03,933.0,278.31,3.0,206.87730392156834
2021-08-04,896.4,259.2,3.0,111.84253267973817
2021-08-05,912.0,273.6,0.0,278.3929093567251
2021-08-06,941.0,280.71,3.0,157.72173868312746
2021-08-07,1366.8,388.44,6.0,140.65870370370357
2021-08-08,1200.4,304.2,12.0,185.27381642512057
2021-08-09,976.0,268.2,3.0,316.61789215686247
2021-08-10,1696.7,460.41,6.0,158.0426570048306
2021-08-11,651.9,168.21,9.0,120.7118434343432
2021-08-12,736.4,238.32,3.0,134.32012962962926
2021-08-13,1137.7,296.28000000000003,6.0,278.86648504273467
2021-08-14,721.4,216.42000000000002,0.0,169.70919191919162
2021-08-15,1738.8,516.35,18.0,51.32872507122465
2021-08-16,1570.1,468.48,6.0,180.17014880952337
2021-08-17,1147.5,321.24,6.0,83.25001388888856
2021-08-18,589.3,138.72,12.0,120.04437037037026
2021-08-19,1068.0,336.8,0.0,54.05477272727232
2021-08-20,1565.2,424.05,6.0,100.90046825396789
2021-08-21,314.1,84.21000000000001,3.0,125.96265432098744
2021-08-22,927.0,237.24,6.0,250.04759803921533
2021-08-23,749.3,224.79,0.0,134.04123456790094
2021-08-24,1756.8999999999999,498.72,6.0,146.50599074074026
2021-08-25,922.1999999999999,276.66,0.0,236.1060052910049
2021-08-26,1021.4,296.7,3.0,299.0453888888886
2021-08-27,1301.5,347.01,9.0,165.35894965277754
2021-08-28,1041.2,291.90000000000003,18.0,60.959385964911895
2021-08-29,760.9,197.52,6.0,157.33171874999982
2021-08-30,943.9,289.65,0.0,149.22156084656066
2021-08-31,771.8,206.94,3.0,120.83083333333299
2021-09-01,665.4,199.62,0.0,81.60265624999963
2021-09-02,842.4,208.68,9.0,102.44421568627418
2021-09-03,1458.8,424.35,3.0,116.49944444444402
2021-09-04,1067.6,298.77,3.0,58.33479468599
2021-09-05,879.0,246.84,3.0,146.94879629629608
2021-09-06,2016.8,513.99,18.0,118.2971621621618
2021-09-07,932.3,279.69,0.0,117.87799019607806
2021-09-08,939.9,252.81,9.0,123.74761316872403
2021-09-09,1183.7,326.96999999999997,9.0,52.52900462962916
2021-09-10,2281.4,632.67,12.0,127.66687363834394
2021-09-11,868.0,250.68,3.0,100.63797008546977
2021-09-12,637.4,191.22,0.0,154.3947916666665
2021-09-13,1709.6,483.72,9.0,125.46501736111088
2021-09-14,1718.9,411.33,21.0,126.74894607843116
2021-09-15,1250.8999999999999,318.54,12.0,90.74312908496702
2021-09-16,1045.2,294.12,6.0,87.88511752136722
2021-09-17,2406.7,685.89,12.0,93.81523879142271
2021-09-18,1478.8999999999999,401.40000000000003,12.0,142.0017152777775
2021-09-19,991.8,293.31,3.0,166.5342592592589
2021-09-20,1915.8999999999999,544.83,12.0,117.37156504064991
2021-09-21,2063.8,547.53,12.0,181.44838888888856
2021-09-22,1305.2,331.26,12.0,159.1850793650789
2021-09-23,1013.1,265.77,9.0,105.33582375478899
2021-09-24,1882.1,527.25,9.0,151.17405193236687
2021-09-25,697.0,209.10000000000002,0.0,130.63125730994102
2021-09-26,803.3,243.15,0.0,111.69392361111086
2021-09-27,1716.2,465.27,12.0,170.2666291291288
2021-09-28,1355.7,377.55,9.0,114.08685185185163
2021-09-29,1581.1,417.59999999999997,12.0,120.84961419753053
2021-09-30,949.3,268.92,6.0,132.45961111111092
2021-10-01,2227.6,519.69,24.0,140.38133123689698
2021-10-02,535.2,101.61000000000001,6.0,79.68165032679711
2021-10-03,871.0,120.21000000000001,9.0,197.81051587301576
2021-10-04,1086.1,158.76,18.0,158.59544871794844
2021-10-05,913.1999999999999,81.33,3.0,260.4337573099413
2021-10-06,782.8,61.5,18.0,156.2799206349204
2021-10-07,1459.3,167.82,9.0,136.21233333333302
2021-10-08,2104.4,128.43,15.0,153.52669287211717
2021-10-09,597.7,34.89,9.0,134.0126587301583
2021-10-10,233.3,0.0,3.0,104.6396527777775
2021-10-11,1304.1,160.07999999999998,24.0,306.4553292181069
2021-10-12,1431.3,45.03,3.0,144.2493749999999
2021-10-13,1221.2,50.58,15.0,190.10326666666649
2021-10-14,1003.6999999999999,19.44,6.0,100.18540509259218
2021-10-15,1964.4,63.629999999999995,9.0,121.54109444444406
2021-10-16,667.3,21.51,6.0,93.13527777777753
2021-10-17,664.7,6.12,15.0,90.73099206349161
2021-10-18,1009.1,44.04,9.0,128.60274154589334
2021-10-19,1090.0,13.29,12.0,133.06942307692285
2021-10-20,772.3,37.89,9.0,136.79489197530827
2021-10-21,932.3,98.58,12.0,219.55402777777746
2021-10-22,1978.1,115.37,24.0,165.7622117400416
2021-10-23,648.9,14.37,12.0,145.74905555555546
2021-10-24,1193.8,66.03,9.0,125.07585416666632
2021-10-25,1462.4,34.32,21.0,168.4660149572647
2021-10-26,981.9,57.15,9.0,265.77183574879194
2021-10-27,1412.6,72.6,15.0,275.0983847736622
2021-10-28,1133.3,134.49,12.0,625.1621560846567
2021-10-29,2625.6,145.73,6.0,247.41886710239626
2021-10-30,1949.3,28.74,12.0,141.83933673469366
2021-10-31,1024.7,65.46000000000001,12.0,320.89589947089945
2021-11-01,684.8,73.80000000000001,6.0,772.1359567901242
2021-11-02,1556.7,20.43,12.0,206.13246913580218
2021-11-03,1451.9,44.43,15.0,296.0351337448559
2021-11-04,518.3,0.0,15.0,110.52669753086386
2021-11-05,1140.6,13.8,21.0,135.001994301994
2021-11-06,403.6,10.8,9.0,193.1398888888886
2021-11-07,607.2,0.0,6.0,186.28673611111083
2021-11-08,1072.1,12.72,21.0,156.5027380952379
2021-11-09,1034.8,0.0,9.0,86.71147727272691
2021-11-10,1829.7,49.2,9.0,181.58024801587246
2021-11-11,1372.4,24.0,9.0,177.19186507936467
2021-11-12,532.8,18.9,3.0,119.9523148148144
2021-11-13,449.4,11.67,6.0,100.02932539682536
2021-11-14,177.1,0.0,0.0,128.785555555555
2021-11-15,1796.7,126.75,18.0,783.799968253968
2021-11-16,1077.1,0.0,18.0,139.35553418803391
2021-11-17,1154.0,0.0,9.0,98.5254666666664
2021-11-18,1240.8,0.0,18.0,97.68740497075991
2021-11-19,1213.8,55.17,12.0,175.44193713450264
2021-11-20,859.7,0.0,12.0,107.5452777777777
2021-11-21,874.2,20.43,9.0,191.4131388888888
2021-11-22,1386.6,3.0,12.0,150.79986625514377
2021-11-23,1184.9,16.29,15.0,144.06400383141732
2021-11-24,1198.5,0.0,12.0,194.72282921810668
2021-11-25,1555.8,0.0,12.0,110.63594444444418
2021-11-26,1991.7,46.26,15.0,201.1915598290595
2021-11-27,972.3,5.4,12.0,87.95462643678135
2021-11-28,429.1,0.0,0.0,690.690659722221
2021-11-29,1513.8999999999999,0.0,21.0,226.77445261437882
2021-11-30,1145.2,0.0,9.0,155.29672979797954
2021-12-01,1097.6,45.03,12.0,216.24644032921802
2021-12-02,990.2,24.0,12.0,166.29813333333317
2021-12-03,1473.3,13.8,18.0,101.0211473429948
2021-12-04,831.5,21.6,9.0,429.45303497942393
2021-12-05,560.4,5.98,9.0,204.827546296296
2021-12-06,1228.2,13.29,18.0,197.52962365591347
2021-12-07,1354.8,34.32,12.0,349.92415637860057
2021-12-08,1153.2,0.0,3.0,130.21624999999975
2021-12-09,1345.6,0.0,12.0,146.6742274305552
2021-12-10,1454.2,0.0,15.0,197.55666035353514
2021-12-11,813.7,0.0,12.0,180.18866666666628
2021-12-12,753.2,0.0,9.0,287.64240079365055
2021-12-13,753.8,0.0,12.0,243.26053240740734
2021-12-14,1174.3,0.0,12.0,194.65040740740702
2021-12-15,638.5999999999999,0.0,3.0,171.19875730994136
2021-12-16,767.7,0.0,12.0,304.0429411764708
2021-12-17,1211.2,0.0,15.0,197.07639660493808
2021-12-18,680.6,0.0,9.0,331.5288888888889
2021-12-19,911.0,0.0,9.0,411.74559829059876
2021-12-20,1099.9,0.0,6.0,277.6618194444441
2021-12-21,637.6,0.0,6.0,186.13418981481468
2021-12-22,1263.9,0.0,9.0,252.14393719806736
2021-12-23,1505.0,0.0,9.0,425.54925925925914
2021-12-24,1643.9,0.0,12.0,176.51247126436746
2021-12-25,1275.7,0.0,0.0,127.81308641975275
2021-12-26,577.7,0.0,3.0,200.713271604938
2021-12-27,522.7,0.0,0.0,256.24409090909046
2021-12-28,610.3,0.0,24.0,113.57944444444425
2021-12-29,671.8,0.0,6.0,121.9451262626259
2021-12-30,526.0,0.0,15.0,173.786604938271
2021-12-31,497.9,0.0,0.0,103.46400462962934
2022-01-01,120.4,0.0,0.0,93.59305555555525
2022-01-02,264.1,2.98,0.0,121.50453703703634
2022-01-03,667.7,0.0,12.0,145.61421874999974
2022-01-04,248.0,0.0,6.0,53.992936507936285
2022-01-05,535.3,0.0,18.0,142.98816666666647
2022-01-06,515.2,0.0,18.0,123.43268518518484
2022-01-07,796.8,0.0,6.0,100.77204629629597
2022-01-08,765.6,0.0,18.0,85.59201851851826
2022-01-09,367.6,0.0,6.0,267.4266666666672
2022-01-10,807.2,0.0,9.0,101.32121794871763
2022-01-11,286.8,0.0,6.0,89.22480158730114
2022-01-12,268.8,0.0,12.0,64.32708333333284
2022-01-13,363.8,0.0,18.0,120.272583333333
2022-01-14,895.2,17.2,24.0,180.75041152263336
2022-01-15,389.2,0.0,0.0,286.1356565656569
2022-01-16,500.3,0.0,12.0,148.8725833333329
2022-01-17,804.9,6.0,18.0,206.8516049382715
2022-01-18,306.90000000000003,0.0,15.0,164.803935185185
2022-01-19,187.2,0.0,0.0,71.56527777777745
2022-01-20,702.6,6.0,24.0,65.25354166666625
2022-01-21,1089.5,5.6,6.0,134.10435185185156
2022-01-22,427.6,0.0,12.0,204.92359259259246
2022-01-23,472.4,0.0,6.0,126.50795138888861
2022-01-24,289.7,0.0,12.0,104.78642857142843
2022-01-25,553.8,0.0,18.0,259.4813095238091
2022-01-26,551.6,0.0,24.0,151.31895299145276
2022-01-27,504.0,0.0,9.0,203.24087962962912
2022-01-28,940.4,17.2,36.0,154.31677419354793
2022-01-29,631.8,3.0,6.0,142.65496913580216
2022-01-30,587.0,0.0,6.0,350.1714999999993
2022-01-31,878.4,0.0,24.0,100.86482026143764
2022-02-01,332.4,0.0,12.0,184.98025252525227
2022-02-02,524.4,6.0,12.0,137.08544444444428
2022-02-03,616.9,0.0,24.0,128.33964052287553
2022-02-04,1208.8,12.0,24.0,98.95233585858551
2022-02-05,1077.5,5.6,24.0,130.77386752136726
2022-02-06,1060.1,0.0,12.0,128.6558333333331
2022-02-07,1550.2,0.0,18.0,91.55446969696953
2022-02-08,1337.4,0.0,18.0,73.47016414141378
2022-02-09,932.1,0.0,12.0,71.3281481481478
2022-02-10,1000.9,0.0,6.0,187.00248366013045
2022-02-11,1069.6,5.6,12.0,95.30743055555521
2022-02-12,1071.3,0.0,12.0,140.60293803418793
2022-02-13,754.0,0.0,6.0,206.90929487179454
2022-02-14,1584.6,0.0,6.0,113.6555654761901
2022-02-15,799.4,0.0,27.0,184.01172839506137
2022-02-16,887.3000000000001,0.0,6.0,115.51659259259227
2022-02-17,409.6,0.0,6.0,59.24745370370325
2022-02-18,790.5,5.6,24.0,161.5496388888887
2022-02-19,367.7,0.0,18.0,82.52850427350391
