date,turnover,discount,booking_fees,lead_time_hours
2021-06-01,209.7,0.0,0.0,65.85730158730114
2021-06-02,113.1,0.0,0.0,88.55105555555521
2021-06-03,129.6,0.0,0.0,112.79289682539658
2021-06-04,194.6,14.0,0.0,47.71851851851816
2021-06-05,186.4,4.32,0.0,173.49430555555534
2021-06-06,212.7,0.0,0.0,136.04009259259234
2021-06-07,393.2,0.0,0.0,99.5970555555553
2021-06-08,182.3,0.0,0.0,88.23055555555533
2021-06-09,380.5,0.0,0.0,63.404900793650356
2021-06-10,248.9,0.0,0.0,166.40032407407375
2021-06-11,495.9,7.0,0.0,141.35146464646436
2021-06-12,119.6,5.74,0.0,76.6592777777774
2021-06-13,206.8,0.0,0.0,174.09833333333324
2021-06-14,347.79999999999995,0.0,0.0,76.63725308641934
2021-06-15,464.0,0.0,0.0,89.73144444444414
2021-06-16,279.6,0.0,0.0,84.85882716049345
2021-06-17,136.1,0.0,0.0,162.05097222222224
2021-06-18,215.6,0.0,0.0,58.309416666666394
2021-06-19,242.9,0.0,0.0,591.1047222222214
2021-06-20,35.8,0.0,0.0,21.627222222222
2021-06-21,692.6,0.0,0.0,170.43374999999972
2021-06-22,730.2,0.0,0.0,111.99879166666639
2021-06-23,256.5,0.0,0.0,89.12789682539643
2021-06-24,305.6,0.0,0.0,119.52822916666643
2021-06-25,399.2,0.0,0.0,124.81234848484819
2021-06-26,335.2,0.0,0.0,243.8549691358021
2021-06-27,114.5,0.0,0.0,103.55435185185168
2021-06-28,566.0,0.0,0.0,135.94970588235293
2021-06-29,463.9,40.74,0.0,228.28965277777775
2021-06-30,343.5,16.450000000000003,0.0,180.24578282828273
2021-07-01,26.6,0.0,0.0,260.98194444444425
2021-07-02,645.8,114.79,0.0,50.60307407407374
2021-07-03,207.2,37.120000000000005,0.0,93.47781746031728
2021-07-04,139.9,38.519999999999996,0.0,125.639074074074
2021-07-05,544.1,53.02,0.0,177.8879074074071
2021-07-06,383.8,38.760000000000005,0.0,164.52576388888858
2021-07-07,395.5,72.62,0.0,128.05659259259235
2021-07-08,236.1,31.48,0.0,239.03793650793642
2021-07-09,560.0,94.38,0.0,91.17990740740709
2021-07-10,158.2,40.25,0.0,65.4391666666665
2021-07-11,177.2,35.44,0.0,30.965648148147665
2021-07-12,290.2,63.04,0.0,108.38941358024677
2021-07-13,404.2,63.58,0.0,136.04339506172812
2021-07-14,254.39999999999998,70.58,0.0,193.09782407407383
2021-07-15,434.0,54.199999999999996,0.0,328.42458333333286
2021-07-16,87.9,24.58,0.0,74.9204166666665
2021-07-17,388.7,31.06,0.0,161.31575396825357
2021-07-18,121.6,24.32,0.0,58.05870370370334
2021-07-19,507.5,103.6,0.0,238.1444444444444
2021-07-20,402.7,80.54,0.0,243.36451388888858
2021-07-21,365.2,92.74000000000001,0.0,119.06194444444425
2021-07-22,550.0,110.0,0.0,83.38042735042708
2021-07-23,269.6,53.92,0.0,82.4785648148145
2021-07-24,120.1,19.7,0.0,373.95125
2021-07-25,216.1,43.22,0.0,80.27111111111084
2021-07-26,274.0,54.8,0.0,105.52960317460285
2021-07-27,407.0,81.4,0.0,218.4741944444445
2021-07-28,158.6,31.72,0.0,55.081611111110796
2021-07-29,207.7,41.54,0.0,133.237083333333
2021-07-30,168.3,39.4,0.0,87.6560555555554
2021-07-31,519.4,99.56,0.0,315.5458950617283
2021-08-01,244.2,48.84,0.0,139.06687499999975
2021-08-02,535.4,107.08,0.0,468.46997685185187
2021-08-03,251.7,50.34,0.0,72.97447916666626
2021-08-04,234.6,27.22,0.0,452.37708333333217
2021-08-05,206.4,41.28,0.0,37.78527777777733
2021-08-06,313.9,62.78,0.0,114.26499999999949
2021-08-07,100.8,20.16,0.0,37.105416666665995
2021-08-08,114.5,22.9,0.0,250.84990740740702
2021-08-09,558.0,111.6,0.0,242.74936111111091
2021-08-10,265.8,53.16,0.0,168.55272222222203
2021-08-11,339.4,65.86,0.0,344.6285555555553
2021-08-12,244.2,48.84,0.0,207.05338888888878
2021-08-13,278.9,55.78,0.0,73.48657407407383
2021-08-14,100.8,20.16,0.0,65.755
2021-08-15,222.7,44.54,0.0,166.792731481481
2021-08-16,339.7,67.94,0.0,88.63555555555511
2021-08-17,408.5,81.7,0.0,126.408111111111
2021-08-18,122.39999999999999,24.48,0.0,20.848148148148
2021-08-19,266.5,53.3,0.0,359.936111111111
2021-08-20,377.2,75.44,0.0,209.4305555555553
