date,standard,premium,6H à 9H,15H à 18H,9H à 12H,12H à 15H,0H à 6H,18H à 24H,+24h,06:00 24:00,00:30 06:00,00:00 00:30
2022-04-13,87,16,36,11,16,19,21,0,102,1,0,0
2022-04-14,77,12,33,14,17,13,11,1,86,3,0,0
2022-04-15,66,8,26,16,12,9,11,0,73,1,0,0
2022-04-16,169,9,36,55,28,27,16,16,178,0,0,0
2022-04-17,216,13,62,56,42,30,23,16,229,0,0,0
2022-04-18,200,15,61,49,45,24,21,15,214,1,0,0
2022-04-19,78,9,25,13,24,12,9,4,87,0,0,0
2022-04-20,71,12,26,11,17,10,15,4,82,1,0,0
2022-04-21,85,19,36,19,17,14,15,3,103,1,0,0
2022-04-22,75,16,31,17,17,7,15,4,91,0,0,0
2022-04-23,127,13,31,51,19,16,10,13,140,0,0,0
2022-04-24,130,8,32,51,15,15,12,13,137,1,0,0
2022-04-25,57,4,15,22,10,9,2,3,61,0,0,0
2022-04-26,34,7,17,10,4,6,3,1,40,1,0,0
2022-04-27,42,9,22,7,8,10,3,1,51,0,0,0
2022-04-28,38,7,18,10,7,5,5,0,45,0,0,0
2022-04-29,38,5,10,8,9,8,7,1,43,0,0,0
2022-04-30,104,13,17,37,18,21,13,11,117,0,0,0
2022-05-01,124,13,34,37,21,19,14,12,135,2,0,0
2022-05-02,42,8,12,7,8,12,6,5,50,0,0,0
2022-05-03,31,10,13,11,3,8,2,4,40,1,0,0
2022-05-04,27,7,14,6,3,8,2,1,34,0,0,0
2022-05-05,36,9,14,14,5,9,2,1,44,1,0,0
2022-05-06,44,8,14,14,6,9,7,2,52,0,0,0
2022-05-07,145,20,20,60,25,31,11,18,165,0,0,0
2022-05-08,208,36,69,58,51,28,22,16,242,2,0,0
2022-05-09,66,15,22,19,15,12,9,4,81,0,0,0
2022-05-10,67,15,18,15,11,21,14,3,81,1,0,0
2022-05-11,75,21,27,21,18,21,6,3,95,1,0,0
2022-05-12,102,26,28,38,21,23,12,6,127,1,0,0
2022-05-13,103,21,31,38,17,19,12,7,123,1,0,0
2022-05-14,198,15,42,86,25,31,10,19,211,2,0,0
2022-05-15,222,20,58,84,35,30,16,19,242,0,0,0
2022-05-16,97,13,33,27,25,11,10,4,109,1,0,0
2022-05-17,97,18,29,16,23,26,16,5,113,2,0,0
2022-05-18,92,18,33,21,17,21,13,5,109,1,0,0
2022-05-19,98,23,40,25,26,16,11,3,120,1,0,0
2022-05-20,87,21,33,26,19,22,8,0,105,3,0,0
2022-05-21,160,18,27,83,19,27,11,11,178,0,0,0
2022-05-22,181,20,44,81,25,24,15,12,200,1,0,0
2022-05-23,63,11,19,22,11,9,10,3,74,0,0,0
2022-05-24,46,12,14,14,10,9,11,0,56,2,0,0
2022-05-25,34,8,10,10,10,2,8,2,42,0,0,0
2022-05-26,69,7,14,22,14,9,9,8,76,0,0,0
2022-05-27,115,13,39,28,27,15,11,8,127,1,0,0
2022-05-28,174,21,55,44,44,27,15,10,195,0,0,0
2022-05-29,182,22,67,42,43,26,17,9,203,1,0,0
2022-05-30,76,6,29,18,16,6,8,5,82,0,0,0
2022-05-31,51,6,22,15,6,5,6,3,57,0,0,0
2022-06-01,65,13,26,27,9,9,6,1,76,2,0,0
2022-06-02,78,17,27,36,11,18,2,1,92,3,0,0
2022-06-03,70,12,28,22,13,7,7,5,81,1,0,0
2022-06-04,172,18,39,71,23,22,13,22,189,1,0,0
2022-06-05,225,23,71,70,36,23,26,22,248,0,0,0
2022-06-06,155,18,49,50,25,15,19,15,173,0,0,0
2022-06-07,46,8,15,12,14,5,4,4,54,0,0,0
2022-06-08,70,16,29,15,13,14,13,2,83,3,0,0
2022-06-09,88,14,36,20,15,17,8,6,101,1,0,0
2022-06-10,83,17,30,21,19,13,9,8,98,2,0,0
2022-06-11,182,30,51,76,25,24,15,21,212,0,0,0
2022-06-12,209,27,70,71,33,23,17,22,234,2,0,0
2022-06-13,95,9,24,25,23,13,9,10,104,0,0,0
2022-06-14,80,16,24,19,13,20,16,4,95,1,0,0
2022-06-15,93,15,25,26,13,26,12,6,106,2,0,0
2022-06-16,97,22,33,32,17,23,10,4,117,2,0,0
2022-06-17,81,19,27,27,11,17,13,5,96,4,0,0
2022-06-18,168,17,28,63,23,35,15,21,183,2,0,0
2022-06-19,199,16,53,59,32,33,20,18,214,1,0,0
2022-06-20,96,8,18,26,27,14,12,7,104,0,0,0
2022-06-21,84,10,27,20,15,16,13,3,92,2,0,0
2022-06-22,98,18,34,28,18,21,13,2,112,4,0,0
2022-06-23,131,20,45,37,27,26,11,5,150,1,0,0
2022-06-24,127,23,47,33,27,29,8,6,145,5,0,0
2022-06-25,175,16,44,59,28,37,7,16,189,2,0,0
2022-06-26,189,18,59,55,30,34,13,16,207,0,0,0
2022-06-27,91,13,33,17,17,18,8,11,101,3,0,0
2022-06-28,79,23,32,23,12,20,11,4,100,2,0,0
2022-06-29,86,19,30,24,10,28,11,2,104,1,0,0
2022-06-30,96,11,37,22,10,24,12,2,107,0,0,0
2022-07-01,83,8,27,14,17,21,10,2,90,1,0,0
2022-07-02,125,14,23,52,13,16,13,22,135,4,0,0
2022-07-03,150,18,43,53,19,18,13,22,168,0,0,0
2022-07-04,74,11,21,20,13,15,11,5,85,0,0,0
