date,turnover,discount,booking_fees,lead_time_hours
2021-06-01,131.39999999999998,0.0,0.0,89.54550925925899
2021-06-02,424.7,0.0,0.0,92.59175213675184
2021-06-03,279.0,0.0,0.0,225.68130952380915
2021-06-04,1177.4,22.4,0.0,158.05406504065007
2021-06-05,317.6,3.92,0.0,226.82714814814827
2021-06-06,14.7,0.0,0.0,11.918333333333
2021-06-07,370.9,10.17,0.0,69.06645061728368
2021-06-08,257.3,0.0,0.0,112.81537037037022
2021-06-09,523.9,36.5,0.0,47.57442307692261
2021-06-10,558.6,0.0,0.0,65.50578282828245
2021-06-11,1219.6,5.6,0.0,102.75227642276394
2021-06-12,399.8,20.38,0.0,163.72320512820485
2021-06-13,230.60000000000002,0.0,0.0,504.9039351851848
2021-06-14,339.0,0.0,0.0,101.03624999999963
2021-06-15,195.8,0.0,0.0,134.25493055555538
2021-06-16,101.8,0.0,0.0,76.93499999999968
2021-06-17,74.6,0.0,0.0,78.5426388888885
2021-06-18,1139.5,40.879999999999995,0.0,109.47983465608438
2021-06-19,759.8,11.56,0.0,133.81981481481452
2021-06-20,91.5,0.0,0.0,41.1037499999995
2021-06-21,457.5,0.0,0.0,65.41053240740716
2021-06-22,575.6,0.0,0.0,56.96073529411729
2021-06-23,448.9,0.0,0.0,64.7196527777775
2021-06-24,473.3,0.0,0.0,61.02368518518473
2021-06-25,1281.1,11.2,0.0,209.13810298102956
2021-06-26,620.8,24.0,0.0,235.25088383838357
2021-06-27,182.8,0.0,0.0,162.43787037037
2021-06-28,415.1,5.13,0.0,140.25266666666647
2021-06-29,261.4,35.64,0.0,57.02659090909063
2021-06-30,471.5,48.92999999999999,0.0,187.25192460317444
2021-07-01,412.8,20.44,39.0,162.47341269841243
2021-07-02,1046.5,175.2,19.5,170.28840909090877
2021-07-03,511.0,87.02,6.5,95.91868827160455
2021-07-04,311.70000000000005,62.34,0.0,33.20673611111075
2021-07-05,404.7,56.14,0.0,69.60575757575727
2021-07-06,492.4,88.28,19.5,105.7461695906429
2021-07-07,516.7,105.75,13.0,91.76316666666631
2021-07-08,538.0,77.18,13.0,216.29045634920575
2021-07-09,1163.7,187.29999999999998,26.0,212.11106209150307
2021-07-10,867.0,168.32,19.5,229.7774074074069
2021-07-11,640.4,115.28,0.0,124.94215686274492
2021-07-12,418.9,67.33,26.0,166.3871230158727
2021-07-13,292.9,58.58,6.5,34.96376262626209
2021-07-14,979.5,182.4,13.0,75.14089646464605
2021-07-15,699.3,83.6,19.5,164.91226666666648
2021-07-16,1174.3,228.73,6.5,101.38038580246881
2021-07-17,722.6,66.17999999999999,19.5,425.4979084967317
2021-07-18,342.0,76.86,0.0,165.69895061728369
2021-07-19,557.3,111.46000000000001,13.0,115.75965811965777
2021-07-20,560.9,112.18,26.0,58.37690740740693
2021-07-21,250.8,50.16,6.5,86.1126111111108
2021-07-22,519.4,76.88,0.0,129.8609920634922
2021-07-23,1131.2,218.34,13.0,170.5005972222219
2021-07-24,909.2,167.24,19.5,109.38928418803386
2021-07-25,313.6,62.720000000000006,13.0,103.14309523809514
2021-07-26,304.7,60.94,6.5,234.48524691358
2021-07-27,598.0,119.6,13.0,78.14949999999953
2021-07-28,547.8,109.56,6.5,179.12541666666644
2021-07-29,460.7,92.14,0.0,72.10852564102547
2021-07-30,1022.9,205.07999999999998,13.0,153.45487745098012
2021-07-31,795.6,148.42000000000002,0.0,226.17185763888844
2021-08-01,455.7,91.14,0.0,65.65048611111075
2021-08-02,73.0,14.6,0.0,258.123611111111
2021-08-03,302.2,60.440000000000005,6.5,133.77634920634887
2021-08-04,343.0,68.6,13.0,340.4033333333333
2021-08-05,869.1,205.85999999999999,32.5,205.55302287581682
2021-08-06,1293.4,276.38,45.5,95.72055555555526
2021-08-07,512.8000000000001,86.82,6.5,300.6421153846149
2021-08-08,481.9,93.44,13.0,275.9372727272727
2021-08-09,316.79999999999995,65.03999999999999,6.5,184.96490740740683
2021-08-10,166.3,33.26,0.0,187.86041666666625
2021-08-11,418.5,83.7,13.0,74.02849537037008
2021-08-12,474.1,94.82,6.5,70.47868686868637
2021-08-13,1507.7,263.64,45.5,164.0233190883188
2021-08-14,744.0,148.8,6.5,107.35749999999976
2021-08-15,284.8,56.96,0.0,20.899999999999498
