date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl,hourly rate,WE package,1 week package,1 month package,other package,2 weeks package,turnover,discount,booking_fees,lead_time_hours,standard,premium,6H à 9H,15H à 18H,9H à 12H,12H à 15H,0H à 6H,18H à 24H,+24h,06:00 24:00,00:30 06:00,00:00 00:30,strike,holidays,vacation
2021-07-12,11,0,9,0,5,1,1,4,0,0,290.2,63.04,0.0,108.38941358024675,11,0,1,1,6,2,0,1,11,0,0,0,0,0,1
2021-07-13,14,0,9,0,6,1,3,4,0,0,404.2,63.58,0.0,136.04339506172812,14,0,3,3,5,2,0,1,14,0,0,0,0,0,1
2021-07-14,15,0,4,2,6,0,6,3,0,0,254.4,70.58,0.0,193.09782407407383,15,0,4,4,5,1,0,1,15,0,0,0,0,1,1
2021-07-15,18,2,11,3,7,0,6,5,0,0,434.0,54.2,0.0,328.42458333333286,18,0,4,5,4,2,1,2,18,0,0,0,0,0,1
2021-07-16,18,3,4,0,5,0,6,7,0,0,87.9,24.58,0.0,74.9204166666665,18,0,5,4,5,1,1,2,18,0,0,0,0,0,1
2021-07-17,18,3,7,0,4,1,6,7,0,0,388.7,31.06,0.0,161.31575396825357,18,0,6,5,4,1,1,1,18,0,0,0,0,0,1
2021-07-18,21,3,3,0,6,2,5,8,0,0,121.6,24.32,0.0,58.05870370370334,21,0,7,4,5,2,2,1,21,0,0,0,0,0,1
2021-07-19,17,2,10,0,5,1,4,7,0,0,507.5,103.6,0.0,238.1444444444444,17,0,5,4,4,1,2,1,17,0,0,0,0,0,1
2021-07-20,20,2,12,0,9,0,3,8,0,0,402.7,80.54,0.0,243.36451388888852,20,0,4,6,6,1,3,0,20,0,0,0,0,0,1
2021-07-21,25,2,8,0,13,0,3,9,0,0,365.2,92.74,0.0,119.06194444444424,25,0,6,5,6,4,3,1,24,1,0,0,0,0,1
2021-07-22,24,2,13,0,11,0,2,11,0,0,550.0,110.0,0.0,83.38042735042708,24,0,3,7,7,3,3,1,24,0,0,0,0,0,1
2021-07-23,28,2,6,0,13,0,2,13,0,0,269.6,53.92,0.0,82.4785648148145,28,0,6,6,7,6,2,1,28,0,0,0,0,0,1
2021-07-24,27,2,2,0,10,1,2,14,0,0,120.1,19.7,0.0,373.95125,27,0,8,5,7,5,2,0,27,0,0,0,0,0,1
2021-07-25,23,2,5,1,7,1,1,14,0,0,216.1,43.22,0.0,80.27111111111084,23,0,7,4,6,4,2,0,23,0,0,0,0,0,1
2021-07-26,20,3,7,0,5,0,3,12,0,0,274.0,54.8,0.0,105.52960317460284,20,0,3,5,4,4,2,2,19,1,0,0,0,0,1
2021-07-27,23,3,9,1,8,0,3,12,0,0,407.0,81.4,0.0,218.4741944444445,23,0,5,6,5,2,3,2,23,0,0,0,0,0,1
2021-07-28,26,4,5,0,10,0,4,12,0,0,158.6,31.72,0.0,55.0816111111108,26,0,7,4,9,2,2,2,25,1,0,0,0,0,1
2021-07-29,29,4,6,0,13,0,4,12,0,0,207.7,41.54,0.0,133.237083333333,29,0,8,4,11,2,2,2,29,0,0,0,0,0,1
2021-07-30,24,2,5,0,8,0,4,12,0,0,168.3,39.4,0.0,87.6560555555554,24,0,5,6,8,1,2,2,24,0,0,0,0,0,1
2021-07-31,22,2,9,0,8,0,3,11,0,0,519.4,99.56,0.0,315.5458950617283,22,0,4,6,8,1,1,2,22,0,0,0,0,0,1
2021-08-01,26,2,4,0,11,1,2,12,0,0,244.2,48.84,0.0,139.06687499999975,26,0,7,6,8,2,2,1,26,0,0,0,0,0,1
2021-08-02,22,2,11,1,6,1,4,11,0,0,535.4,107.08,0.0,468.4699768518519,22,0,5,4,8,3,2,0,22,0,0,0,0,0,1
2021-08-03,28,3,7,1,11,1,5,11,0,0,251.7,50.34,0.0,72.97447916666626,28,0,8,6,7,5,2,0,27,1,0,0,0,0,1
2021-08-04,31,4,5,1,14,0,5,12,0,0,234.6,27.22,0.0,452.37708333333217,31,0,10,7,6,5,3,0,30,1,0,0,0,0,1
2021-08-05,30,5,3,0,12,0,5,13,0,0,206.4,41.28,0.0,37.78527777777733,30,0,9,5,7,6,3,0,30,0,0,0,1,0,1
2021-08-06,26,4,8,0,6,0,6,14,0,0,313.9,62.78,0.0,114.26499999999947,26,0,7,4,8,5,2,0,26,0,0,0,0,0,1
2021-08-07,28,3,2,0,4,5,5,14,0,0,100.8,20.16,0.0,37.105416666666,28,0,5,6,8,7,2,0,28,0,0,0,0,0,1
2021-08-08,23,2,3,0,1,5,5,12,0,0,114.5,22.9,0.0,250.84990740740704,23,0,5,5,6,5,2,0,23,0,0,0,0,0,1
2021-08-09,22,2,10,0,4,2,4,12,0,0,558.0,111.6,0.0,242.7493611111109,22,0,6,3,6,4,3,0,22,0,0,0,0,0,1
2021-08-10,26,2,5,0,7,0,6,13,0,0,265.8,53.16,0.0,168.55272222222203,26,0,9,5,4,4,3,1,25,1,0,0,0,0,1
2021-08-11,27,2,10,0,8,0,7,12,0,0,339.4,65.86,0.0,344.6285555555553,27,0,12,4,3,6,1,1,27,0,0,0,0,0,1
2021-08-12,31,2,4,1,13,0,7,11,0,0,244.2,48.84,0.0,207.0533888888888,31,0,12,5,4,7,2,1,31,0,0,0,0,0,1
2021-08-13,30,2,5,1,11,0,9,10,0,0,278.9,55.78,0.0,73.48657407407383,30,0,10,5,6,5,3,1,30,0,0,0,0,0,1
2021-08-14,26,2,2,0,5,1,8,12,0,0,100.8,20.16,0.0,65.755,26,0,5,6,6,5,3,1,26,0,0,0,0,0,1
2021-08-15,24,2,6,0,5,1,7,11,0,0,222.7,44.54,0.0,166.792731481481,24,0,4,5,8,3,3,1,24,0,0,0,0,1,1
2021-08-16,20,2,9,0,5,0,6,9,0,0,339.7,67.94,0.0,88.63555555555511,20,0,7,2,6,3,1,1,20,0,0,0,0,0,1
2021-08-17,20,2,10,0,7,0,5,8,0,0,408.5,81.7,0.0,126.408111111111,20,0,5,4,5,3,2,1,20,0,0,0,0,0,1
2021-08-18,24,2,3,0,13,0,5,6,0,0,122.4,24.48,0.0,20.848148148148,24,0,8,3,7,2,3,1,24,0,0,0,0,0,1
2021-08-19,21,2,5,0,11,0,5,5,0,0,266.5,53.3,0.0,359.936111111111,21,0,5,3,6,3,3,1,21,0,0,0,0,0,1
2021-08-20,17,1,7,0,5,0,5,7,0,0,377.2,75.44,0.0,209.4305555555553,17,0,6,2,4,3,1,1,17,0,0,0,0,0,1
2021-08-21,20,1,4,0,3,2,7,8,0,0,236.3,34.260000000000005,0.0,401.3652777777773,20,0,6,2,5,2,3,2,20,0,0,0,0,0,1
2021-08-22,19,1,5,0,2,3,6,8,0,0,349.8,50.26,0.0,371.570722222223,19,0,5,3,4,3,2,2,19,0,0,0,0,0,1
2021-08-23,19,1,7,2,2,2,7,8,0,0,352.5,50.8,0.0,114.03546296296264,19,0,4,2,6,4,2,1,19,0,0,0,0,0,1
2021-08-24,23,3,6,0,6,1,7,9,0,0,165.1,33.02,0.0,71.46097222222183,23,0,5,3,8,5,2,0,23,0,0,0,0,0,1
2021-08-25,27,3,10,0,12,0,6,9,0,0,343.79999999999995,68.76,0.0,192.9654444444442,27,0,9,3,9,5,1,0,27,0,0,0,0,0,1
2021-08-26,28,3,4,0,13,0,6,9,0,0,185.8,37.16,0.0,18.465833333333,28,0,9,4,9,5,1,0,28,0,0,0,0,0,1
2021-08-27,24,1,5,2,12,0,5,7,0,0,156.9,38.38,0.0,50.18952380952343,24,0,9,3,8,2,1,1,24,0,0,0,0,0,1
2021-08-28,19,3,7,0,9,1,2,7,0,0,207.2,41.44,0.0,252.5774206349208,19,0,3,6,6,2,1,1,19,0,0,0,0,0,1
2021-08-29,21,3,5,0,11,2,2,6,0,0,334.0,12.9,0.0,320.75199999999984,21,0,4,5,9,1,1,1,21,0,0,0,0,0,1
2021-08-30,12,1,12,0,6,1,0,5,0,0,478.1,23.02,0.0,186.7686574074072,12,0,3,0,6,1,1,1,12,0,0,0,0,0,1
2021-08-31,17,1,8,0,13,0,0,4,0,0,281.0,10.7,0.0,263.47315972222225,17,0,4,1,7,3,1,1,17,0,0,0,0,0,1
2021-09-01,18,0,6,0,13,0,0,5,0,0,180.8,0.0,0.0,168.95504629629633,18,0,4,1,5,4,2,2,18,0,0,0,0,0,1
2021-09-02,13,0,6,0,8,0,0,5,0,0,291.7,0.0,0.0,313.260138888888,13,0,2,1,2,4,2,2,13,0,0,0,0,0,0
2021-09-03,16,0,7,0,10,0,0,6,0,0,202.2,0.0,0.0,45.14845238095186,16,0,5,1,2,5,1,2,16,0,0,0,0,0,0
2021-09-04,14,0,7,0,6,3,0,5,0,0,249.4,4.32,0.0,119.72059523809514,14,0,4,2,1,4,1,2,14,0,0,0,0,0,0
2021-09-05,18,0,4,1,10,3,0,5,0,0,150.3,0.0,0.0,206.7421666666664,18,0,5,4,3,4,0,2,18,0,0,0,0,0,0
2021-09-06,14,1,23,1,7,2,0,5,0,0,847.0,0.0,0.0,196.40896990740725,14,0,3,4,2,3,0,2,14,0,0,0,0,0,0
2021-09-07,26,2,11,1,22,0,0,4,0,0,287.3,0.0,0.0,110.08136574074052,26,0,6,6,4,6,2,2,26,0,0,0,0,0,0
2021-09-08,26,0,16,0,22,0,0,4,0,0,473.4,0.0,0.0,55.963645833333,26,0,9,3,4,7,1,2,26,0,0,0,0,0,0
2021-09-09,31,0,13,0,27,0,0,4,0,0,352.5,0.0,0.0,57.47299145299108,31,0,13,4,3,8,1,2,31,0,0,0,0,0,0
2021-09-10,23,0,13,1,19,0,0,4,0,0,496.5,0.0,0.0,116.78728174603144,23,0,6,1,3,7,2,4,23,0,0,0,0,0,0
2021-09-11,24,1,1,0,16,4,0,4,0,0,2.9,0.0,0.0,72.425,24,0,3,4,5,6,2,4,23,1,0,0,0,0,0
2021-09-12,18,1,5,0,10,4,0,4,0,0,284.3,0.0,0.0,28.8983888888884,18,0,2,3,4,4,2,3,18,0,0,0,0,0,0
2021-09-13,10,0,17,2,4,2,0,4,0,0,644.1,0.0,0.0,156.09150584795293,10,0,1,2,2,2,1,2,10,0,0,0,0,0,0
2021-09-14,22,2,13,1,18,0,0,4,0,0,533.6,0.0,0.0,301.8663095238093,22,0,6,3,6,2,2,3,22,0,0,0,0,0,0
2021-09-15,30,2,13,1,26,0,0,4,0,0,351.8,0.0,0.0,133.62275793650758,30,0,8,5,8,4,1,4,30,0,0,0,0,0,0
2021-09-16,28,2,14,1,24,0,0,4,0,0,482.0,0.0,0.0,79.25203703703666,28,0,7,4,6,7,1,3,28,0,0,0,0,0,0
2021-09-17,27,2,23,1,22,0,0,5,0,0,660.8,0.0,0.0,235.8722685185184,27,0,12,5,4,3,1,2,27,0,0,0,0,0,0
2021-09-18,30,0,6,1,15,10,0,5,0,0,179.3,0.0,0.0,276.2173015873009,30,0,8,8,2,9,1,2,30,0,0,0,0,0,0
2021-09-19,30,1,4,0,15,10,0,5,0,0,234.3,0.0,0.0,108.25548611111074,30,0,7,6,5,9,1,2,30,0,0,0,0,0,0
2021-09-20,19,0,17,1,7,6,0,6,0,0,591.5,0.0,0.0,100.780972222222,19,0,3,2,5,6,1,2,19,0,0,0,0,0,0
2021-09-21,21,1,20,1,15,0,0,6,0,0,712.1999999999999,0.0,0.0,216.8906878306876,21,0,6,2,5,4,1,3,20,1,0,0,0,0,0
2021-09-22,33,2,23,0,26,0,0,7,0,0,714.6,0.0,0.0,103.57986714975816,33,0,10,4,6,7,3,3,33,0,0,0,0,0,0
2021-09-23,39,0,16,0,31,0,0,8,0,0,791.7,4.35,0.0,147.5291319444442,39,0,10,6,7,10,3,3,39,0,0,0,0,0,0
2021-09-24,39,0,21,1,30,0,0,9,0,0,641.9,10.5,0.0,231.08233585858588,39,0,14,7,2,9,3,4,39,0,0,0,0,0,0
2021-09-25,41,1,10,0,20,12,0,9,0,0,378.5,4.32,0.0,163.79191666666662,41,0,7,16,2,8,2,6,38,3,0,0,0,0,0
2021-09-26,46,1,4,0,24,13,0,9,0,0,156.2,0.0,0.0,141.46416666666624,46,0,11,16,4,7,3,5,46,0,0,0,0,0,0
2021-09-27,26,1,22,0,10,7,0,9,0,0,723.7,0.0,0.0,150.0598484848482,26,0,6,8,1,5,3,3,26,0,0,0,0,0,0
2021-09-28,32,1,18,1,23,1,0,8,0,0,632.1,0.0,0.0,175.08616959064315,32,0,8,6,5,7,3,3,32,0,0,0,0,0,0
2021-09-29,32,0,18,1,24,0,0,8,0,0,560.1999999999999,0.0,0.0,143.84336257309914,32,0,10,4,3,9,1,5,32,0,0,0,0,0,0
2021-09-30,39,0,15,1,31,0,0,8,0,0,437.4,0.0,0.0,111.77666666666632,39,0,14,7,5,7,1,5,39,0,0,0,0,0,0
2021-10-01,33,0,12,0,25,0,0,8,0,0,425.2,10.74,0.0,410.9633796296294,33,0,13,7,4,3,1,5,33,0,0,0,0,0,0
2021-10-02,25,0,9,0,15,4,0,6,0,0,293.0,0.0,0.0,189.8511419753084,25,0,9,5,4,1,0,6,25,0,0,0,0,0,0
2021-10-03,28,0,4,0,17,5,0,6,0,0,227.2,27.87,0.0,324.15249999999975,28,0,9,7,6,2,0,4,28,0,0,0,0,0,0
2021-10-04,17,0,18,2,10,1,0,6,0,0,692.9,15.0,0.0,168.50266666666647,17,0,6,2,5,1,1,2,17,0,0,0,0,0,0
2021-10-05,26,2,14,1,19,0,0,7,0,0,465.7,0.0,0.0,263.073407407407,26,0,10,1,2,9,1,3,26,0,0,0,0,0,0
2021-10-06,29,3,17,1,22,0,0,7,0,0,586.1,10.74,0.0,141.89853395061698,29,0,15,2,3,6,1,2,29,0,0,0,0,0,0
2021-10-07,36,4,16,2,29,0,0,7,0,0,442.3,0.0,0.0,244.86521604938235,36,0,13,5,6,10,1,1,35,1,0,0,0,0,0
2021-10-08,27,6,14,2,21,0,0,6,0,0,411.5,0.0,0.0,71.12802083333307,27,0,10,7,2,6,1,1,26,1,0,0,0,0,0
2021-10-09,24,3,10,0,14,4,0,6,0,0,323.2,0.0,0.0,60.559583333333,24,0,9,6,3,3,1,2,23,1,0,0,0,0,0
2021-10-10,26,3,5,0,15,4,0,7,0,0,221.6,0.0,0.0,150.8506666666666,26,0,9,6,5,3,1,2,26,0,0,0,0,0,0
2021-10-11,21,3,17,0,12,3,0,6,0,0,692.6,6.48,0.0,166.2461437908494,21,0,7,4,3,4,1,2,21,0,0,0,0,0,0
2021-10-12,26,2,15,1,19,0,0,7,0,0,421.0,0.0,0.0,156.9811979166663,26,0,9,3,5,7,1,1,26,0,0,0,0,0,0
2021-10-13,29,3,20,0,22,0,0,7,0,0,697.8,0.0,0.0,110.47445833333325,29,0,8,5,5,7,2,2,28,1,0,0,0,0,0
2021-10-14,38,3,11,0,30,0,0,8,0,0,443.5,0.0,0.0,94.96055555555536,38,0,15,3,5,11,2,2,38,0,0,0,0,0,0
2021-10-15,27,3,17,0,19,0,0,8,0,0,568.3,22.61,0.0,100.09415032679712,27,0,7,4,4,9,1,2,27,0,0,0,0,0,0
2021-10-16,32,0,13,1,19,6,0,7,0,0,437.0,10.74,0.0,104.105337301587,32,0,10,6,5,7,1,3,31,1,0,0,0,0,0
2021-10-17,39,1,3,0,26,6,0,7,0,0,86.1,0.0,0.0,72.44407407407401,39,0,12,6,10,7,1,3,39,0,0,0,0,0,0
2021-10-18,23,1,24,2,15,1,0,7,0,0,1026.1,0.0,0.0,132.95481837606815,23,0,8,2,8,2,1,2,22,1,0,0,0,0,0
2021-10-19,29,2,21,0,19,0,0,10,0,0,650.0,0.0,0.0,83.325489417989,29,0,7,2,6,8,2,4,29,0,0,0,0,0,0
2021-10-20,42,2,27,1,32,0,0,10,0,0,767.0,0.0,0.0,159.31637896825373,42,0,16,4,5,11,2,4,41,1,0,0,0,0,0
2021-10-21,50,2,16,2,38,0,2,10,0,0,396.1,0.0,0.0,157.3836574074071,50,0,19,9,4,11,3,4,50,0,0,0,0,0,0
2021-10-22,32,1,15,3,21,0,2,9,0,0,615.8,0.0,0.0,157.9423611111109,32,0,8,3,4,8,4,5,32,0,0,0,0,0,0
2021-10-23,32,4,6,2,13,7,4,8,0,0,346.5,0.0,0.0,263.75440972222214,32,0,6,7,6,7,3,3,32,0,0,0,0,0,1
2021-10-24,29,5,5,0,10,8,4,7,0,0,295.0,0.0,0.0,127.4505555555552,29,0,7,5,8,6,2,1,29,0,0,0,0,0,1
2021-10-25,24,3,9,1,5,5,7,7,0,0,376.8,0.0,0.0,142.97286111111092,24,0,7,3,6,6,1,1,24,0,0,0,0,0,1
2021-10-26,25,3,14,0,9,0,9,7,0,0,459.4,0.0,0.0,262.65341269841264,25,0,9,1,4,10,1,0,25,0,0,0,0,0,1
2021-10-27,34,3,16,0,18,0,9,7,0,0,502.6,0.0,0.0,115.6073263888887,34,0,11,4,5,13,1,0,33,1,0,0,0,0,1
2021-10-28,32,1,11,2,18,0,8,6,0,0,537.0,0.0,0.0,83.64886752136717,32,0,14,3,5,9,0,1,31,1,0,0,0,0,1
2021-10-29,33,2,13,1,15,0,11,7,0,0,528.5,0.0,0.0,242.42037698412665,33,0,16,1,5,10,0,1,33,0,0,0,0,0,1
2021-10-30,30,3,5,0,9,8,8,5,0,0,276.4,0.0,0.0,571.8800555555547,30,0,6,4,7,11,0,2,30,0,0,0,0,0,1
2021-10-31,30,2,5,2,8,9,7,6,0,0,335.6,0.0,0.0,286.58738095238044,30,0,7,3,8,10,0,2,30,0,0,0,0,0,1
2021-11-01,28,3,3,0,8,8,6,6,0,0,241.1,0.0,0.0,347.02212962962966,28,0,6,5,8,7,0,2,28,0,0,0,0,1,1
2021-11-02,17,3,17,0,4,1,5,7,0,0,626.5,0.0,0.0,175.03475490196053,17,0,4,3,5,4,0,1,17,0,0,0,0,0,1
2021-11-03,27,3,12,0,17,0,3,7,0,0,353.0,0.0,0.0,197.5850462962959,27,0,7,5,6,8,0,1,27,0,0,0,0,0,1
2021-11-04,31,2,17,0,22,0,2,7,0,0,498.2,0.0,0.0,99.1544607843134,31,0,9,6,6,7,2,1,31,0,0,0,0,0,1
2021-11-05,27,2,14,0,20,0,1,6,0,0,461.7,0.0,0.0,123.94892857142835,27,0,10,5,4,5,3,0,27,0,0,0,0,0,1
2021-11-06,27,1,7,0,15,5,1,6,0,0,389.0,0.0,0.0,138.20944444444413,27,0,8,2,6,5,2,4,27,0,0,0,0,0,1
2021-11-07,25,0,8,1,11,5,1,8,0,0,447.3,0.0,0.0,127.45660493827134,25,0,5,2,6,5,2,5,25,0,0,0,0,0,1
2021-11-08,21,1,14,1,10,1,0,10,0,0,498.4,0.0,0.0,151.5674999999997,21,0,8,1,5,4,1,2,21,0,0,0,0,0,0
2021-11-09,26,2,15,2,16,0,0,10,0,0,486.1,0.0,0.0,208.2103431372548,26,0,9,2,7,5,1,2,26,0,0,0,0,0,0
2021-11-10,36,3,9,1,25,0,0,11,0,0,393.2000000000001,0.0,0.0,244.90427777777776,36,0,10,4,8,11,1,2,35,1,0,0,0,0,0
2021-11-11,22,2,12,0,11,0,0,11,0,0,640.2,0.0,0.0,89.85358796296275,22,0,7,2,4,5,1,3,21,1,0,0,0,1,0
2021-11-12,31,0,11,1,18,0,0,13,0,0,330.8,0.0,0.0,142.95400462962934,31,0,11,2,10,4,2,2,31,0,0,0,0,0,0
2021-11-13,38,1,3,0,23,2,0,13,0,0,169.3,0.0,0.0,568.8024074074057,38,0,14,3,10,6,2,3,38,0,0,0,0,0,0
2021-11-14,33,1,4,0,20,3,0,10,0,0,213.0,0.0,0.0,285.693263888889,33,0,15,2,10,3,1,2,33,0,0,0,0,0,0
2021-11-15,16,1,13,3,4,2,0,10,0,0,592.0,0.0,0.0,249.87017361111072,16,0,5,1,6,3,1,0,16,0,0,0,0,0,0
2021-11-16,22,3,28,1,13,0,0,9,0,0,841.8,0.0,0.0,154.1994444444441,22,0,7,5,5,4,1,0,21,1,0,0,0,0,0
2021-11-17,40,3,31,1,31,0,0,9,0,0,867.1,0.0,0.0,218.07168402777768,40,0,8,9,6,13,3,1,39,1,0,0,1,0,0
2021-11-18,51,2,16,1,41,0,0,10,0,0,363.6,0.0,0.0,123.2026470588232,51,0,11,14,9,10,5,2,50,1,0,0,0,0,0
2021-11-19,37,2,24,4,27,0,0,10,0,0,1050.3,14.0,0.0,268.5063789682536,37,0,10,8,7,7,3,2,36,1,0,0,0,0,0
2021-11-20,37,1,23,2,13,12,0,12,0,0,602.1,0.0,0.0,168.93565555555517,37,0,8,11,8,6,1,3,37,0,0,0,0,0,0
2021-11-21,53,2,7,0,28,12,0,13,0,0,391.4,0.0,0.0,120.83646825396816,53,0,20,12,7,10,1,3,52,1,0,0,0,0,0
2021-11-22,28,1,24,1,14,2,0,12,0,0,827.1,0.0,0.0,119.46922222222184,28,0,6,7,7,6,1,1,27,1,0,0,0,0,0
2021-11-23,39,2,25,1,26,0,0,13,0,0,743.9,0.0,0.0,191.05963675213667,39,0,14,6,7,10,2,0,37,2,0,0,0,0,0
2021-11-24,47,3,21,2,35,0,0,12,0,0,627.7,0.0,0.0,245.08607487922671,47,0,21,7,8,9,2,0,46,1,0,0,0,0,0
