date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl,hourly rate,WE package,1 week package,1 month package,other package,2 weeks package,turnover,discount,booking_fees,lead_time_hours,standard,premium,6H à 9H,15H à 18H,9H à 12H,12H à 15H,0H à 6H,18H à 24H,+24h,06:00 24:00,00:30 06:00,00:00 00:30,strike,holidays,vacation
2021-06-01,6,0,5,0,1,0,4,1,0,0,264.0,0.0,0.0,153.6966666666666,6,0,2,0,0,2,1,1,6,0,0,0,0,0,0
2021-06-02,10,0,13,0,3,0,6,1,0,0,342.90000000000003,0.0,0.0,68.65237179487146,10,0,5,0,1,2,1,1,10,0,0,0,0,0,0
2021-06-03,15,0,6,0,7,0,7,1,0,0,209.4,0.0,0.0,124.014444444444,15,0,8,1,2,2,1,1,15,0,0,0,0,0,0
2021-06-04,18,0,15,0,10,0,7,1,0,0,411.2,291.2,0.0,66.28966666666626,18,0,9,1,2,3,2,1,18,0,0,0,0,0,0
2021-06-05,18,0,5,1,6,9,3,0,0,0,131.2,59.2,0.0,105.82037037037,18,0,2,4,4,8,0,0,18,0,0,0,0,0,0
2021-06-06,21,1,3,0,7,12,2,0,0,0,38.5,11.3,0.0,69.47916666666633,21,0,5,5,2,8,0,1,21,0,0,0,0,0,0
2021-06-07,8,0,4,2,1,5,2,0,0,0,180.5,0.0,0.0,431.0657407407402,8,0,3,1,0,4,0,0,8,0,0,0,0,0,0
2021-06-08,5,2,8,0,2,0,3,0,0,0,205.4,0.0,0.0,131.17815972222186,5,0,2,0,1,0,2,0,5,0,0,0,0,0,0
2021-06-09,7,1,7,0,6,0,1,0,0,0,180.4,3.0,6.0,211.5905158730157,7,0,1,1,1,2,2,0,7,0,0,0,0,0,0
2021-06-10,8,0,6,0,7,0,1,0,0,0,110.7,0.0,0.0,158.37249999999952,8,0,2,1,0,3,2,0,8,0,0,0,0,0,0
2021-06-11,5,0,16,0,4,0,1,0,0,0,588.9,242.2,0.0,83.81904513888857,5,0,2,0,1,1,1,0,5,0,0,0,0,0,0
2021-06-12,14,0,2,0,5,7,2,0,0,0,67.7,0.0,0.0,77.7666666666665,14,0,4,3,2,3,1,1,14,0,0,0,0,0,0
2021-06-13,15,0,0,0,5,8,2,0,0,0,0.0,0.0,0.0,0.0,15,0,4,3,3,3,1,1,15,0,0,0,0,0,0
2021-06-14,8,0,3,0,3,3,2,0,0,0,117.6,0.0,0.0,84.64046296296267,8,0,3,1,2,1,1,0,8,0,0,0,0,0,0
