date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl,hourly rate,WE package,1 week package,1 month package,other package,2 weeks package,turnover,discount,booking_fees,lead_time_hours,standard,premium,6H à 9H,15H à 18H,9H à 12H,12H à 15H,0H à 6H,18H à 24H,+24h,06:00 24:00,00:30 06:00,00:00 00:30,strike,holidays,vacation
2021-06-01,16,0,9,0,7,0,0,4,5,0,229.4,0.0,0.0,73.64685185185155,16,0,6,5,1,1,0,3,16,0,0,0,0,0,0
2021-06-02,20,0,9,0,13,0,0,4,3,0,213.8,0.0,0.0,135.88277777777756,20,0,8,6,0,1,2,3,20,0,0,0,0,0,0
2021-06-03,20,0,2,2,14,0,0,4,2,0,68.6,0.0,0.0,223.4299999999997,20,0,7,7,0,2,2,2,20,0,0,0,0,0,0
2021-06-04,10,2,4,1,5,0,0,3,2,0,145.0,0.0,0.0,114.8713888888886,10,0,3,3,0,2,1,1,10,0,0,0,0,0,0
2021-06-05,11,3,4,0,6,0,0,2,3,0,51.4,0.0,0.0,39.933333333332754,11,0,1,3,1,3,2,1,11,0,0,0,0,0,0
2021-06-06,10,3,3,0,6,0,0,2,2,0,117.8,0.0,0.0,50.17259259259234,10,0,0,2,2,3,2,1,10,0,0,0,0,0,0
2021-06-07,8,2,7,0,2,0,0,2,4,0,228.4,0.0,0.0,55.22174603174572,8,0,0,2,2,1,2,1,8,0,0,0,0,0,0
2021-06-08,12,0,11,2,6,0,0,2,4,0,206.8,0.0,0.0,51.789487179486926,12,0,4,3,2,2,0,1,12,0,0,0,0,0,0
2021-06-09,14,1,12,0,9,0,0,2,3,0,251.6,0.0,0.0,65.24407407407382,14,0,8,2,1,2,0,1,14,0,0,0,0,0,0
2021-06-10,16,0,4,0,10,0,0,2,4,0,155.8,0.0,0.0,30.0943749999995,16,0,7,3,1,3,1,1,16,0,0,0,0,0,0
2021-06-11,15,0,5,0,9,0,0,3,3,0,184.6,0.0,0.0,179.92655555555538,15,0,6,4,0,4,1,0,14,1,0,0,0,0,0
2021-06-12,10,0,5,0,4,0,0,4,2,0,100.6,0.0,0.0,40.58383333333301,10,0,2,4,1,2,1,0,10,0,0,0,0,0,0
2021-06-13,12,0,5,0,7,0,0,4,1,0,277.6,0.0,0.0,122.7034999999998,12,0,1,3,4,2,2,0,12,0,0,0,0,0,0
2021-06-14,10,0,11,2,3,0,0,6,1,0,285.0,0.0,0.0,83.47482905982862,10,0,0,4,2,2,1,1,10,0,0,0,0,0,0
2021-06-15,18,1,10,0,11,0,0,6,1,0,215.9,0.0,0.0,76.5588333333331,18,0,6,4,4,3,0,1,17,1,0,0,0,0,0
2021-06-16,19,1,9,2,11,0,0,6,2,0,204.4,8.34,0.0,307.7816414141408,19,0,7,5,4,3,0,0,19,0,0,0,0,0,0
2021-06-17,20,1,12,0,12,0,0,6,2,0,300.79999999999995,0.0,0.0,71.97932870370342,20,0,9,5,3,3,0,0,20,0,0,0,0,0,0
2021-06-18,19,1,10,2,8,0,0,6,5,0,263.6,0.0,0.0,185.001296296296,19,0,5,8,2,3,1,0,18,1,0,0,0,0,0
2021-06-19,20,3,4,0,9,0,0,6,5,0,200.0,4.52,0.0,57.237847222222,20,0,3,8,4,4,0,1,20,0,0,0,0,0,0
2021-06-20,19,3,4,0,7,0,0,6,6,0,217.8,0.0,0.0,137.770138888889,19,0,3,10,3,2,0,1,19,0,0,0,0,0,0
2021-06-21,16,3,11,1,2,0,0,5,9,0,366.3,0.0,0.0,122.81206018518492,16,0,2,7,4,2,0,1,16,0,0,0,0,0,0
2021-06-22,23,3,13,0,9,0,0,5,9,0,266.4,0.0,0.0,128.94910256410213,23,0,9,6,5,2,0,1,23,0,0,0,0,0,0
2021-06-23,30,2,15,0,16,0,0,5,9,0,386.9,0.0,0.0,87.07312962962921,30,0,11,7,5,4,2,1,30,0,0,0,0,0,0
2021-06-24,32,2,12,2,18,0,0,4,10,0,260.2,0.0,0.0,215.95503968253936,32,0,11,10,4,5,0,2,32,0,0,0,0,0,0
2021-06-25,24,4,18,3,12,0,0,3,9,0,422.6,5.56,0.0,228.7442592592591,24,0,9,8,3,1,1,2,24,0,0,0,0,0,0
2021-06-26,23,4,7,0,12,0,0,3,8,0,197.2,4.52,0.0,53.50126984126928,23,0,7,6,3,3,1,3,22,1,0,0,0,0,0
2021-06-27,22,3,3,0,11,0,0,3,8,0,161.8,0.0,0.0,21.770925925925336,22,0,7,3,4,4,2,2,22,0,0,0,0,0,0
2021-06-28,15,1,8,0,4,0,0,4,7,0,254.8,0.0,0.0,81.14961805555512,15,0,4,5,3,1,1,1,15,0,0,0,0,0,0
2021-06-29,18,1,17,2,7,0,0,5,6,0,399.8,60.48,0.0,86.44001461988263,18,0,6,4,3,2,3,0,18,0,0,0,0,0,0
2021-06-30,27,2,13,0,19,0,0,4,4,0,326.1,45.6,0.0,135.773803418803,27,0,13,7,3,3,1,0,27,0,0,0,0,0,0
2021-07-01,21,0,10,0,15,0,0,3,3,0,213.6,18.48,0.0,147.6468055555552,21,0,13,3,1,3,1,0,21,0,0,0,0,0,0
2021-07-02,22,0,8,1,16,0,0,3,3,0,188.3,17.46,0.0,122.2634259259258,22,0,13,3,0,5,0,1,21,1,0,0,0,0,0
2021-07-03,12,1,5,0,5,0,0,3,4,0,99.6,0.0,0.0,25.356944444444,12,0,4,2,1,4,0,1,12,0,0,0,0,0,0
2021-07-04,14,1,5,0,7,0,0,3,4,0,230.0,21.700000000000003,0.0,41.880722222222005,14,0,3,2,3,5,0,1,14,0,0,0,0,0,0
2021-07-05,13,1,14,0,4,0,0,3,6,0,408.6,20.04,0.0,94.46253968253936,13,0,2,3,2,3,0,3,13,0,0,0,0,0,0
2021-07-06,21,1,17,0,9,0,0,3,9,0,469.8,15.36,0.0,123.624722222222,21,0,5,4,3,4,1,4,21,0,0,0,0,0,1
2021-07-07,31,0,11,0,18,0,0,3,10,0,269.7,3.66,0.0,190.48366161616093,31,0,8,6,2,6,4,5,31,0,0,0,0,0,1
2021-07-08,26,0,8,0,14,0,0,3,9,0,160.0,0.0,0.0,60.28857638888862,26,0,6,5,4,4,3,4,26,0,0,0,0,0,1
2021-07-09,21,0,15,1,10,0,0,3,8,0,485.0,0.0,0.0,82.72012152777744,21,0,3,7,3,3,1,4,21,0,0,0,0,0,1
2021-07-10,21,1,42,0,11,0,0,4,6,0,740.1,41.32,0.0,242.2862235449732,21,0,5,2,4,4,0,6,21,0,0,0,0,0,1
2021-07-11,51,1,25,0,38,0,0,4,9,0,626.8,13.12,0.0,104.6926111111108,51,0,5,19,10,9,1,7,30,21,0,0,0,0,1
2021-07-12,34,0,31,1,19,0,0,5,10,0,416.1,36.3,0.0,146.99099826388854,34,0,3,7,6,9,1,8,28,6,0,0,0,0,1
2021-07-13,38,1,34,5,24,0,0,5,9,0,541.2,38.45,0.0,157.2907478632475,38,0,4,10,6,7,2,9,29,8,1,0,0,0,1
2021-07-14,33,3,42,3,18,0,0,7,8,0,517.4,29.5,0.0,88.24413580246882,33,0,1,13,7,5,3,4,20,13,0,0,0,1,1
2021-07-15,43,3,14,0,27,0,0,7,9,0,328.4,2.44,0.0,115.39624999999972,43,0,3,19,6,9,2,4,22,21,0,0,0,0,1
2021-07-16,26,2,12,1,12,0,0,8,6,0,340.7,0.0,0.0,264.7563461538459,26,0,4,6,6,2,3,5,24,2,0,0,0,0,1
2021-07-17,25,3,7,1,12,0,0,9,4,0,154.4,0.0,0.0,49.64368055555512,25,0,4,4,8,2,2,5,24,1,0,0,0,0,1
2021-07-18,26,3,11,0,13,0,0,9,4,0,515.6,10.24,0.0,138.7077525252522,26,0,4,3,8,3,3,5,26,0,0,0,0,0,1
2021-07-19,26,2,15,0,11,0,0,11,4,0,444.8,0.0,0.0,63.81607407407386,26,0,2,1,7,6,3,7,25,1,0,0,0,0,1
2021-07-20,33,1,14,1,15,0,0,11,7,0,389.4,0.0,0.0,76.23588888888867,33,0,5,1,9,5,6,7,33,0,0,0,0,0,1
2021-07-21,36,2,9,2,18,0,0,10,8,0,214.2,0.0,0.0,34.63106060606027,36,0,3,3,10,4,8,8,36,0,0,0,0,0,1
2021-07-22,33,4,12,0,16,0,0,8,9,0,336.8,0.0,0.0,97.59969907407368,33,0,6,4,9,3,6,5,33,0,0,0,0,0,1
2021-07-23,29,1,12,1,10,0,0,9,10,0,273.3,0.0,0.0,181.9823290598289,29,0,3,1,9,7,4,5,29,0,0,0,0,0,1
2021-07-24,23,1,7,0,7,0,0,9,7,0,137.9,0.0,0.0,74.13797619047571,23,0,2,3,7,6,2,3,23,0,0,0,0,0,1
2021-07-25,22,1,13,0,8,0,0,9,5,0,548.0,7.64,0.0,189.68326923076924,22,0,4,3,5,4,3,3,22,0,0,0,0,0,1
2021-07-26,29,1,14,2,11,0,0,9,9,0,476.4,0.0,0.0,62.96920138888862,29,0,3,3,8,9,2,4,29,0,0,0,0,0,1
2021-07-27,35,1,8,0,13,0,0,10,12,0,413.0,0.0,0.0,167.06350694444424,35,0,6,7,7,9,1,5,35,0,0,0,0,0,1
2021-07-28,37,1,8,1,13,0,0,11,13,0,237.0,6.779999999999999,0.0,115.8137345679009,37,0,6,4,8,9,4,6,37,0,0,0,0,0,1
2021-07-29,33,1,5,1,9,0,0,12,12,0,148.2,0.0,0.0,380.8137037037034,33,0,4,4,9,7,4,5,33,0,0,0,0,0,1
2021-07-30,29,2,6,0,6,0,0,12,11,0,223.6,0.0,0.0,82.33069444444416,29,0,5,3,8,5,3,5,29,0,0,0,0,0,1
