date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2021-11-10,45,2,24,0
2021-11-11,46,1,21,1
2021-11-12,58,2,27,1
2021-11-13,76,3,20,0
2021-11-14,78,3,13,0
2021-11-15,52,1,43,2
2021-11-16,68,3,22,1
2021-11-17,70,3,22,2
2021-11-18,69,3,28,0
2021-11-19,70,1,58,1
2021-11-20,90,1,23,0
2021-11-21,95,0,9,0
2021-11-22,50,0,30,3
2021-11-23,46,3,27,3
2021-11-24,56,5,26,0
2021-11-25,62,4,21,2
2021-11-26,54,3,39,1
2021-11-27,75,3,24,0
2021-11-28,84,3,10,0
2021-11-29,42,1,23,2
2021-11-30,40,2,22,2
2021-12-01,42,4,27,3
2021-12-02,52,3,19,3
2021-12-03,50,4,46,0
2021-12-04,75,3,24,2
2021-12-05,83,4,14,1
2021-12-06,50,2,25,3
2021-12-07,46,2,22,2
2021-12-08,50,1,21,2
2021-12-09,45,3,35,1
2021-12-10,56,3,40,3
2021-12-11,75,4,26,1
2021-12-12,84,5,8,0
2021-12-13,46,4,17,3
2021-12-14,36,5,21,2
2021-12-15,43,5,18,2
2021-12-16,45,7,15,0
2021-12-17,38,2,26,9
2021-12-18,46,8,20,3
2021-12-19,60,10,17,2
2021-12-20,56,11,21,1
2021-12-21,58,11,20,0
2021-12-22,64,7,26,2
2021-12-23,76,9,42,4
2021-12-24,101,13,52,6
2021-12-25,149,19,28,0
2021-12-26,160,17,9,1
2021-12-27,128,15,14,1
2021-12-28,103,11,15,2
2021-12-29,80,10,12,1
2021-12-30,73,10,14,2
2021-12-31,66,10,11,2
2022-01-01,73,10,4,0
2022-01-02,56,5,1,0
2022-01-03,19,2,14,1
2022-01-04,29,1,8,1
2022-01-05,28,2,11,3
2022-01-06,25,5,6,0
2022-01-07,19,4,24,0
2022-01-08,33,0,12,2
2022-01-09,38,2,5,0
2022-01-10,20,1,12,4
2022-01-11,26,5,12,0
2022-01-12,28,4,10,0
2022-01-13,30,1,7,0
2022-01-14,22,1,36,1
2022-01-15,48,2,12,0
2022-01-16,48,2,5,0
2022-01-17,26,1,17,1
2022-01-18,30,2,10,0
2022-01-19,32,2,17,2
2022-01-20,37,3,11,0
2022-01-21,38,3,36,2
2022-01-22,57,4,16,1
2022-01-23,65,5,4,0
2022-01-24,27,3,17,3
2022-01-25,32,6,12,2
2022-01-26,37,7,13,1
2022-01-27,34,7,14,0
2022-01-28,34,4,45,6
2022-01-29,66,9,8,3
2022-01-30,67,12,7,1
2022-01-31,36,7,16,3
2022-02-01,32,7,19,0
2022-02-02,43,5,12,1
2022-02-03,36,5,12,0
2022-02-04,33,3,45,1
2022-02-05,62,3,20,0
2022-02-06,75,3,7,0
2022-02-07,39,3,21,2
2022-02-08,39,3,20,2
2022-02-09,49,5,7,1
2022-02-10,42,4,8,1
2022-02-11,34,3,53,1
2022-02-12,70,3,26,1
2022-02-13,89,4,25,0
2022-02-14,72,4,22,0
2022-02-15,62,2,24,4
2022-02-16,66,4,18,3
2022-02-17,61,6,23,2
2022-02-18,55,7,52,3
2022-02-19,81,6,13,0
2022-02-20,90,6,16,1
2022-02-21,61,3,24,1
2022-02-22,55,3,16,1
2022-02-23,56,3,19,0
2022-02-24,55,1,15,1
2022-02-25,45,1,45,0
2022-02-26,77,1,26,1
2022-02-27,96,2,13,2
2022-02-28,62,3,18,2
2022-03-01,51,4,27,2
2022-03-02,55,6,22,1
2022-03-03,58,4,23,2
2022-03-04,50,6,49,2
2022-03-05,85,7,14,0
2022-03-06,85,6,6,0
2022-03-07,40,4,22,5
2022-03-08,37,9,26,1
2022-03-09,49,9,23,3
2022-03-10,52,12,28,1
2022-03-11,56,9,77,5
2022-03-12,104,11,30,0
2022-03-13,124,8,16,1
2022-03-14,66,6,28,0
2022-03-15,54,5,19,0
2022-03-16,53,5,24,2
2022-03-17,57,7,31,0
2022-03-18,67,6,69,7
2022-03-19,115,10,34,1
2022-03-20,139,10,14,0
2022-03-21,72,5,30,4
2022-03-22,63,7,17,2
2022-03-23,58,9,24,0
2022-03-24,62,7,34,3
2022-03-25,71,9,56,6
2022-03-26,100,13,19,0
2022-03-27,101,11,12,2
2022-03-28,52,8,31,1
2022-03-29,50,6,19,0
2022-03-30,48,6,24,3
2022-03-31,59,7,29,0
2022-04-01,68,3,65,2
2022-04-02,109,4,29,4
2022-04-03,124,8,20,1
2022-04-04,64,6,19,1
2022-04-05,55,6,26,2
2022-04-06,61,8,26,2
2022-04-07,63,6,19,1
2022-04-08,58,4,47,4
2022-04-09,82,7,33,1
2022-04-10,102,8,18,3
2022-04-11,72,8,24,3
2022-04-12,67,9,20,2
2022-04-13,71,8,19,0
2022-04-14,67,6,32,3
2022-04-15,79,7,48,3
2022-04-16,108,9,38,2
2022-04-17,138,11,20,0
2022-04-18,133,9,15,3
2022-04-19,73,7,31,4
2022-04-20,78,9,34,2
2022-04-21,87,5,28,1
2022-04-22,84,4,45,3
2022-04-23,95,7,26,2
2022-04-24,104,8,17,0
2022-04-25,68,6,43,2
2022-04-26,83,6,29,4
2022-04-27,91,9,27,1
2022-04-28,88,8,21,0
2022-04-29,73,6,41,2
2022-04-30,90,8,17,1
2022-05-01,91,8,21,0
2022-05-02,69,7,27,2
2022-05-03,71,9,30,0
2022-05-04,86,8,27,0
2022-05-05,88,7,27,0
2022-05-06,85,6,54,0
2022-05-07,114,4,27,1
2022-05-08,124,5,26,1
2022-05-09,87,5,37,0
2022-05-10,89,4,28,2
2022-05-11,89,6,33,2
2022-05-12,91,7,26,2
2022-05-13,88,8,83,6
2022-05-14,136,13,36,1
2022-05-15,159,13,15,0
2022-05-16,98,7,46,1
2022-05-17,91,5,34,3
2022-05-18,91,8,27,0
2022-05-19,89,8,22,1
2022-05-20,76,6,64,2
2022-05-21,110,8,27,1
2022-05-22,113,8,11,2
2022-05-23,66,6,19,4
2022-05-24,54,6,21,2
2022-05-25,58,6,44,2
2022-05-26,90,4,39,0
2022-05-27,117,2,39,2
2022-05-28,148,4,15,0
2022-05-29,139,4,10,2
2022-05-30,78,5,27,2
2022-05-31,65,5,34,2
2022-06-01,74,5,24,0
2022-06-02,85,5,30,1
2022-06-03,80,4,101,3
2022-06-04,157,6,29,2
2022-06-05,165,8,12,1
2022-06-06,145,9,16,0
2022-06-07,73,4,46,1
2022-06-08,87,4,30,3
2022-06-09,94,8,37,2
2022-06-10,95,6,85,3
2022-06-11,151,6,37,0
2022-06-12,161,6,15,0
2022-06-13,102,5,38,4
2022-06-14,91,7,37,3
2022-06-15,98,6,37,1
2022-06-16,106,5,36,0
2022-06-17,101,5,77,4
2022-06-18,145,8,27,5
2022-06-19,152,11,12,1
2022-06-20,96,10,39,0
2022-06-21,93,6,37,5
2022-06-22,112,10,35,3
2022-06-23,108,11,55,1
2022-06-24,118,8,84,8
2022-06-25,166,13,37,1
2022-06-26,183,13,34,2
2022-06-27,158,7,41,1
2022-06-28,127,7,55,2
2022-06-29,140,7,36,2
2022-06-30,131,7,36,4
2022-07-01,122,9,94,5
2022-07-02,170,10,44,3
2022-07-03,193,13,24,3
2022-07-04,123,11,62,5
2022-07-05,128,14,49,10
2022-07-06,136,19,31,5
2022-07-07,130,17,44,3
2022-07-08,129,11,80,3
2022-07-09,169,8,44,4
2022-07-10,187,10,31,3
2022-07-11,140,8,47,6
2022-07-12,138,13,36,2
2022-07-13,129,10,72,6
2022-07-14,165,10,66,3
2022-07-15,205,11,50,5
2022-07-16,225,15,49,2
2022-07-17,237,14,34,2
2022-07-18,158,9,50,6
2022-07-19,121,13,81,5
2022-07-20,170,15,43,2
2022-07-21,159,11,41,4
2022-07-22,156,15,77,5
2022-07-23,189,15,38,2
2022-07-24,197,15,33,2
2022-07-25,153,16,41,2
2022-07-26,131,14,26,0
2022-07-27,121,12,35,4
2022-07-28,129,13,35,4
2022-07-29,123,13,73,3
2022-07-30,175,14,46,4
2022-07-31,187,14,24,3
2022-08-01,123,12,39,3
2022-08-02,114,10,32,2
2022-08-03,117,11,32,1
2022-08-04,124,10,27,1
2022-08-05,124,7,48,3
2022-08-06,144,9,23,1
2022-08-07,152,10,19,1
2022-08-08,129,11,43,1
2022-08-09,136,10,33,0
2022-08-10,140,10,24,3
2022-08-11,137,12,32,0
2022-08-12,133,8,75,7
2022-08-13,173,14,37,3
2022-08-14,187,15,18,1
2022-08-15,171,12,21,2
2022-08-16,129,12,20,0
2022-08-17,121,8,26,2
2022-08-18,125,7,35,0
2022-08-19,130,6,47,2
2022-08-20,145,7,21,1
2022-08-21,140,6,10,1
2022-08-22,108,7,43,1
2022-08-23,116,6,34,2
2022-08-24,122,8,34,4
2022-08-25,119,12,34,1
2022-08-26,119,10,57,5
2022-08-27,144,14,27,1
2022-08-28,149,13,15,1
2022-08-29,111,8,43,3
2022-08-30,116,8,33,2
2022-08-31,113,7,25,0
2022-09-01,101,6,29,3
2022-09-02,102,4,75,3
2022-09-03,157,5,33,1
2022-09-04,171,6,28,3
2022-09-05,136,8,59,2
2022-09-06,132,9,44,1
2022-09-07,142,9,54,6
2022-09-08,170,13,62,3
2022-09-09,177,15,107,10
2022-09-10,213,17,37,4
2022-09-11,225,19,30,2
2022-09-12,158,16,39,5
2022-09-13,130,13,31,6
2022-09-14,130,16,39,5
2022-09-15,124,17,38,6
2022-09-16,119,14,82,2
2022-09-17,159,12,28,3
2022-09-18,169,15,20,0
2022-09-19,109,11,49,7
2022-09-20,111,14,40,0
2022-09-21,113,9,35,1
2022-09-22,120,7,41,1
2022-09-23,112,8,77,6
2022-09-24,150,13,31,0
2022-09-25,153,11,15,2
2022-09-26,94,8,42,1
2022-09-27,93,9,38,3
2022-09-28,101,9,45,2
2022-09-29,118,8,43,5
2022-09-30,131,11,93,5
2022-10-01,177,11,42,4
2022-10-02,201,10,19,1
2022-10-03,115,5,54,4
2022-10-04,117,4,30,3
2022-10-05,110,7,31,4
2022-10-06,111,10,38,0
2022-10-07,98,6,51,3
2022-10-08,108,7,17,1
2022-10-09,115,8,8,2
2022-10-10,64,7,17,0
2022-10-11,60,7,11,1
2022-10-12,58,7,7,2
2022-10-13,47,4,8,0
2022-10-14,40,1,24,1
2022-10-15,54,1,12,2
2022-10-16,55,2,4,1
2022-10-17,31,2,7,0
2022-10-18,27,2,6,1
2022-10-19,31,1,7,0
2022-10-20,28,1,5,2
2022-10-21,26,3,10,3
2022-10-22,34,5,14,1
2022-10-23,42,6,12,1
2022-10-24,40,6,28,0
2022-10-25,56,4,29,0
2022-10-26,67,4,23,2
2022-10-27,67,6,26,1
2022-10-28,71,4,50,4
2022-10-29,102,8,31,1
2022-10-30,117,9,18,1
2022-10-31,113,7,11,2
2022-11-01,103,7,13,0
2022-11-02,67,7,32,2
2022-11-03,85,9,28,3
2022-11-04,86,11,41,1
2022-11-05,95,9,20,1
2022-11-06,98,10,23,2
2022-11-07,77,8,40,3
2022-11-08,76,9,47,1
2022-11-09,95,9,36,2
2022-11-10,90,9,52,8
2022-11-11,111,11,87,3
2022-11-12,184,14,22,1
2022-11-13,192,13,14,1
2022-11-14,109,7,65,3
2022-11-15,103,6,52,9
2022-11-16,113,14,47,4
2022-11-17,123,14,41,5
2022-11-18,110,12,89,0
2022-11-19,152,9,37,3
2022-11-20,179,10,23,1
2022-11-21,127,8,49,1
2022-11-22,119,8,54,1
2022-11-23,121,5,46,4
2022-11-24,129,6,55,4
2022-11-25,133,9,96,5
2022-11-26,171,10,34,0
2022-11-27,180,10,15,2
2022-11-28,98,7,44,2
2022-11-29,89,4,35,2
2022-11-30,92,4,34,2
2022-12-01,94,4,55,10
2022-12-02,108,13,30,30
2022-12-03,100,39,20,15
2022-12-04,98,50,15,6
2022-12-05,77,22,53,5
2022-12-06,90,12,47,4
2022-12-07,105,12,32,4
2022-12-08,100,10,31,12
2022-12-09,89,18,70,6
2022-12-10,116,15,26,0
2022-12-11,123,12,15,0
2022-12-12,68,6,46,5
2022-12-13,85,7,39,9
2022-12-14,81,6,44,4
2022-12-15,84,8,20,3
2022-12-16,60,7,48,1
2022-12-17,79,8,23,0
2022-12-18,90,6,26,1
2022-12-19,81,5,27,3
2022-12-20,66,6,22,6
2022-12-21,66,12,22,6
2022-12-22,73,16,48,10
2022-12-23,110,25,61,33
2022-12-24,157,55,29,14
2022-12-25,180,62,6,6
2022-12-26,159,54,18,2
2022-12-27,130,39,17,1
2022-12-28,103,32,12,1
2022-12-29,79,25,17,0
2022-12-30,73,19,25,3
2022-12-31,85,19,6,0
2023-01-01,81,16,9,0
2023-01-02,60,9,5,0
2023-01-03,41,3,15,2
2023-01-04,38,3,21,0
2023-01-05,44,2,25,0
2023-01-06,51,2,40,5
2023-01-07,75,7,24,0
2023-01-08,95,7,16,0
2023-01-09,64,3,33,2
2023-01-10,78,3,38,3
2023-01-11,89,5,29,1
2023-01-12,86,5,36,2
2023-01-13,70,4,50,2
2023-01-14,90,3,14,0
2023-01-15,87,3,10,1
2023-01-16,47,2,45,1
2023-01-17,75,3,26,4
2023-01-18,68,6,28,2
2023-01-19,63,7,8,9
2023-01-20,63,12,70,7
2023-01-21,110,14,17,2
2023-01-22,116,13,19,1
2023-01-23,78,6,49,1
2023-01-24,87,7,39,4
2023-01-25,98,10,40,5
2023-01-26,96,8,31,2
2023-01-27,92,8,88,5
2023-01-28,142,12,21,0
2023-01-29,147,12,18,0
2023-01-30,89,8,31,7
2023-01-31,75,11,9,8
2023-02-01,71,11,31,4
2023-02-02,75,9,38,0
2023-02-03,88,6,57,2
2023-02-04,107,6,22,1
2023-02-05,117,7,8,0
2023-02-06,55,4,38,5
2023-02-07,70,9,11,5
2023-02-08,73,10,16,5
2023-02-09,67,7,22,2
2023-02-10,61,9,55,1
2023-02-11,85,8,27,1
2023-02-12,107,6,27,1
2023-02-13,87,7,52,3
2023-02-14,104,7,37,0
2023-02-15,100,4,28,2
2023-02-16,90,5,16,2
2023-02-17,87,6,53,1
2023-02-18,109,4,17,3
2023-02-19,116,7,9,0
2023-02-20,80,4,28,1
2023-02-21,79,3,27,1
2023-02-22,86,4,25,1
2023-02-23,79,5,28,0
2023-02-24,75,4,72,5
2023-02-25,112,8,14,3
2023-02-26,114,9,19,0
2023-02-27,88,7,47,3
2023-02-28,86,4,27,1
2023-03-01,85,5,34,0
2023-03-02,88,2,25,3
2023-03-03,71,4,64,2
2023-03-04,91,2,17,0
2023-03-05,95,2,6,0
2023-03-06,46,0,25,3
2023-03-07,43,3,5,4
2023-03-08,45,6,10,8
2023-03-09,42,12,14,12
2023-03-10,40,19,36,22
2023-03-11,63,35,8,10
2023-03-12,69,41,4,6
2023-03-13,47,26,29,7
2023-03-14,46,20,32,15
2023-03-15,65,29,21,9
2023-03-16,70,26,34,16
2023-03-17,70,33,58,11
2023-03-18,101,27,23,4
2023-03-19,115,25,15,1
2023-03-20,66,11,24,3
2023-03-21,60,7,31,4
2023-03-22,65,11,30,13
2023-03-23,73,20,12,9
2023-03-24,65,18,63,11
2023-03-25,98,23,19,1
2023-03-26,103,22,7,3
2023-03-27,53,20,32,3
2023-03-28,57,15,19,8
2023-03-29,59,17,29,2
2023-03-30,62,15,28,0
2023-03-31,60,13,62,4
2023-04-01,97,15,28,1
2023-04-02,115,16,12,0
2023-04-03,61,11,48,3
2023-04-04,82,12,33,0
2023-04-05,83,10,26,6
2023-04-06,73,8,18,3
2023-04-07,59,3,61,7
2023-04-08,96,10,26,5
2023-04-09,113,14,7,1
2023-04-10,101,14,7,0
2023-04-11,46,8,31,4
2023-04-12,62,7,37,0
2023-04-13,82,6,18,2
2023-04-14,64,8,56,4
2023-04-15,99,10,24,2
2023-04-16,114,9,11,1
2023-04-17,73,4,46,3
2023-04-18,96,5,30,2
2023-04-19,96,5,32,1
2023-04-20,99,4,20,2
2023-04-21,87,5,56,3
2023-04-22,112,6,30,0
2023-04-23,121,6,16,0
2023-04-24,93,4,41,3
2023-04-25,94,6,34,1
2023-04-26,103,7,30,3
2023-04-27,98,7,26,3
2023-04-28,85,5,44,0
2023-04-29,97,4,35,3
2023-04-30,113,6,5,0
2023-05-01,87,5,10,1
2023-05-02,45,4,23,1
2023-05-03,48,4,30,1
2023-05-04,59,2,22,1
2023-05-05,53,2,46,3
2023-05-06,72,4,38,1
2023-05-07,97,5,8,0
2023-05-08,79,3,19,0
2023-05-09,46,1,42,3
2023-05-10,72,4,44,4
2023-05-11,95,7,26,2
2023-05-12,87,6,71,4
2023-05-13,125,5,39,3
2023-05-14,142,7,19,0
2023-05-15,74,2,36,4
2023-05-16,72,6,18,0
2023-05-17,65,3,42,1
2023-05-18,86,3,37,0
2023-05-19,108,3,32,4
2023-05-20,125,7,24,1
2023-05-21,122,5,10,2
2023-05-22,65,5,43,3
2023-05-23,73,7,38,1
2023-05-24,84,7,40,2
2023-05-25,90,8,17,1
2023-05-26,73,3,62,2
2023-05-27,103,4,33,1
2023-05-28,125,5,10,2
2023-05-29,111,7,18,2
2023-05-30,62,6,34,3
2023-05-31,71,6,37,1
2023-06-01,88,4,36,0
2023-06-02,78,2,68,3
2023-06-03,116,4,24,2
2023-06-04,126,5,14,0
2023-06-05,74,3,45,4
2023-06-06,81,7,33,0
2023-06-07,90,5,37,5
2023-06-08,82,6,38,1
2023-06-09,84,5,73,3
2023-06-10,123,6,19,0
2023-06-11,130,6,11,0
2023-06-12,75,4,34,1
2023-06-13,70,2,36,3
2023-06-14,76,4,33,1
2023-06-15,84,4,37,3
2023-06-16,87,4,80,3
2023-06-17,131,5,33,1
2023-06-18,146,6,18,1
2023-06-19,85,4,51,4
2023-06-20,102,6,25,3
