date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2022-06-09,30,4,15,0
2022-06-10,21,1,28,1
2022-06-11,35,2,9,1
2022-06-12,35,3,1,0
2022-06-13,13,2,29,2
2022-06-14,25,2,27,1
2022-06-15,31,1,15,5
2022-06-16,21,1,18,4
2022-06-17,19,4,39,2
2022-06-18,44,3,6,2
2022-06-19,50,4,8,0
2022-06-20,27,1,21,2
2022-06-21,26,2,13,2
2022-06-22,23,3,25,0
2022-06-23,32,0,25,3
2022-06-24,33,0,39,3
2022-06-25,49,3,6,1
2022-06-26,45,3,5,0
2022-06-27,22,1,15,0
2022-06-28,18,0,24,2
2022-06-29,22,1,16,1
2022-06-30,21,2,20,2
2022-07-01,20,3,26,2
2022-07-02,31,2,6,1
2022-07-03,32,3,1,0
2022-07-04,17,2,20,2
2022-07-05,19,2,11,4
2022-07-06,21,1,15,5
2022-07-07,26,4,13,1
2022-07-08,16,3,41,1
2022-07-09,43,3,11,1
2022-07-10,48,4,6,1
2022-07-11,23,4,7,2
2022-07-12,12,5,7,0
2022-07-13,11,4,21,0
2022-07-14,24,2,6,1
2022-07-15,25,3,16,3
2022-07-16,35,6,9,0
2022-07-17,40,5,0,1
2022-07-18,20,4,12,1
2022-07-19,14,4,14,2
2022-07-20,21,5,6,2
2022-07-21,18,4,10,1
2022-07-22,16,3,14,0
2022-07-23,24,2,8,2
2022-07-24,31,4,4,0
2022-07-25,20,1,5,0
2022-07-26,14,1,9,1
2022-07-27,15,1,13,1
2022-07-28,18,1,8,3
2022-07-29,11,0,14,1
2022-07-30,23,1,5,1
2022-07-31,23,2,3,0
2022-08-01,14,1,6,0
2022-08-02,16,0,8,0
2022-08-03,15,0,9,0
2022-08-04,16,0,6,0
2022-08-05,15,0,17,0
2022-08-06,29,0,8,0
2022-08-07,32,0,2,0
2022-08-08,15,0,7,1
2022-08-09,13,1,6,0
2022-08-10,14,1,6,0
2022-08-11,14,0,5,0
2022-08-12,16,0,18,1
2022-08-13,31,1,11,0
2022-08-14,38,1,3,0
2022-08-15,33,1,5,0
2022-08-16,16,0,7,0
2022-08-17,17,0,2,0
2022-08-18,17,0,8,0
2022-08-19,23,0,19,0
2022-08-20,35,0,6,0
2022-08-21,34,0,3,0
2022-08-22,20,0,5,0
